city,years,companies,annual_consume,smartmeter_perc,c_per_conn
LEXMOND,2014,stedin,115877,8.9,123.141
LEXMOND,2015,stedin,110330,11.3169,117.168
LEXMOND,2016,stedin,107236,14.0952,112.58
LEXMOND,2017,stedin,106675,20.8655,110.08
LEXMOND,2018,stedin,109255,25.0893,109.653
LEXMOND,2019,stedin,105970,29.6313,111.8
LICHTENVOORDE,2010,liander,562361,0,119.964
LICHTENVOORDE,2011,liander,547809,0.0677255,116.594
LICHTENVOORDE,2012,liander,546937,0.120157,116.354
LICHTENVOORDE,2013,liander,524178,2.51648,110.288
LICHTENVOORDE,2014,liander,516507,7.29612,108.065
LICHTENVOORDE,2015,liander,490548,9.66498,101.818
LICHTENVOORDE,2016,liander,492732,12.8035,101.652
LICHTENVOORDE,2017,liander,483687,16.008,99.653
LICHTENVOORDE,2018,liander,498994,19.0595,102.792
LICHTENVOORDE,2019,liander,494695,22.5568,101.442
LIEMPDE,2010,enexis,225946,1.74196,150.958
LIEMPDE,2011,enexis,223714,1.70896,146.902
LIEMPDE,2012,enexis,213237,2.28394,138.834
LIEMPDE,2013,enexis,209638,4.54736,132.384
LIEMPDE,2014,enexis,207991,7.09092,130.852
LIEMPDE,2015,enexis,198582,10.744,122.637
LIEMPDE,2016,enexis,192948,15.4303,119.402
LIEMPDE,2017,enexis,189718,24.9693,116.15
LIEMPDE,2018,enexis,230776,35.6937,138.627
LIEMPDE,2019,enexis,230541,47.1034,138.232
LIENDEN,2010,liander,242759,0,127.225
LIENDEN,2011,liander,238348,0.0457692,123.927
LIENDEN,2012,liander,232730,0.112404,120.648
LIENDEN,2013,liander,222028,3.95811,113.115
LIENDEN,2014,liander,229899,7.1663,118.295
LIENDEN,2015,liander,220393,10.3373,113.618
LIENDEN,2016,liander,218142,12.053,111.657
LIENDEN,2017,liander,215325,17.414,109.755
LIENDEN,2018,liander,220530,21.1278,111.284
LIENDEN,2019,liander,216758,24.3316,109.683
LIERDERHOLTHUIS,2010,enexis,20987,1.63323,135.314
LIERDERHOLTHUIS,2011,enexis,21634,1.74048,131.787
LIERDERHOLTHUIS,2012,enexis,20667,2.40664,125.103
LIERDERHOLTHUIS,2013,enexis,19853,4.91726,121.611
LIERDERHOLTHUIS,2014,enexis,19112,7.68804,116.802
LIERDERHOLTHUIS,2015,enexis,18781,11.6211,109.207
LIERDERHOLTHUIS,2016,enexis,21635,16.7545,146.422
LIERDERHOLTHUIS,2017,enexis,17787,27.0331,105.829
LIERDERHOLTHUIS,2018,enexis,19789.8,39.0741,156.181
LIERDERHOLTHUIS,2019,enexis,22379.7,51.0809,157.427
LIEREN,2010,liander,78696,0,192.857
LIEREN,2011,liander,76639,0.18125,185.391
LIEREN,2012,liander,80547,0.174,195.715
LIEREN,2013,liander,79822,2.3852,193.623
LIEREN,2014,liander,78093,5.234,184.641
LIEREN,2015,liander,74801,7.7508,176.122
LIEREN,2016,liander,73422,10.27,172.563
LIEREN,2017,liander,73298,12.8524,171.21
LIEREN,2018,liander,74352,59.6452,173.277
LIEREN,2019,liander,72830,68.048,170.481
LIEROP,2017,enexis,81886,27.9001,113.518
LIEROP,2018,enexis,114133,39.5577,151.674
LIEROP,2019,enexis,116826,51.3379,157.458
LIES,2010,enexis,17256,1.45565,156.396
LIES,2011,enexis,18164,1.35798,167.692
LIES,2012,enexis,17824,1.73267,159.406
LIES,2013,enexis,17435,4.20712,152.947
LIES,2014,enexis,17425,7.34308,150.732
LIES,2015,enexis,16127,11.4066,136.362
LIES,2016,liander,12620,9.6875,143.223
LIES,2017,liander,12526,16.925,142.718
LIES,2018,liander,11524,17.7875,130.545
LIES,2019,liander,11912,21.5675,132.607
LIESHOUT,2017,enexis,160061,27.9487,102.327
LIESHOUT,2018,enexis,189250,40.2189,121.78
LIESHOUT,2019,enexis,189901,53.1196,122.604
LIESSEL,2017,enexis,125320,27.8892,112.879
LIESSEL,2018,enexis,152307,40.0862,135.382
LIESSEL,2019,enexis,150368,52.6489,130.366
LIEVELDE,2010,liander,67501,0.0795455,152.129
LIEVELDE,2011,liander,65666,0.0795455,148.076
LIEVELDE,2012,liander,64723,0.0795455,143.896
LIEVELDE,2013,liander,62333,1.57545,137.206
LIEVELDE,2014,liander,59972,7.25909,128.609
LIEVELDE,2015,liander,57773,10.7009,123.886
LIEVELDE,2016,liander,56984,13.4073,121.893
LIEVELDE,2017,liander,55671,22.4986,118.722
LIEVELDE,2018,liander,57142,24.7355,120.97
LIEVELDE,2019,liander,55294,27.0582,116.841
LIEVEREN,2010,enexis,13800,0.975571,193.985
LIEVEREN,2011,enexis,13803,1.08673,195.818
LIEVEREN,2012,enexis,13231,1.71454,183.637
LIEVEREN,2013,enexis,13646,3.87177,184.352
LIEVEREN,2014,enexis,12967,6.85754,170.498
LIEVEREN,2015,enexis,12929,10.7688,170.518
LIEVEREN,2016,enexis,12255,15.8291,162.553
LIEVEREN,2017,enexis,12826,25.3259,166.953
LIEVEREN,2018,enexis,15300.3,35.361,163.57
LIEVEREN,2019,enexis,15409,44.5076,164.645
LIJNDEN,2011,liander,80885,0,196.117
LIJNDEN,2012,liander,118669,0.160385,257.274
LIJNDEN,2013,liander,128210,0.835769,276.558
LIJNDEN,2014,liander,87390,3.965,181.833
LIJNDEN,2015,liander,82824,8.45038,169.977
LIJNDEN,2016,liander,81072,12.9335,166.213
LIJNDEN,2017,liander,80727,17.5377,166.771
LIJNDEN,2018,liander,79004,22.9485,162.905
LIJNDEN,2019,liander,83768,62.8852,166.674
LIMBRICHT,2010,enexis,128710,1.82037,138.372
LIMBRICHT,2011,enexis,122388,2.29447,132.357
LIMBRICHT,2012,enexis,117597,3.05576,122.105
LIMBRICHT,2013,enexis,122985,5.41222,123.869
LIMBRICHT,2014,enexis,120087,7.77505,121.031
LIMBRICHT,2015,enexis,115140,11.4843,115.794
LIMBRICHT,2016,enexis,116756,17.6143,115.24
LIMBRICHT,2017,enexis,113793,28.6909,113.965
LIMBRICHT,2018,enexis,120991,41.7072,120.699
LIMBRICHT,2019,enexis,117362,55.0251,116.847
LIMMEN,2010,stedin,260733,0.0244531,109.123
LIMMEN,2011,stedin,259963,0.0244531,107.8
LIMMEN,2012,stedin,259396,0.0957812,106.945
LIMMEN,2013,stedin,258400,0.266016,105.83
LIMMEN,2014,stedin,252713,1.6182,103.186
LIMMEN,2015,stedin,248062,4.64754,99.4455
LIMMEN,2016,stedin,238411,13.9603,93.3334
LIMMEN,2017,stedin,238708,19.2599,91.0273
LIMMEN,2018,stedin,239596,23.6977,90.3036
LIMMEN,2019,stedin,241074,27.8196,92.672
LINDEN,2017,enexis,9785,25.6666,117.538
LINDEN,2018,enexis,11822.8,38.6922,111.255
LINDEN,2019,enexis,14144.3,49.1288,138.158
LINNE,2010,enexis,196770,1.77403,149.568
LINNE,2011,enexis,190260,2.13527,142.433
LINNE,2012,enexis,183539,2.8581,135.785
LINNE,2013,enexis,187409,5.2264,130.773
LINNE,2014,enexis,183440,7.59513,125.937
LINNE,2015,enexis,174378,11.2532,121.519
LINNE,2016,enexis,173957,17.2143,119.947
LINNE,2017,enexis,168448,28.1765,115.882
LINNE,2018,enexis,190216,41.0807,123.231
LINNE,2019,enexis,184615,54.4742,119.39
LINSCHOTEN,2010,stedin,126364,0.570152,101.493
LINSCHOTEN,2011,stedin,126222,0.803182,100.811
LINSCHOTEN,2012,stedin,126115,0.803182,100.628
LINSCHOTEN,2013,stedin,124020,1.59879,98.4389
LINSCHOTEN,2014,stedin,121712,8.67803,96.5395
LINSCHOTEN,2015,stedin,117521,11.1964,92.5716
LINSCHOTEN,2016,stedin,114356,13.8474,89.5045
LINSCHOTEN,2017,stedin,114048,17.3546,88.3382
LINSCHOTEN,2018,stedin,113488,21.2834,86.3244
LINSCHOTEN,2019,stedin,113398,23.778,88.1109
LIOESSENS,2010,stedin,13842,0.84,103.576
LIOESSENS,2011,stedin,13842,0.84,103.576
LIOESSENS,2012,stedin,13842,0.84,103.576
LIOESSENS,2013,stedin,13219,0.84,99.5974
LIOESSENS,2014,stedin,13088,0.84,98.7946
LIOESSENS,2015,stedin,12297,3.55714,89.9491
LIOESSENS,2016,stedin,12440,11.7086,91.2818
LIOESSENS,2017,stedin,12258,16.6871,89.7977
LIOESSENS,2018,stedin,11796,18.8,86.6846
LIOESSENS,2019,stedin,10922,33.8283,83.4907
LIPPENHUIZEN,2010,enexis,73511,1.61339,162.757
LIPPENHUIZEN,2011,enexis,73645,1.94189,167.674
LIPPENHUIZEN,2012,enexis,74603,2.63296,166.57
LIPPENHUIZEN,2013,enexis,70276,5.23108,152.636
LIPPENHUIZEN,2014,enexis,68807,7.50797,148.857
LIPPENHUIZEN,2015,enexis,67534,11.0918,146.606
LIPPENHUIZEN,2016,liander,67000,9.73516,139.036
LIPPENHUIZEN,2017,liander,66877,13.3497,138.5
LIPPENHUIZEN,2018,liander,65116,17.961,134.639
LIPPENHUIZEN,2019,liander,64633,21.6323,133.693
LISSE,2010,liander,945608,0.147737,112.337
LISSE,2011,liander,920500,0.146345,109.297
LISSE,2012,liander,894369,0.185665,106.931
LISSE,2013,liander,866131,2.50591,103.071
LISSE,2014,liander,857287,6.39037,100.467
LISSE,2015,liander,834378,12.4861,96.7119
LISSE,2016,liander,834821,18.174,96.3698
LISSE,2017,liander,826012,24.2147,94.3298
LISSE,2018,liander,821055,28.3593,93.5175
LISSE,2019,liander,826807,32.7805,94.038
LISSERBROEK,2011,liander,129871,0,103.645
LISSERBROEK,2012,liander,144988,0,114.518
LISSERBROEK,2013,liander,121101,2.84515,95.5484
LISSERBROEK,2014,liander,121241,4.55273,95.3573
LISSERBROEK,2015,liander,114383,8.26697,89.4748
LISSERBROEK,2016,liander,111118,12.8145,86.3769
LISSERBROEK,2017,liander,111795,16.2861,86.7064
LISSERBROEK,2018,liander,111002,20.4639,85.8866
LISSERBROEK,2019,liander,110905,23.507,85.8749
LITH,2010,enexis,118774,1.89839,122.649
LITH,2011,enexis,118853,2.25916,121.318
LITH,2012,enexis,119245,2.9647,117.724
LITH,2013,enexis,116442,5.43064,111.703
LITH,2014,enexis,120925,7.85902,113.203
LITH,2015,enexis,116561,11.6204,108.912
LITH,2016,enexis,112478,17.6012,105.588
LITH,2017,enexis,110775,28.5895,103.296
LITH,2018,enexis,122904,41.3809,115.789
LITH,2019,enexis,126260,54.5258,117.549
LITHOIJEN,2010,enexis,44814,1.27202,181.996
LITHOIJEN,2011,enexis,44064,1.53042,176.568
LITHOIJEN,2012,enexis,43447,2.17364,170.018
LITHOIJEN,2013,enexis,41453,4.59597,165.019
LITHOIJEN,2014,enexis,41676,7.32344,164.747
LITHOIJEN,2015,enexis,39822,11.1997,159.074
LITHOIJEN,2016,enexis,41814,16.5543,162.538
LITHOIJEN,2017,enexis,41771,26.6156,162.064
LITHOIJEN,2018,enexis,63001.9,37.1511,213.623
LITHOIJEN,2019,enexis,64402.4,46.9712,220.266
LOBITH,2010,liander,143330,0,118.799
LOBITH,2011,liander,141471,0.134026,117.495
LOBITH,2012,liander,142679,0.242208,118.576
LOBITH,2013,liander,131618,0.940909,109.389
LOBITH,2014,liander,131836,2.71351,109.75
LOBITH,2015,liander,124598,4.79377,103.467
LOBITH,2016,liander,124128,6.52584,103.12
LOBITH,2017,liander,123659,9.9087,102.922
LOBITH,2018,liander,126901,12.13,104.248
LOBITH,2019,liander,126242,84.9378,103.635
LOCHEM,2010,liander,665782,0.0387153,124.157
LOCHEM,2011,liander,659372,0.0709343,122.439
LOCHEM,2012,liander,663234,0.17732,123.116
LOCHEM,2013,liander,641044,2.28038,118.171
LOCHEM,2014,liander,624002,7.1302,114.803
LOCHEM,2015,liander,595831,9.61915,108.688
LOCHEM,2016,liander,592206,13.0416,107.242
LOCHEM,2017,liander,590314,16.4201,106.843
LOCHEM,2018,liander,595120,18.9538,107.572
LOCHEM,2019,liander,586447,84.2054,106.659
LOENEN AAN DE VECHT,2010,stedin,209977,5.2383,128.439
LOENEN AAN DE VECHT,2011,stedin,209817,5.26787,127.521
LOENEN AAN DE VECHT,2012,stedin,216515,6.52296,128
LOENEN AAN DE VECHT,2013,stedin,215557,7.20184,126.104
LOENEN AAN DE VECHT,2014,stedin,212497,9.94388,124.303
LOENEN AAN DE VECHT,2015,stedin,201512,12.4732,117.618
LOENEN AAN DE VECHT,2016,stedin,196977,14.6952,114.603
LOENEN AAN DE VECHT,2017,stedin,197713,17.4565,114.179
LOENEN AAN DE VECHT,2018,stedin,196897,20.4978,113.129
LOENEN AAN DE VECHT,2019,stedin,196974,22.764,116.554
LOENEN GLD,2010,liander,173929,0.142344,154.189
LOENEN GLD,2011,liander,175882,0.188308,157.986
LOENEN GLD,2012,liander,169807,0.838,150.1
LOENEN GLD,2013,liander,164044,2.62031,144.294
LOENEN GLD,2014,liander,161919,5.97569,141.933
LOENEN GLD,2015,liander,154237,8.25138,135.336
LOENEN GLD,2016,liander,151275,13.6456,128.05
LOENEN GLD,2017,liander,151055,16.9933,127.479
LOENEN GLD,2018,liander,148542,19.0656,123.539
LOENEN GLD,2019,liander,148698,24.0634,119.095
LOENERSLOOT,2010,stedin,30325,0.833333,173.025
LOENERSLOOT,2011,stedin,30325,0.833333,173.025
LOENERSLOOT,2012,stedin,30325,0.833333,173.025
LOENERSLOOT,2013,stedin,30274,2.545,172.656
LOENERSLOOT,2014,stedin,33265,5.12538,178.546
LOENERSLOOT,2015,stedin,32134,6.90077,172.116
LOENERSLOOT,2016,stedin,30980,8.48,164.291
LOENERSLOOT,2017,stedin,30896,11.1238,164.105
LOENERSLOOT,2018,stedin,31620,12.4762,168.394
LOENERSLOOT,2019,stedin,27575,13.7183,153.955
LOENGA,2016,liander,1831,22.73,83.2273
LOENGA,2017,liander,1779,22.73,80.8636
LOENGA,2018,liander,1857,22.73,84.4091
LOENGA,2019,liander,1890,22.73,85.9091
LOERBEEK,2010,liander,32908,0,203.455
LOERBEEK,2011,liander,32742,0,203.363
LOERBEEK,2012,liander,33447,0.649091,206.391
LOERBEEK,2013,liander,31361,1.33545,193.515
LOERBEEK,2014,liander,25988,4.702,172.718
LOERBEEK,2015,liander,24694,10.761,160.283
LOERBEEK,2016,liander,24132,13.236,157.034
LOERBEEK,2017,liander,23554,19.366,152.049
LOERBEEK,2018,liander,24703,25.219,159.457
LOERBEEK,2019,liander,24054,75.476,154.474
LOLLUM,2010,enexis,15894,1.91502,139.813
LOLLUM,2011,enexis,16488,2.13467,143.952
LOLLUM,2012,enexis,15998,2.82292,134.707
LOLLUM,2013,enexis,15757,5.21127,128.7
LOLLUM,2014,enexis,15204,7.61932,122.158
LOLLUM,2015,enexis,15023,11.3195,124.012
LOLLUM,2016,liander,11677,7.28667,121.741
LOLLUM,2017,liander,11731,9.05167,123.383
LOLLUM,2018,liander,12152,15.4067,125.585
LOLLUM,2019,liander,11832,17.4617,124.227
LOMM,2010,enexis,52905,1.79508,142.913
LOMM,2011,enexis,51885,2.13305,138.807
LOMM,2012,enexis,48612,2.81866,132.976
LOMM,2013,enexis,46618,5.23504,115.32
LOMM,2014,enexis,47473,7.67484,116.811
LOMM,2015,enexis,42722,11.3948,106.275
LOMM,2016,enexis,42369,17.2284,105.159
LOMM,2017,enexis,43245,28.0043,104.055
LOMM,2018,enexis,53604.1,39.8099,137.489
LOMM,2019,enexis,53492.8,52.1268,134.725
LONGERHOUW,2010,enexis,2175,1.83153,145
LONGERHOUW,2011,enexis,2162,1.79704,144.133
LONGERHOUW,2012,enexis,2153,2.3242,143.533
LONGERHOUW,2013,enexis,2080,4.54326,138.667
LONGERHOUW,2014,enexis,2120,6.86419,141.333
LONGERHOUW,2015,enexis,2058,10.4508,137.2
LONGERHOUW,2016,liander,4600,10,166.764
LONGERHOUW,2017,liander,4811,10,174.228
LONGERHOUW,2018,liander,4856,17.18,176.241
LONGERHOUW,2019,liander,4744,23.845,171.282
LOO GLD,2010,liander,55338,0,142.779
LOO GLD,2011,liander,54301,0,140.395
LOO GLD,2012,liander,52753,0.618636,136.387
LOO GLD,2013,liander,50748,2.55,131.2
LOO GLD,2014,liander,49560,7.13864,123.352
LOO GLD,2015,liander,48177,9.25864,119.391
LOO GLD,2016,liander,47378,14.6087,113.101
LOO GLD,2017,liander,48919,18.4754,115.042
LOO GLD,2018,liander,49151,20.9542,115.26
LOO GLD,2019,liander,48203,61.7625,111.507
LOON,2010,enexis,17611,1.52717,151.543
LOON,2011,enexis,17643,1.85728,127.825
LOON,2012,enexis,16732,2.54821,121.328
LOON,2013,enexis,16240,5.01168,114.302
LOON,2014,enexis,15832,7.69087,111.085
LOON,2015,enexis,15187,11.6833,103.066
LOON,2016,enexis,14427,17.6217,94.6864
LOON,2017,enexis,15181,28.0421,104.521
LOON,2018,enexis,19666.5,38.2639,205.144
LOON,2019,enexis,19100.4,49.249,198.449
LOON OP ZAND,2010,enexis,221001,2.13736,107.364
LOON OP ZAND,2011,enexis,226869,2.46223,110.055
LOON OP ZAND,2012,enexis,206383,3.27348,96.1445
LOON OP ZAND,2013,enexis,208107,5.6824,94.3229
LOON OP ZAND,2014,enexis,205094,8.00305,92.9094
LOON OP ZAND,2015,enexis,193997,11.6422,87.771
LOON OP ZAND,2016,enexis,190330,17.6623,86.0031
LOON OP ZAND,2017,enexis,193355,28.8974,87.0672
LOON OP ZAND,2018,enexis,207174,42.0722,93.6085
LOON OP ZAND,2019,enexis,200132,56.0628,89.6736
LOOSBROEK,2017,enexis,43359,26.433,111.079
LOOSBROEK,2018,enexis,65261.1,36.785,191.793
LOOSBROEK,2019,enexis,66935.5,46.2801,200.774
LOOSDRECHT,2010,liander,489346,0,144.336
LOOSDRECHT,2011,liander,476689,0.0142935,139.957
