city,years,smartmeter_cut,smartmeter_cut_count,companies
SINT JANSKLOOSTER,2018,35,7,enexis
SINT JANSKLOOSTER,2018,45,1,enexis
SINT JANSKLOOSTER,2018,65,5,enexis
SINT JANSKLOOSTER,2018,85,1,enexis
SINT JANSKLOOSTER,2019,5,6,enexis
SINT JANSKLOOSTER,2019,15,13,enexis
SINT JANSKLOOSTER,2019,25,11,enexis
SINT JANSKLOOSTER,2019,35,9,enexis
SINT JANSKLOOSTER,2019,45,5,enexis
SINT JANSKLOOSTER,2019,55,1,enexis
SINT JANSKLOOSTER,2019,65,3,enexis
SINT JANSKLOOSTER,2019,75,2,enexis
SINT JANSKLOOSTER,2019,85,1,enexis
SINT JANSKLOOSTER,2019,95,1,enexis
SINT JOOST,2010,5,22,enexis
SINT JOOST,2011,5,24,enexis
SINT JOOST,2012,5,21,enexis
SINT JOOST,2012,15,2,enexis
SINT JOOST,2013,5,13,enexis
SINT JOOST,2013,15,11,enexis
SINT JOOST,2014,5,7,enexis
SINT JOOST,2014,15,14,enexis
SINT JOOST,2014,25,3,enexis
SINT JOOST,2015,5,3,enexis
SINT JOOST,2015,15,8,enexis
SINT JOOST,2015,25,11,enexis
SINT JOOST,2015,35,2,enexis
SINT JOOST,2016,5,3,enexis
SINT JOOST,2016,15,5,enexis
SINT JOOST,2016,25,10,enexis
SINT JOOST,2016,35,4,enexis
SINT JOOST,2016,45,2,enexis
SINT JOOST,2017,5,2,enexis
SINT JOOST,2017,15,2,enexis
SINT JOOST,2017,25,5,enexis
SINT JOOST,2017,35,8,enexis
SINT JOOST,2017,45,6,enexis
SINT JOOST,2017,55,1,enexis
SINT JOOST,2018,5,1,enexis
SINT JOOST,2018,25,6,enexis
SINT JOOST,2018,35,6,enexis
SINT JOOST,2018,45,7,enexis
SINT JOOST,2018,55,5,enexis
SINT JOOST,2018,65,2,enexis
SINT JOOST,2019,65,3,enexis
SINT JOOST,2019,75,8,enexis
SINT JOOST,2019,85,11,enexis
SINT JOOST,2019,95,5,enexis
SINT MAARTEN,2010,5,39,liander
SINT MAARTEN,2011,5,39,liander
SINT MAARTEN,2012,5,40,liander
SINT MAARTEN,2013,5,40,liander
SINT MAARTEN,2014,5,35,liander
SINT MAARTEN,2014,15,4,liander
SINT MAARTEN,2015,5,23,liander
SINT MAARTEN,2015,15,15,liander
SINT MAARTEN,2015,25,1,liander
SINT MAARTEN,2016,5,16,liander
SINT MAARTEN,2016,15,20,liander
SINT MAARTEN,2016,25,3,liander
SINT MAARTEN,2016,95,1,liander
SINT MAARTEN,2017,35,3,liander
SINT MAARTEN,2017,45,2,liander
SINT MAARTEN,2017,55,10,liander
SINT MAARTEN,2017,65,9,liander
SINT MAARTEN,2017,75,5,liander
SINT MAARTEN,2017,85,9,liander
SINT MAARTEN,2017,95,2,liander
SINT MAARTEN,2018,35,3,liander
SINT MAARTEN,2018,45,3,liander
SINT MAARTEN,2018,55,9,liander
SINT MAARTEN,2018,65,9,liander
SINT MAARTEN,2018,75,5,liander
SINT MAARTEN,2018,85,9,liander
SINT MAARTEN,2018,95,3,liander
SINT MAARTEN,2019,35,1,liander
SINT MAARTEN,2019,45,3,liander
SINT MAARTEN,2019,55,7,liander
SINT MAARTEN,2019,65,13,liander
SINT MAARTEN,2019,75,4,liander
SINT MAARTEN,2019,85,9,liander
SINT MAARTEN,2019,95,4,liander
SINT MAARTENSBRUG,2010,5,18,liander
SINT MAARTENSBRUG,2011,5,18,liander
SINT MAARTENSBRUG,2012,5,18,liander
SINT MAARTENSBRUG,2013,5,17,liander
SINT MAARTENSBRUG,2013,15,1,liander
SINT MAARTENSBRUG,2014,5,15,liander
SINT MAARTENSBRUG,2014,15,2,liander
SINT MAARTENSBRUG,2014,25,1,liander
SINT MAARTENSBRUG,2015,5,13,liander
SINT MAARTENSBRUG,2015,15,3,liander
SINT MAARTENSBRUG,2015,25,2,liander
SINT MAARTENSBRUG,2016,5,10,liander
SINT MAARTENSBRUG,2016,15,5,liander
SINT MAARTENSBRUG,2016,25,3,liander
SINT MAARTENSBRUG,2017,15,1,liander
SINT MAARTENSBRUG,2017,25,2,liander
SINT MAARTENSBRUG,2017,35,5,liander
SINT MAARTENSBRUG,2017,45,2,liander
SINT MAARTENSBRUG,2017,55,4,liander
SINT MAARTENSBRUG,2017,65,1,liander
SINT MAARTENSBRUG,2017,75,1,liander
SINT MAARTENSBRUG,2017,85,1,liander
SINT MAARTENSBRUG,2017,95,1,liander
SINT MAARTENSBRUG,2018,35,1,liander
SINT MAARTENSBRUG,2018,55,4,liander
SINT MAARTENSBRUG,2018,65,8,liander
SINT MAARTENSBRUG,2018,75,1,liander
SINT MAARTENSBRUG,2018,85,1,liander
SINT MAARTENSBRUG,2018,95,3,liander
SINT MAARTENSBRUG,2019,35,1,liander
SINT MAARTENSBRUG,2019,55,4,liander
SINT MAARTENSBRUG,2019,65,7,liander
SINT MAARTENSBRUG,2019,75,2,liander
SINT MAARTENSBRUG,2019,85,1,liander
SINT MAARTENSBRUG,2019,95,3,liander
SINT MAARTENSVLOTBRUG,2010,5,18,liander
SINT MAARTENSVLOTBRUG,2011,5,18,liander
SINT MAARTENSVLOTBRUG,2012,5,18,liander
SINT MAARTENSVLOTBRUG,2013,5,18,liander
SINT MAARTENSVLOTBRUG,2014,5,15,liander
SINT MAARTENSVLOTBRUG,2014,15,2,liander
SINT MAARTENSVLOTBRUG,2015,5,14,liander
SINT MAARTENSVLOTBRUG,2015,15,3,liander
SINT MAARTENSVLOTBRUG,2015,25,1,liander
SINT MAARTENSVLOTBRUG,2016,5,13,liander
SINT MAARTENSVLOTBRUG,2016,15,2,liander
SINT MAARTENSVLOTBRUG,2016,25,3,liander
SINT MAARTENSVLOTBRUG,2017,5,1,liander
SINT MAARTENSVLOTBRUG,2017,15,3,liander
SINT MAARTENSVLOTBRUG,2017,25,2,liander
SINT MAARTENSVLOTBRUG,2017,35,1,liander
SINT MAARTENSVLOTBRUG,2017,45,3,liander
SINT MAARTENSVLOTBRUG,2017,55,2,liander
SINT MAARTENSVLOTBRUG,2017,65,1,liander
SINT MAARTENSVLOTBRUG,2017,75,5,liander
SINT MAARTENSVLOTBRUG,2018,5,1,liander
SINT MAARTENSVLOTBRUG,2018,35,2,liander
SINT MAARTENSVLOTBRUG,2018,45,3,liander
SINT MAARTENSVLOTBRUG,2018,55,5,liander
SINT MAARTENSVLOTBRUG,2018,65,1,liander
SINT MAARTENSVLOTBRUG,2018,75,2,liander
SINT MAARTENSVLOTBRUG,2018,85,4,liander
SINT MAARTENSVLOTBRUG,2019,5,1,liander
SINT MAARTENSVLOTBRUG,2019,35,1,liander
SINT MAARTENSVLOTBRUG,2019,45,5,liander
SINT MAARTENSVLOTBRUG,2019,55,4,liander
SINT MAARTENSVLOTBRUG,2019,65,1,liander
SINT MAARTENSVLOTBRUG,2019,75,1,liander
SINT MAARTENSVLOTBRUG,2019,85,5,liander
SINT NICOLAASGA,2010,5,75,liander
SINT NICOLAASGA,2011,5,75,liander
SINT NICOLAASGA,2012,5,75,liander
SINT NICOLAASGA,2013,5,72,liander
SINT NICOLAASGA,2013,15,4,liander
SINT NICOLAASGA,2013,25,1,liander
SINT NICOLAASGA,2014,5,63,liander
SINT NICOLAASGA,2014,15,9,liander
SINT NICOLAASGA,2014,25,1,liander
SINT NICOLAASGA,2014,45,1,liander
SINT NICOLAASGA,2015,5,54,liander
SINT NICOLAASGA,2015,15,14,liander
SINT NICOLAASGA,2015,25,4,liander
SINT NICOLAASGA,2015,45,1,liander
SINT NICOLAASGA,2015,55,1,liander
SINT NICOLAASGA,2016,5,44,liander
SINT NICOLAASGA,2016,15,21,liander
SINT NICOLAASGA,2016,25,8,liander
SINT NICOLAASGA,2016,45,2,liander
SINT NICOLAASGA,2016,85,1,liander
SINT NICOLAASGA,2017,5,31,liander
SINT NICOLAASGA,2017,15,29,liander
SINT NICOLAASGA,2017,25,13,liander
SINT NICOLAASGA,2017,45,2,liander
SINT NICOLAASGA,2017,55,1,liander
SINT NICOLAASGA,2017,85,1,liander
SINT NICOLAASGA,2018,45,3,liander
SINT NICOLAASGA,2018,55,5,liander
SINT NICOLAASGA,2018,65,15,liander
SINT NICOLAASGA,2018,75,19,liander
SINT NICOLAASGA,2018,85,18,liander
SINT NICOLAASGA,2018,95,17,liander
SINT NICOLAASGA,2019,45,1,liander
SINT NICOLAASGA,2019,55,5,liander
SINT NICOLAASGA,2019,65,13,liander
SINT NICOLAASGA,2019,75,22,liander
SINT NICOLAASGA,2019,85,18,liander
SINT NICOLAASGA,2019,95,18,liander
SINT ODILIENBERG,2010,5,72,enexis
SINT ODILIENBERG,2011,5,73,enexis
SINT ODILIENBERG,2012,5,69,enexis
SINT ODILIENBERG,2012,15,5,enexis
SINT ODILIENBERG,2013,5,52,enexis
SINT ODILIENBERG,2013,15,20,enexis
SINT ODILIENBERG,2013,25,3,enexis
SINT ODILIENBERG,2013,75,1,enexis
SINT ODILIENBERG,2014,5,35,enexis
SINT ODILIENBERG,2014,15,29,enexis
SINT ODILIENBERG,2014,25,10,enexis
SINT ODILIENBERG,2014,35,1,enexis
SINT ODILIENBERG,2014,75,1,enexis
SINT ODILIENBERG,2015,5,28,enexis
SINT ODILIENBERG,2015,15,32,enexis
SINT ODILIENBERG,2015,25,14,enexis
SINT ODILIENBERG,2015,35,1,enexis
SINT ODILIENBERG,2015,75,1,enexis
SINT ODILIENBERG,2016,5,23,enexis
SINT ODILIENBERG,2016,15,30,enexis
SINT ODILIENBERG,2016,25,19,enexis
SINT ODILIENBERG,2016,35,3,enexis
SINT ODILIENBERG,2016,75,1,enexis
SINT ODILIENBERG,2017,5,15,enexis
SINT ODILIENBERG,2017,15,16,enexis
SINT ODILIENBERG,2017,25,30,enexis
SINT ODILIENBERG,2017,35,11,enexis
SINT ODILIENBERG,2017,45,2,enexis
SINT ODILIENBERG,2017,55,1,enexis
SINT ODILIENBERG,2017,85,1,enexis
SINT ODILIENBERG,2018,5,11,enexis
SINT ODILIENBERG,2018,15,20,enexis
SINT ODILIENBERG,2018,25,22,enexis
SINT ODILIENBERG,2018,35,20,enexis
SINT ODILIENBERG,2018,45,5,enexis
SINT ODILIENBERG,2018,55,3,enexis
SINT ODILIENBERG,2018,85,1,enexis
SINT ODILIENBERG,2019,5,6,enexis
SINT ODILIENBERG,2019,15,13,enexis
SINT ODILIENBERG,2019,25,23,enexis
SINT ODILIENBERG,2019,35,17,enexis
SINT ODILIENBERG,2019,45,14,enexis
SINT ODILIENBERG,2019,55,4,enexis
SINT ODILIENBERG,2019,65,4,enexis
SINT ODILIENBERG,2019,85,1,enexis
SINT PANCRAS,2010,5,121,liander
SINT PANCRAS,2011,5,122,liander
SINT PANCRAS,2012,5,122,liander
SINT PANCRAS,2013,5,118,liander
SINT PANCRAS,2013,15,5,liander
SINT PANCRAS,2014,5,112,liander
SINT PANCRAS,2014,15,11,liander
SINT PANCRAS,2014,25,1,liander
SINT PANCRAS,2015,5,96,liander
SINT PANCRAS,2015,15,21,liander
SINT PANCRAS,2015,25,7,liander
SINT PANCRAS,2016,5,83,liander
SINT PANCRAS,2016,15,32,liander
SINT PANCRAS,2016,25,10,liander
SINT PANCRAS,2016,35,2,liander
SINT PANCRAS,2017,5,29,liander
SINT PANCRAS,2017,15,31,liander
SINT PANCRAS,2017,25,21,liander
SINT PANCRAS,2017,35,20,liander
SINT PANCRAS,2017,45,8,liander
SINT PANCRAS,2017,55,8,liander
SINT PANCRAS,2017,65,4,liander
SINT PANCRAS,2017,75,2,liander
SINT PANCRAS,2017,85,4,liander
SINT PANCRAS,2017,95,1,liander
SINT PANCRAS,2018,15,1,liander
SINT PANCRAS,2018,25,2,liander
SINT PANCRAS,2018,35,2,liander
SINT PANCRAS,2018,45,5,liander
SINT PANCRAS,2018,55,25,liander
SINT PANCRAS,2018,65,31,liander
SINT PANCRAS,2018,75,35,liander
SINT PANCRAS,2018,85,21,liander
SINT PANCRAS,2018,95,6,liander
SINT PANCRAS,2019,15,1,liander
SINT PANCRAS,2019,25,2,liander
SINT PANCRAS,2019,35,2,liander
SINT PANCRAS,2019,45,4,liander
SINT PANCRAS,2019,55,26,liander
SINT PANCRAS,2019,65,30,liander
SINT PANCRAS,2019,75,35,liander
SINT PANCRAS,2019,85,21,liander
SINT PANCRAS,2019,95,7,liander
SINT PHILIPSLAND,2010,5,1,enexis
SINT PHILIPSLAND,2011,5,1,enexis
SINT PHILIPSLAND,2012,5,1,enexis
SINT PHILIPSLAND,2013,5,1,enexis
SINT PHILIPSLAND,2014,15,1,enexis
SINT PHILIPSLAND,2015,35,1,enexis
SINT PHILIPSLAND,2016,35,1,enexis
SINT PHILIPSLAND,2017,45,1,enexis
SINT-MICHIELSGESTEL,2010,5,227,enexis
SINT-MICHIELSGESTEL,2011,5,227,enexis
SINT-MICHIELSGESTEL,2012,5,222,enexis
SINT-MICHIELSGESTEL,2012,15,7,enexis
SINT-MICHIELSGESTEL,2013,5,204,enexis
SINT-MICHIELSGESTEL,2013,15,20,enexis
SINT-MICHIELSGESTEL,2013,25,2,enexis
SINT-MICHIELSGESTEL,2013,55,1,enexis
SINT-MICHIELSGESTEL,2014,5,154,enexis
SINT-MICHIELSGESTEL,2014,15,47,enexis
SINT-MICHIELSGESTEL,2014,25,18,enexis
SINT-MICHIELSGESTEL,2014,35,4,enexis
SINT-MICHIELSGESTEL,2014,45,3,enexis
SINT-MICHIELSGESTEL,2014,55,2,enexis
SINT-MICHIELSGESTEL,2014,95,2,enexis
SINT-MICHIELSGESTEL,2015,5,86,enexis
SINT-MICHIELSGESTEL,2015,15,66,enexis
SINT-MICHIELSGESTEL,2015,25,29,enexis
SINT-MICHIELSGESTEL,2015,35,9,enexis
SINT-MICHIELSGESTEL,2015,45,4,enexis
SINT-MICHIELSGESTEL,2015,55,6,enexis
SINT-MICHIELSGESTEL,2015,65,4,enexis
SINT-MICHIELSGESTEL,2015,75,9,enexis
SINT-MICHIELSGESTEL,2015,85,11,enexis
SINT-MICHIELSGESTEL,2015,95,8,enexis
SINT-MICHIELSGESTEL,2016,5,79,enexis
SINT-MICHIELSGESTEL,2016,15,64,enexis
SINT-MICHIELSGESTEL,2016,25,37,enexis
SINT-MICHIELSGESTEL,2016,35,9,enexis
SINT-MICHIELSGESTEL,2016,45,3,enexis
SINT-MICHIELSGESTEL,2016,55,7,enexis
SINT-MICHIELSGESTEL,2016,65,6,enexis
SINT-MICHIELSGESTEL,2016,75,9,enexis
SINT-MICHIELSGESTEL,2016,85,10,enexis
SINT-MICHIELSGESTEL,2016,95,10,enexis
SINT-MICHIELSGESTEL,2017,5,49,enexis
SINT-MICHIELSGESTEL,2017,15,68,enexis
SINT-MICHIELSGESTEL,2017,25,48,enexis
SINT-MICHIELSGESTEL,2017,35,19,enexis
SINT-MICHIELSGESTEL,2017,45,4,enexis
SINT-MICHIELSGESTEL,2017,55,8,enexis
SINT-MICHIELSGESTEL,2017,65,6,enexis
SINT-MICHIELSGESTEL,2017,75,12,enexis
SINT-MICHIELSGESTEL,2017,85,10,enexis
SINT-MICHIELSGESTEL,2017,95,11,enexis
SINT-MICHIELSGESTEL,2018,5,34,enexis
SINT-MICHIELSGESTEL,2018,15,41,enexis
SINT-MICHIELSGESTEL,2018,25,70,enexis
SINT-MICHIELSGESTEL,2018,35,35,enexis
SINT-MICHIELSGESTEL,2018,45,16,enexis
SINT-MICHIELSGESTEL,2018,55,10,enexis
SINT-MICHIELSGESTEL,2018,65,8,enexis
SINT-MICHIELSGESTEL,2018,75,12,enexis
SINT-MICHIELSGESTEL,2018,85,12,enexis
SINT-MICHIELSGESTEL,2018,95,16,enexis
SINT-MICHIELSGESTEL,2019,5,19,enexis
SINT-MICHIELSGESTEL,2019,15,32,enexis
SINT-MICHIELSGESTEL,2019,25,73,enexis
SINT-MICHIELSGESTEL,2019,35,40,enexis
SINT-MICHIELSGESTEL,2019,45,27,enexis
SINT-MICHIELSGESTEL,2019,55,14,enexis
SINT-MICHIELSGESTEL,2019,65,8,enexis
SINT-MICHIELSGESTEL,2019,75,12,enexis
SINT-MICHIELSGESTEL,2019,85,12,enexis
SINT-MICHIELSGESTEL,2019,95,18,enexis
SINT-OEDENRODE,2010,5,325,enexis
SINT-OEDENRODE,2011,5,330,enexis
SINT-OEDENRODE,2012,5,331,enexis
SINT-OEDENRODE,2012,15,1,enexis
SINT-OEDENRODE,2012,25,1,enexis
SINT-OEDENRODE,2012,75,1,enexis
SINT-OEDENRODE,2013,5,307,enexis
SINT-OEDENRODE,2013,15,22,enexis
SINT-OEDENRODE,2013,25,2,enexis
SINT-OEDENRODE,2013,35,1,enexis
SINT-OEDENRODE,2013,75,1,enexis
SINT-OEDENRODE,2014,5,254,enexis
SINT-OEDENRODE,2014,15,64,enexis
SINT-OEDENRODE,2014,25,12,enexis
SINT-OEDENRODE,2014,35,1,enexis
SINT-OEDENRODE,2014,45,3,enexis
SINT-OEDENRODE,2014,75,1,enexis
SINT-OEDENRODE,2014,95,1,enexis
SINT-OEDENRODE,2015,5,175,enexis
SINT-OEDENRODE,2015,15,106,enexis
SINT-OEDENRODE,2015,25,31,enexis
SINT-OEDENRODE,2015,35,11,enexis
SINT-OEDENRODE,2015,45,7,enexis
SINT-OEDENRODE,2015,55,3,enexis
SINT-OEDENRODE,2015,65,2,enexis
SINT-OEDENRODE,2015,75,1,enexis
SINT-OEDENRODE,2015,95,1,enexis
SINT-OEDENRODE,2016,5,148,enexis
SINT-OEDENRODE,2016,15,122,enexis
SINT-OEDENRODE,2016,25,37,enexis
SINT-OEDENRODE,2016,35,13,enexis
SINT-OEDENRODE,2016,45,7,enexis
SINT-OEDENRODE,2016,55,5,enexis
SINT-OEDENRODE,2016,65,3,enexis
SINT-OEDENRODE,2016,75,1,enexis
SINT-OEDENRODE,2016,95,1,enexis
SINT-OEDENRODE,2017,5,118,enexis
SINT-OEDENRODE,2017,15,113,enexis
SINT-OEDENRODE,2017,25,65,enexis
SINT-OEDENRODE,2017,35,21,enexis
SINT-OEDENRODE,2017,45,7,enexis
SINT-OEDENRODE,2017,55,8,enexis
SINT-OEDENRODE,2017,65,3,enexis
SINT-OEDENRODE,2017,75,1,enexis
SINT-OEDENRODE,2017,95,1,enexis
SINT-OEDENRODE,2018,5,95,enexis
SINT-OEDENRODE,2018,15,103,enexis
SINT-OEDENRODE,2018,25,91,enexis
SINT-OEDENRODE,2018,35,45,enexis
SINT-OEDENRODE,2018,45,13,enexis
SINT-OEDENRODE,2018,55,11,enexis
SINT-OEDENRODE,2018,65,5,enexis
SINT-OEDENRODE,2018,75,3,enexis
SINT-OEDENRODE,2018,85,1,enexis
SINT-OEDENRODE,2018,95,5,enexis
SINT-OEDENRODE,2019,5,54,enexis
SINT-OEDENRODE,2019,15,75,enexis
SINT-OEDENRODE,2019,25,99,enexis
SINT-OEDENRODE,2019,35,66,enexis
SINT-OEDENRODE,2019,45,31,enexis
SINT-OEDENRODE,2019,55,24,enexis
SINT-OEDENRODE,2019,65,10,enexis
SINT-OEDENRODE,2019,75,4,enexis
SINT-OEDENRODE,2019,85,3,enexis
SINT-OEDENRODE,2019,95,7,enexis
SINTJOHANNESGA,2010,5,26,liander
SINTJOHANNESGA,2011,5,26,liander
SINTJOHANNESGA,2012,5,27,liander
SINTJOHANNESGA,2013,5,24,liander
SINTJOHANNESGA,2013,15,2,liander
SINTJOHANNESGA,2013,35,1,liander
SINTJOHANNESGA,2014,5,22,liander
SINTJOHANNESGA,2014,15,4,liander
SINTJOHANNESGA,2014,35,1,liander
SINTJOHANNESGA,2015,5,15,liander
SINTJOHANNESGA,2015,15,8,liander
SINTJOHANNESGA,2015,35,4,liander
SINTJOHANNESGA,2016,5,12,liander
SINTJOHANNESGA,2016,15,10,liander
SINTJOHANNESGA,2016,25,1,liander
SINTJOHANNESGA,2016,35,1,liander
SINTJOHANNESGA,2016,45,2,liander
SINTJOHANNESGA,2016,55,1,liander
SINTJOHANNESGA,2017,5,7,liander
SINTJOHANNESGA,2017,15,10,liander
SINTJOHANNESGA,2017,25,5,liander
SINTJOHANNESGA,2017,35,2,liander
SINTJOHANNESGA,2017,45,1,liander
SINTJOHANNESGA,2017,55,2,liander
SINTJOHANNESGA,2018,5,4,liander
SINTJOHANNESGA,2018,15,7,liander
SINTJOHANNESGA,2018,25,6,liander
SINTJOHANNESGA,2018,35,1,liander
SINTJOHANNESGA,2018,45,2,liander
SINTJOHANNESGA,2018,55,5,liander
SINTJOHANNESGA,2018,65,1,liander
SINTJOHANNESGA,2018,95,1,liander
SINTJOHANNESGA,2019,55,1,liander
SINTJOHANNESGA,2019,65,3,liander
SINTJOHANNESGA,2019,75,7,liander
SINTJOHANNESGA,2019,85,11,liander
SINTJOHANNESGA,2019,95,5,liander
SITTARD,2010,5,786,enexis
SITTARD,2010,15,1,enexis
SITTARD,2011,5,784,enexis
SITTARD,2011,15,10,enexis
SITTARD,2011,25,4,enexis
SITTARD,2011,35,2,enexis
SITTARD,2011,55,1,enexis
SITTARD,2011,85,1,enexis
SITTARD,2012,5,712,enexis
SITTARD,2012,15,79,enexis
SITTARD,2012,25,11,enexis
SITTARD,2012,35,3,enexis
SITTARD,2012,45,2,enexis
SITTARD,2012,55,2,enexis
SITTARD,2012,65,1,enexis
SITTARD,2012,75,1,enexis
SITTARD,2012,85,1,enexis
SITTARD,2012,95,2,enexis
SITTARD,2013,5,623,enexis
SITTARD,2013,15,159,enexis
SITTARD,2013,25,41,enexis
SITTARD,2013,35,13,enexis
SITTARD,2013,45,2,enexis
SITTARD,2013,65,2,enexis
SITTARD,2013,75,1,enexis
SITTARD,2013,85,1,enexis
SITTARD,2013,95,4,enexis
SITTARD,2014,5,480,enexis
SITTARD,2014,15,240,enexis
SITTARD,2014,25,67,enexis
SITTARD,2014,35,30,enexis
SITTARD,2014,45,10,enexis
SITTARD,2014,55,6,enexis
SITTARD,2014,65,3,enexis
SITTARD,2014,75,2,enexis
SITTARD,2014,85,2,enexis
SITTARD,2014,95,7,enexis
SITTARD,2015,5,383,enexis
SITTARD,2015,15,258,enexis
SITTARD,2015,25,76,enexis
SITTARD,2015,35,34,enexis
SITTARD,2015,45,19,enexis
SITTARD,2015,55,10,enexis
SITTARD,2015,65,16,enexis
SITTARD,2015,75,21,enexis
SITTARD,2015,85,20,enexis
SITTARD,2015,95,18,enexis
SITTARD,2016,5,303,enexis
SITTARD,2016,15,244,enexis
SITTARD,2016,25,108,enexis
SITTARD,2016,35,42,enexis
SITTARD,2016,45,27,enexis
SITTARD,2016,55,13,enexis
SITTARD,2016,65,23,enexis
SITTARD,2016,75,33,enexis
SITTARD,2016,85,40,enexis
SITTARD,2016,95,23,enexis
SITTARD,2017,5,89,enexis
SITTARD,2017,15,98,enexis
SITTARD,2017,25,52,enexis
SITTARD,2017,35,43,enexis
SITTARD,2017,45,33,enexis
SITTARD,2017,55,27,enexis
SITTARD,2017,65,62,enexis
SITTARD,2017,75,128,enexis
SITTARD,2017,85,190,enexis
SITTARD,2017,95,135,enexis
SITTARD,2018,5,20,enexis
SITTARD,2018,15,22,enexis
SITTARD,2018,25,14,enexis
SITTARD,2018,35,15,enexis
SITTARD,2018,45,15,enexis
SITTARD,2018,55,34,enexis
SITTARD,2018,65,90,enexis
SITTARD,2018,75,186,enexis
SITTARD,2018,85,265,enexis
SITTARD,2018,95,219,enexis
SITTARD,2019,5,17,enexis
SITTARD,2019,15,22,enexis
SITTARD,2019,25,13,enexis
SITTARD,2019,35,17,enexis
SITTARD,2019,45,12,enexis
SITTARD,2019,55,26,enexis
SITTARD,2019,65,75,enexis
SITTARD,2019,75,169,enexis
SITTARD,2019,85,277,enexis
SITTARD,2019,95,253,enexis
SKINGEN,2010,5,3,liander
SKINGEN,2011,5,3,liander
SKINGEN,2012,5,3,liander
SKINGEN,2013,5,1,liander
SKINGEN,2013,15,2,liander
SKINGEN,2013,25,1,liander
SKINGEN,2014,5,1,liander
SKINGEN,2014,15,2,liander
SKINGEN,2015,15,3,liander
SKINGEN,2016,15,2,liander
SKINGEN,2016,25,1,liander
SKINGEN,2017,15,1,liander
SKINGEN,2017,25,2,liander
SKINGEN,2018,25,3,liander
SKINGEN,2019,55,2,liander
SKINGEN,2019,75,1,liander
SLAGHAREN,2010,5,63,enexis
SLAGHAREN,2011,5,65,enexis
SLAGHAREN,2012,5,68,enexis
SLAGHAREN,2012,15,1,enexis
SLAGHAREN,2013,5,61,enexis
SLAGHAREN,2013,15,7,enexis
SLAGHAREN,2013,25,1,enexis
SLAGHAREN,2014,5,51,enexis
SLAGHAREN,2014,15,15,enexis
SLAGHAREN,2014,25,2,enexis
SLAGHAREN,2014,85,1,enexis
SLAGHAREN,2015,5,34,enexis
SLAGHAREN,2015,15,25,enexis
SLAGHAREN,2015,25,7,enexis
SLAGHAREN,2015,35,2,enexis
SLAGHAREN,2015,85,1,enexis
SLAGHAREN,2016,5,28,enexis
SLAGHAREN,2016,15,26,enexis
SLAGHAREN,2016,25,9,enexis
SLAGHAREN,2016,35,6,enexis
SLAGHAREN,2016,85,1,enexis
SLAGHAREN,2017,5,10,enexis
SLAGHAREN,2017,15,27,enexis
SLAGHAREN,2017,25,21,enexis
SLAGHAREN,2017,35,8,enexis
SLAGHAREN,2017,45,3,enexis
SLAGHAREN,2017,85,1,enexis
SLAGHAREN,2018,15,1,enexis
SLAGHAREN,2018,25,2,enexis
SLAGHAREN,2018,35,5,enexis
SLAGHAREN,2018,45,3,enexis
SLAGHAREN,2018,55,12,enexis
SLAGHAREN,2018,65,7,enexis
SLAGHAREN,2018,75,8,enexis
SLAGHAREN,2018,85,14,enexis
SLAGHAREN,2018,95,21,enexis
SLAGHAREN,2019,55,4,enexis
SLAGHAREN,2019,65,11,enexis
SLAGHAREN,2019,75,14,enexis
SLAGHAREN,2019,85,20,enexis
SLAGHAREN,2019,95,24,enexis
SLAPPETERP,2010,5,2,liander
SLAPPETERP,2011,5,2,liander
SLAPPETERP,2012,5,2,liander
SLAPPETERP,2013,5,2,liander
SLAPPETERP,2014,5,2,liander
SLAPPETERP,2015,5,1,liander
SLAPPETERP,2015,35,1,liander
SLAPPETERP,2016,15,1,liander
SLAPPETERP,2016,35,1,liander
SLAPPETERP,2017,15,1,liander
SLAPPETERP,2017,35,1,liander
SLAPPETERP,2018,15,1,liander
SLAPPETERP,2018,35,1,liander
SLAPPETERP,2019,65,1,liander
SLAPPETERP,2019,95,1,liander
SLEEN,2010,5,53,enexis
SLEEN,2011,5,55,enexis
SLEEN,2012,5,55,enexis
SLEEN,2013,5,45,enexis
SLEEN,2013,15,10,enexis
SLEEN,2013,25,1,enexis
SLEEN,2014,5,41,enexis
SLEEN,2014,15,11,enexis
SLEEN,2014,25,3,enexis
SLEEN,2014,35,1,enexis
SLEEN,2015,5,35,enexis
SLEEN,2015,15,13,enexis
SLEEN,2015,25,6,enexis
SLEEN,2015,35,2,enexis
SLEEN,2016,5,29,enexis
SLEEN,2016,15,15,enexis
SLEEN,2016,25,7,enexis
SLEEN,2016,35,3,enexis
SLEEN,2016,45,1,enexis
SLEEN,2016,55,1,enexis
SLEEN,2017,5,13,enexis
SLEEN,2017,15,20,enexis
SLEEN,2017,25,7,enexis
SLEEN,2017,35,8,enexis
SLEEN,2017,45,3,enexis
SLEEN,2017,55,3,enexis
SLEEN,2018,5,9,enexis
SLEEN,2018,15,15,enexis
SLEEN,2018,25,12,enexis
SLEEN,2018,35,8,enexis
SLEEN,2018,45,7,enexis
SLEEN,2018,55,3,enexis
SLEEN,2018,65,1,enexis
SLEEN,2018,75,2,enexis
SLEEN,2018,85,1,enexis
SLEEN,2019,5,1,enexis
SLEEN,2019,35,1,enexis
SLEEN,2019,55,1,enexis
