city,years,c_per_conn_cut,c_per_conn_cut_count,companies
'S-HERTOGENBOSCH,2017,110,188,enexis
'S-HERTOGENBOSCH,2017,130,114,enexis
'S-HERTOGENBOSCH,2017,150,81,enexis
'S-HERTOGENBOSCH,2017,170,42,enexis
'S-HERTOGENBOSCH,2017,190,125,enexis
'S-HERTOGENBOSCH,2018,10,133,enexis
'S-HERTOGENBOSCH,2018,30,264,enexis
'S-HERTOGENBOSCH,2018,50,477,enexis
'S-HERTOGENBOSCH,2018,70,440,enexis
'S-HERTOGENBOSCH,2018,90,282,enexis
'S-HERTOGENBOSCH,2018,110,208,enexis
'S-HERTOGENBOSCH,2018,130,107,enexis
'S-HERTOGENBOSCH,2018,150,95,enexis
'S-HERTOGENBOSCH,2018,170,49,enexis
'S-HERTOGENBOSCH,2018,190,185,enexis
'S-HERTOGENBOSCH,2019,10,133,enexis
'S-HERTOGENBOSCH,2019,30,274,enexis
'S-HERTOGENBOSCH,2019,50,485,enexis
'S-HERTOGENBOSCH,2019,70,462,enexis
'S-HERTOGENBOSCH,2019,90,287,enexis
'S-HERTOGENBOSCH,2019,110,181,enexis
'S-HERTOGENBOSCH,2019,130,112,enexis
'S-HERTOGENBOSCH,2019,150,90,enexis
'S-HERTOGENBOSCH,2019,170,56,enexis
'S-HERTOGENBOSCH,2019,190,175,enexis
'T GOY,2010,50,1,stedin
'T GOY,2010,70,2,stedin
'T GOY,2010,90,1,stedin
'T GOY,2010,110,1,stedin
'T GOY,2010,150,1,stedin
'T GOY,2010,170,1,stedin
'T GOY,2010,190,5,stedin
'T GOY,2011,50,1,stedin
'T GOY,2011,70,2,stedin
'T GOY,2011,90,1,stedin
'T GOY,2011,110,1,stedin
'T GOY,2011,150,1,stedin
'T GOY,2011,170,1,stedin
'T GOY,2011,190,5,stedin
'T GOY,2012,50,1,stedin
'T GOY,2012,70,2,stedin
'T GOY,2012,90,1,stedin
'T GOY,2012,110,1,stedin
'T GOY,2012,150,1,stedin
'T GOY,2012,170,1,stedin
'T GOY,2012,190,5,stedin
'T GOY,2013,50,1,stedin
'T GOY,2013,70,2,stedin
'T GOY,2013,90,1,stedin
'T GOY,2013,110,1,stedin
'T GOY,2013,130,1,stedin
'T GOY,2013,170,1,stedin
'T GOY,2013,190,5,stedin
'T GOY,2014,50,2,stedin
'T GOY,2014,90,3,stedin
'T GOY,2014,130,1,stedin
'T GOY,2014,170,1,stedin
'T GOY,2014,190,5,stedin
'T GOY,2015,50,2,stedin
'T GOY,2015,70,1,stedin
'T GOY,2015,90,2,stedin
'T GOY,2015,130,1,stedin
'T GOY,2015,190,6,stedin
'T GOY,2016,50,2,stedin
'T GOY,2016,70,1,stedin
'T GOY,2016,90,2,stedin
'T GOY,2016,130,1,stedin
'T GOY,2016,170,1,stedin
'T GOY,2016,190,5,stedin
'T GOY,2017,50,2,stedin
'T GOY,2017,70,1,stedin
'T GOY,2017,90,2,stedin
'T GOY,2017,110,1,stedin
'T GOY,2017,130,1,stedin
'T GOY,2017,170,1,stedin
'T GOY,2017,190,4,stedin
'T GOY,2018,50,2,stedin
'T GOY,2018,70,1,stedin
'T GOY,2018,90,2,stedin
'T GOY,2018,110,1,stedin
'T GOY,2018,130,1,stedin
'T GOY,2018,170,1,stedin
'T GOY,2018,190,4,stedin
'T GOY,2019,50,2,stedin
'T GOY,2019,70,2,stedin
'T GOY,2019,90,1,stedin
'T GOY,2019,110,1,stedin
'T GOY,2019,130,1,stedin
'T GOY,2019,190,5,stedin
'T HAANTJE,2010,90,2,enexis
'T HAANTJE,2010,110,1,enexis
'T HAANTJE,2010,190,1,enexis
'T HAANTJE,2011,90,2,enexis
'T HAANTJE,2011,110,1,enexis
'T HAANTJE,2011,190,1,enexis
'T HAANTJE,2012,90,2,enexis
'T HAANTJE,2012,110,1,enexis
'T HAANTJE,2012,190,1,enexis
'T HAANTJE,2013,90,3,enexis
'T HAANTJE,2013,190,1,enexis
'T HAANTJE,2014,70,1,enexis
'T HAANTJE,2014,90,2,enexis
'T HAANTJE,2014,190,1,enexis
'T HAANTJE,2015,70,1,enexis
'T HAANTJE,2015,90,2,enexis
'T HAANTJE,2015,190,1,enexis
'T HAANTJE,2016,70,2,enexis
'T HAANTJE,2016,90,1,enexis
'T HAANTJE,2016,190,1,enexis
'T HAANTJE,2017,70,3,enexis
'T HAANTJE,2017,190,1,enexis
'T HAANTJE,2018,70,2,enexis
'T HAANTJE,2018,90,1,enexis
'T HAANTJE,2018,190,1,enexis
'T HAANTJE,2019,70,1,enexis
'T HAANTJE,2019,90,2,enexis
'T HAANTJE,2019,190,1,enexis
'T HARDE,2010,30,1,liander
'T HARDE,2010,50,7,liander
'T HARDE,2010,70,11,liander
'T HARDE,2010,90,26,liander
'T HARDE,2010,110,23,liander
'T HARDE,2010,130,19,liander
'T HARDE,2010,150,13,liander
'T HARDE,2010,170,5,liander
'T HARDE,2010,190,29,liander
'T HARDE,2011,30,3,liander
'T HARDE,2011,50,9,liander
'T HARDE,2011,70,12,liander
'T HARDE,2011,90,25,liander
'T HARDE,2011,110,25,liander
'T HARDE,2011,130,18,liander
'T HARDE,2011,150,13,liander
'T HARDE,2011,170,6,liander
'T HARDE,2011,190,27,liander
'T HARDE,2012,30,4,liander
'T HARDE,2012,50,8,liander
'T HARDE,2012,70,16,liander
'T HARDE,2012,90,31,liander
'T HARDE,2012,110,23,liander
'T HARDE,2012,130,18,liander
'T HARDE,2012,150,11,liander
'T HARDE,2012,170,5,liander
'T HARDE,2012,190,23,liander
'T HARDE,2013,30,5,liander
'T HARDE,2013,50,11,liander
'T HARDE,2013,70,15,liander
'T HARDE,2013,90,32,liander
'T HARDE,2013,110,25,liander
'T HARDE,2013,130,17,liander
'T HARDE,2013,150,8,liander
'T HARDE,2013,170,6,liander
'T HARDE,2013,190,21,liander
'T HARDE,2014,30,6,liander
'T HARDE,2014,50,12,liander
'T HARDE,2014,70,18,liander
'T HARDE,2014,90,33,liander
'T HARDE,2014,110,24,liander
'T HARDE,2014,130,16,liander
'T HARDE,2014,150,5,liander
'T HARDE,2014,170,6,liander
'T HARDE,2014,190,22,liander
'T HARDE,2015,30,7,liander
'T HARDE,2015,50,13,liander
'T HARDE,2015,70,19,liander
'T HARDE,2015,90,31,liander
'T HARDE,2015,110,25,liander
'T HARDE,2015,130,16,liander
'T HARDE,2015,150,9,liander
'T HARDE,2015,170,4,liander
'T HARDE,2015,190,19,liander
'T HARDE,2016,10,1,liander
'T HARDE,2016,30,6,liander
'T HARDE,2016,50,16,liander
'T HARDE,2016,70,20,liander
'T HARDE,2016,90,33,liander
'T HARDE,2016,110,23,liander
'T HARDE,2016,130,14,liander
'T HARDE,2016,150,8,liander
'T HARDE,2016,170,4,liander
'T HARDE,2016,190,18,liander
'T HARDE,2017,10,1,liander
'T HARDE,2017,30,6,liander
'T HARDE,2017,50,15,liander
'T HARDE,2017,70,27,liander
'T HARDE,2017,90,27,liander
'T HARDE,2017,110,26,liander
'T HARDE,2017,130,12,liander
'T HARDE,2017,150,9,liander
'T HARDE,2017,170,4,liander
'T HARDE,2017,190,17,liander
'T HARDE,2018,10,1,liander
'T HARDE,2018,30,6,liander
'T HARDE,2018,50,13,liander
'T HARDE,2018,70,27,liander
'T HARDE,2018,90,28,liander
'T HARDE,2018,110,30,liander
'T HARDE,2018,130,10,liander
'T HARDE,2018,150,9,liander
'T HARDE,2018,170,3,liander
'T HARDE,2018,190,17,liander
'T HARDE,2019,10,3,liander
'T HARDE,2019,30,4,liander
'T HARDE,2019,50,14,liander
'T HARDE,2019,70,29,liander
'T HARDE,2019,90,29,liander
'T HARDE,2019,110,28,liander
'T HARDE,2019,130,10,liander
'T HARDE,2019,150,9,liander
'T HARDE,2019,170,6,liander
'T HARDE,2019,190,14,liander
'T LOO OLDEBROEK,2010,50,3,liander
'T LOO OLDEBROEK,2010,90,3,liander
'T LOO OLDEBROEK,2010,110,2,liander
'T LOO OLDEBROEK,2010,130,2,liander
'T LOO OLDEBROEK,2010,150,2,liander
'T LOO OLDEBROEK,2010,170,3,liander
'T LOO OLDEBROEK,2010,190,5,liander
'T LOO OLDEBROEK,2011,50,2,liander
'T LOO OLDEBROEK,2011,90,5,liander
'T LOO OLDEBROEK,2011,110,1,liander
'T LOO OLDEBROEK,2011,130,1,liander
'T LOO OLDEBROEK,2011,150,2,liander
'T LOO OLDEBROEK,2011,170,3,liander
'T LOO OLDEBROEK,2011,190,6,liander
'T LOO OLDEBROEK,2012,30,1,liander
'T LOO OLDEBROEK,2012,50,1,liander
'T LOO OLDEBROEK,2012,70,1,liander
'T LOO OLDEBROEK,2012,90,4,liander
'T LOO OLDEBROEK,2012,110,1,liander
'T LOO OLDEBROEK,2012,130,3,liander
'T LOO OLDEBROEK,2012,150,2,liander
'T LOO OLDEBROEK,2012,170,2,liander
'T LOO OLDEBROEK,2012,190,5,liander
'T LOO OLDEBROEK,2013,30,1,liander
'T LOO OLDEBROEK,2013,50,1,liander
'T LOO OLDEBROEK,2013,70,2,liander
'T LOO OLDEBROEK,2013,90,3,liander
'T LOO OLDEBROEK,2013,110,2,liander
'T LOO OLDEBROEK,2013,130,2,liander
'T LOO OLDEBROEK,2013,150,3,liander
'T LOO OLDEBROEK,2013,170,1,liander
'T LOO OLDEBROEK,2013,190,5,liander
'T LOO OLDEBROEK,2014,30,1,liander
'T LOO OLDEBROEK,2014,50,1,liander
'T LOO OLDEBROEK,2014,70,3,liander
'T LOO OLDEBROEK,2014,90,3,liander
'T LOO OLDEBROEK,2014,110,2,liander
'T LOO OLDEBROEK,2014,130,1,liander
'T LOO OLDEBROEK,2014,150,4,liander
'T LOO OLDEBROEK,2014,190,5,liander
'T LOO OLDEBROEK,2015,30,1,liander
'T LOO OLDEBROEK,2015,50,1,liander
'T LOO OLDEBROEK,2015,70,3,liander
'T LOO OLDEBROEK,2015,90,3,liander
'T LOO OLDEBROEK,2015,110,1,liander
'T LOO OLDEBROEK,2015,130,2,liander
'T LOO OLDEBROEK,2015,150,4,liander
'T LOO OLDEBROEK,2015,190,5,liander
'T LOO OLDEBROEK,2016,30,1,liander
'T LOO OLDEBROEK,2016,50,1,liander
'T LOO OLDEBROEK,2016,70,3,liander
'T LOO OLDEBROEK,2016,90,3,liander
'T LOO OLDEBROEK,2016,110,2,liander
'T LOO OLDEBROEK,2016,130,3,liander
'T LOO OLDEBROEK,2016,150,2,liander
'T LOO OLDEBROEK,2016,190,5,liander
'T LOO OLDEBROEK,2017,30,1,liander
'T LOO OLDEBROEK,2017,50,1,liander
'T LOO OLDEBROEK,2017,70,3,liander
'T LOO OLDEBROEK,2017,90,2,liander
'T LOO OLDEBROEK,2017,110,2,liander
'T LOO OLDEBROEK,2017,130,4,liander
'T LOO OLDEBROEK,2017,150,2,liander
'T LOO OLDEBROEK,2017,190,5,liander
'T LOO OLDEBROEK,2018,30,1,liander
'T LOO OLDEBROEK,2018,50,2,liander
'T LOO OLDEBROEK,2018,70,3,liander
'T LOO OLDEBROEK,2018,90,3,liander
'T LOO OLDEBROEK,2018,110,1,liander
'T LOO OLDEBROEK,2018,130,4,liander
'T LOO OLDEBROEK,2018,150,2,liander
'T LOO OLDEBROEK,2018,190,5,liander
'T LOO OLDEBROEK,2019,30,1,liander
'T LOO OLDEBROEK,2019,50,3,liander
'T LOO OLDEBROEK,2019,70,3,liander
'T LOO OLDEBROEK,2019,90,2,liander
'T LOO OLDEBROEK,2019,110,1,liander
'T LOO OLDEBROEK,2019,130,4,liander
'T LOO OLDEBROEK,2019,150,2,liander
'T LOO OLDEBROEK,2019,170,1,liander
'T LOO OLDEBROEK,2019,190,4,liander
'T VELD,2010,50,4,liander
'T VELD,2010,70,7,liander
'T VELD,2010,90,6,liander
'T VELD,2010,110,4,liander
'T VELD,2010,130,8,liander
'T VELD,2010,150,5,liander
'T VELD,2010,190,3,liander
'T VELD,2011,50,4,liander
'T VELD,2011,70,7,liander
'T VELD,2011,90,6,liander
'T VELD,2011,110,4,liander
'T VELD,2011,130,8,liander
'T VELD,2011,150,5,liander
'T VELD,2011,190,3,liander
'T VELD,2012,50,5,liander
'T VELD,2012,70,8,liander
'T VELD,2012,90,4,liander
'T VELD,2012,110,5,liander
'T VELD,2012,130,8,liander
'T VELD,2012,150,2,liander
'T VELD,2012,170,2,liander
'T VELD,2012,190,3,liander
'T VELD,2013,50,4,liander
'T VELD,2013,70,9,liander
'T VELD,2013,90,6,liander
'T VELD,2013,110,5,liander
'T VELD,2013,130,7,liander
'T VELD,2013,150,3,liander
'T VELD,2013,170,1,liander
'T VELD,2013,190,2,liander
'T VELD,2014,50,5,liander
'T VELD,2014,70,9,liander
'T VELD,2014,90,3,liander
'T VELD,2014,110,6,liander
'T VELD,2014,130,8,liander
'T VELD,2014,150,4,liander
'T VELD,2014,190,2,liander
'T VELD,2015,50,6,liander
'T VELD,2015,70,9,liander
'T VELD,2015,90,4,liander
'T VELD,2015,110,10,liander
'T VELD,2015,130,3,liander
'T VELD,2015,150,2,liander
'T VELD,2015,190,4,liander
'T VELD,2016,50,6,liander
'T VELD,2016,70,8,liander
'T VELD,2016,90,5,liander
'T VELD,2016,110,8,liander
'T VELD,2016,130,5,liander
'T VELD,2016,150,2,liander
'T VELD,2016,190,5,liander
'T VELD,2017,50,7,liander
'T VELD,2017,70,8,liander
'T VELD,2017,90,5,liander
'T VELD,2017,110,9,liander
'T VELD,2017,130,4,liander
'T VELD,2017,150,1,liander
'T VELD,2017,170,1,liander
'T VELD,2017,190,4,liander
'T VELD,2018,50,9,liander
'T VELD,2018,70,7,liander
'T VELD,2018,90,6,liander
'T VELD,2018,110,10,liander
'T VELD,2018,130,3,liander
'T VELD,2018,170,1,liander
'T VELD,2018,190,3,liander
'T VELD,2019,50,7,liander
'T VELD,2019,70,9,liander
'T VELD,2019,90,9,liander
'T VELD,2019,110,8,liander
'T VELD,2019,130,1,liander
'T VELD,2019,150,1,liander
'T VELD,2019,170,2,liander
'T VELD,2019,190,2,liander
'T WAAR,2010,90,1,enexis
'T WAAR,2010,170,1,enexis
'T WAAR,2010,190,1,enexis
'T WAAR,2011,90,1,enexis
'T WAAR,2011,190,2,enexis
'T WAAR,2012,130,1,enexis
'T WAAR,2012,190,2,enexis
'T WAAR,2013,130,1,enexis
'T WAAR,2013,190,2,enexis
'T WAAR,2014,110,1,enexis
'T WAAR,2014,150,1,enexis
'T WAAR,2014,170,1,enexis
'T WAAR,2015,90,1,enexis
'T WAAR,2015,150,1,enexis
'T WAAR,2015,170,1,enexis
'T WAAR,2016,110,1,enexis
'T WAAR,2016,170,1,enexis
'T WAAR,2016,190,1,enexis
'T WAAR,2017,110,1,enexis
'T WAAR,2017,150,1,enexis
'T WAAR,2017,170,1,enexis
'T WAAR,2018,110,1,enexis
'T WAAR,2018,170,4,enexis
'T WAAR,2019,110,1,enexis
'T WAAR,2019,150,2,enexis
'T WAAR,2019,170,1,enexis
'T WAAR,2019,190,1,enexis
'T ZAND NH,2010,50,2,liander
'T ZAND NH,2010,70,4,liander
'T ZAND NH,2010,90,11,liander
'T ZAND NH,2010,110,8,liander
'T ZAND NH,2010,130,7,liander
'T ZAND NH,2010,150,6,liander
'T ZAND NH,2010,170,4,liander
'T ZAND NH,2010,190,12,liander
'T ZAND NH,2011,30,1,liander
'T ZAND NH,2011,50,1,liander
'T ZAND NH,2011,70,5,liander
'T ZAND NH,2011,90,10,liander
'T ZAND NH,2011,110,8,liander
'T ZAND NH,2011,130,10,liander
'T ZAND NH,2011,150,5,liander
'T ZAND NH,2011,170,4,liander
'T ZAND NH,2011,190,11,liander
'T ZAND NH,2012,30,1,liander
'T ZAND NH,2012,50,2,liander
'T ZAND NH,2012,70,5,liander
'T ZAND NH,2012,90,11,liander
'T ZAND NH,2012,110,9,liander
'T ZAND NH,2012,130,8,liander
'T ZAND NH,2012,150,6,liander
'T ZAND NH,2012,170,3,liander
'T ZAND NH,2012,190,10,liander
'T ZAND NH,2013,30,1,liander
'T ZAND NH,2013,50,3,liander
'T ZAND NH,2013,70,6,liander
'T ZAND NH,2013,90,11,liander
'T ZAND NH,2013,110,6,liander
'T ZAND NH,2013,130,8,liander
'T ZAND NH,2013,150,7,liander
'T ZAND NH,2013,170,2,liander
'T ZAND NH,2013,190,13,liander
'T ZAND NH,2014,30,1,liander
'T ZAND NH,2014,50,4,liander
'T ZAND NH,2014,70,9,liander
'T ZAND NH,2014,90,11,liander
'T ZAND NH,2014,110,9,liander
'T ZAND NH,2014,130,7,liander
'T ZAND NH,2014,150,3,liander
'T ZAND NH,2014,170,3,liander
'T ZAND NH,2014,190,12,liander
'T ZAND NH,2015,30,2,liander
'T ZAND NH,2015,50,3,liander
'T ZAND NH,2015,70,9,liander
'T ZAND NH,2015,90,12,liander
'T ZAND NH,2015,110,9,liander
'T ZAND NH,2015,130,7,liander
'T ZAND NH,2015,150,5,liander
'T ZAND NH,2015,190,12,liander
'T ZAND NH,2016,10,1,liander
'T ZAND NH,2016,30,2,liander
'T ZAND NH,2016,50,3,liander
'T ZAND NH,2016,70,11,liander
'T ZAND NH,2016,90,10,liander
'T ZAND NH,2016,110,8,liander
'T ZAND NH,2016,130,9,liander
'T ZAND NH,2016,150,2,liander
'T ZAND NH,2016,190,13,liander
'T ZAND NH,2017,10,1,liander
'T ZAND NH,2017,30,3,liander
'T ZAND NH,2017,50,3,liander
'T ZAND NH,2017,70,12,liander
'T ZAND NH,2017,90,8,liander
'T ZAND NH,2017,110,11,liander
'T ZAND NH,2017,130,5,liander
'T ZAND NH,2017,150,3,liander
'T ZAND NH,2017,190,13,liander
'T ZAND NH,2018,10,1,liander
'T ZAND NH,2018,30,3,liander
'T ZAND NH,2018,50,5,liander
'T ZAND NH,2018,70,11,liander
'T ZAND NH,2018,90,9,liander
'T ZAND NH,2018,110,9,liander
'T ZAND NH,2018,130,7,liander
'T ZAND NH,2018,170,1,liander
'T ZAND NH,2018,190,13,liander
'T ZAND NH,2019,10,1,liander
'T ZAND NH,2019,30,2,liander
'T ZAND NH,2019,50,6,liander
'T ZAND NH,2019,70,10,liander
'T ZAND NH,2019,90,8,liander
'T ZAND NH,2019,110,11,liander
'T ZAND NH,2019,130,7,liander
'T ZAND NH,2019,150,1,liander
'T ZAND NH,2019,170,1,liander
'T ZAND NH,2019,190,12,liander
'T ZANDT GN,2010,50,1,enexis
'T ZANDT GN,2010,90,1,enexis
'T ZANDT GN,2010,110,5,enexis
'T ZANDT GN,2010,130,2,enexis
'T ZANDT GN,2010,150,3,enexis
'T ZANDT GN,2010,190,5,enexis
'T ZANDT GN,2011,50,1,enexis
'T ZANDT GN,2011,90,2,enexis
'T ZANDT GN,2011,110,3,enexis
'T ZANDT GN,2011,130,3,enexis
'T ZANDT GN,2011,150,3,enexis
'T ZANDT GN,2011,190,5,enexis
'T ZANDT GN,2012,50,1,enexis
'T ZANDT GN,2012,90,2,enexis
'T ZANDT GN,2012,110,3,enexis
'T ZANDT GN,2012,130,3,enexis
'T ZANDT GN,2012,150,2,enexis
'T ZANDT GN,2012,170,1,enexis
'T ZANDT GN,2012,190,6,enexis
'T ZANDT GN,2013,50,1,enexis
'T ZANDT GN,2013,70,1,enexis
'T ZANDT GN,2013,90,2,enexis
'T ZANDT GN,2013,110,3,enexis
'T ZANDT GN,2013,130,4,enexis
'T ZANDT GN,2013,190,7,enexis
'T ZANDT GN,2014,50,1,enexis
'T ZANDT GN,2014,90,4,enexis
'T ZANDT GN,2014,110,2,enexis
'T ZANDT GN,2014,130,4,enexis
'T ZANDT GN,2014,170,1,enexis
'T ZANDT GN,2014,190,6,enexis
'T ZANDT GN,2015,50,1,enexis
'T ZANDT GN,2015,70,1,enexis
'T ZANDT GN,2015,90,2,enexis
'T ZANDT GN,2015,110,3,enexis
'T ZANDT GN,2015,130,4,enexis
'T ZANDT GN,2015,170,2,enexis
'T ZANDT GN,2015,190,5,enexis
'T ZANDT GN,2016,50,1,enexis
'T ZANDT GN,2016,70,1,enexis
'T ZANDT GN,2016,90,4,enexis
'T ZANDT GN,2016,110,4,enexis
'T ZANDT GN,2016,130,1,enexis
'T ZANDT GN,2016,170,1,enexis
'T ZANDT GN,2016,190,6,enexis
'T ZANDT GN,2017,30,1,enexis
'T ZANDT GN,2017,70,1,enexis
'T ZANDT GN,2017,90,5,enexis
'T ZANDT GN,2017,110,4,enexis
'T ZANDT GN,2017,130,1,enexis
'T ZANDT GN,2017,170,2,enexis
'T ZANDT GN,2017,190,3,enexis
'T ZANDT GN,2018,50,1,enexis
'T ZANDT GN,2018,90,3,enexis
'T ZANDT GN,2018,110,5,enexis
'T ZANDT GN,2018,130,3,enexis
'T ZANDT GN,2018,170,2,enexis
'T ZANDT GN,2018,190,6,enexis
'T ZANDT GN,2019,50,1,enexis
'T ZANDT GN,2019,90,3,enexis
'T ZANDT GN,2019,110,3,enexis
'T ZANDT GN,2019,130,5,enexis
'T ZANDT GN,2019,170,3,enexis
'T ZANDT GN,2019,190,5,enexis
1E EXLOERMOND,2010,110,2,enexis
1E EXLOERMOND,2010,130,1,enexis
1E EXLOERMOND,2010,170,1,enexis
1E EXLOERMOND,2010,190,2,enexis
1E EXLOERMOND,2011,110,2,enexis
1E EXLOERMOND,2011,130,1,enexis
1E EXLOERMOND,2011,190,3,enexis
1E EXLOERMOND,2012,90,1,enexis
1E EXLOERMOND,2012,110,1,enexis
1E EXLOERMOND,2012,130,1,enexis
1E EXLOERMOND,2012,150,1,enexis
1E EXLOERMOND,2012,190,2,enexis
1E EXLOERMOND,2013,90,1,enexis
1E EXLOERMOND,2013,110,1,enexis
1E EXLOERMOND,2013,130,2,enexis
1E EXLOERMOND,2013,170,1,enexis
1E EXLOERMOND,2013,190,1,enexis
1E EXLOERMOND,2014,90,2,enexis
1E EXLOERMOND,2014,110,1,enexis
1E EXLOERMOND,2014,130,1,enexis
1E EXLOERMOND,2014,170,1,enexis
1E EXLOERMOND,2014,190,1,enexis
1E EXLOERMOND,2015,90,2,enexis
1E EXLOERMOND,2015,110,1,enexis
1E EXLOERMOND,2015,130,1,enexis
1E EXLOERMOND,2015,150,1,enexis
1E EXLOERMOND,2015,190,1,enexis
1E EXLOERMOND,2016,70,1,enexis
1E EXLOERMOND,2016,90,1,enexis
1E EXLOERMOND,2016,110,1,enexis
1E EXLOERMOND,2016,130,2,enexis
1E EXLOERMOND,2016,150,1,enexis
1E EXLOERMOND,2017,90,1,enexis
1E EXLOERMOND,2017,110,2,enexis
1E EXLOERMOND,2017,130,3,enexis
1E EXLOERMOND,2018,90,1,enexis
1E EXLOERMOND,2018,110,2,enexis
1E EXLOERMOND,2018,130,2,enexis
1E EXLOERMOND,2018,170,1,enexis
1E EXLOERMOND,2019,90,1,enexis
1E EXLOERMOND,2019,110,3,enexis
1E EXLOERMOND,2019,130,1,enexis
1E EXLOERMOND,2019,170,1,enexis
2E EXLOERMOND,2010,30,1,enexis
2E EXLOERMOND,2010,50,2,enexis
2E EXLOERMOND,2010,70,4,enexis
2E EXLOERMOND,2010,90,4,enexis
2E EXLOERMOND,2010,110,7,enexis
2E EXLOERMOND,2010,130,3,enexis
2E EXLOERMOND,2010,150,4,enexis
2E EXLOERMOND,2010,170,5,enexis
2E EXLOERMOND,2010,190,18,enexis
2E EXLOERMOND,2011,30,1,enexis
2E EXLOERMOND,2011,50,2,enexis
2E EXLOERMOND,2011,70,4,enexis
2E EXLOERMOND,2011,90,3,enexis
2E EXLOERMOND,2011,110,7,enexis
2E EXLOERMOND,2011,130,5,enexis
2E EXLOERMOND,2011,150,3,enexis
2E EXLOERMOND,2011,170,6,enexis
2E EXLOERMOND,2011,190,17,enexis
2E EXLOERMOND,2012,30,1,enexis
2E EXLOERMOND,2012,50,3,enexis
2E EXLOERMOND,2012,70,3,enexis
2E EXLOERMOND,2012,90,3,enexis
2E EXLOERMOND,2012,110,8,enexis
2E EXLOERMOND,2012,130,5,enexis
2E EXLOERMOND,2012,150,4,enexis
2E EXLOERMOND,2012,170,3,enexis
2E EXLOERMOND,2012,190,18,enexis
2E EXLOERMOND,2013,50,4,enexis
2E EXLOERMOND,2013,70,3,enexis
2E EXLOERMOND,2013,90,6,enexis
2E EXLOERMOND,2013,110,8,enexis
2E EXLOERMOND,2013,130,6,enexis
2E EXLOERMOND,2013,150,3,enexis
2E EXLOERMOND,2013,170,4,enexis
2E EXLOERMOND,2013,190,18,enexis
2E EXLOERMOND,2014,30,1,enexis
2E EXLOERMOND,2014,50,4,enexis
2E EXLOERMOND,2014,70,5,enexis
2E EXLOERMOND,2014,90,6,enexis
2E EXLOERMOND,2014,110,7,enexis
2E EXLOERMOND,2014,130,5,enexis
2E EXLOERMOND,2014,150,3,enexis
2E EXLOERMOND,2014,170,4,enexis
2E EXLOERMOND,2014,190,17,enexis
2E EXLOERMOND,2015,50,5,enexis
2E EXLOERMOND,2015,70,5,enexis
2E EXLOERMOND,2015,90,7,enexis
2E EXLOERMOND,2015,110,6,enexis
2E EXLOERMOND,2015,130,7,enexis
2E EXLOERMOND,2015,150,2,enexis
2E EXLOERMOND,2015,170,4,enexis
2E EXLOERMOND,2015,190,15,enexis
2E EXLOERMOND,2016,50,5,enexis
2E EXLOERMOND,2016,70,5,enexis
2E EXLOERMOND,2016,90,10,enexis
2E EXLOERMOND,2016,110,5,enexis
2E EXLOERMOND,2016,130,3,enexis
2E EXLOERMOND,2016,150,5,enexis
2E EXLOERMOND,2016,170,8,enexis
2E EXLOERMOND,2016,190,12,enexis
2E EXLOERMOND,2017,50,4,enexis
2E EXLOERMOND,2017,70,4,enexis
2E EXLOERMOND,2017,90,10,enexis
2E EXLOERMOND,2017,110,6,enexis
2E EXLOERMOND,2017,130,4,enexis
2E EXLOERMOND,2017,150,6,enexis
2E EXLOERMOND,2017,170,4,enexis
2E EXLOERMOND,2017,190,15,enexis
2E EXLOERMOND,2018,30,2,enexis
2E EXLOERMOND,2018,50,2,enexis
2E EXLOERMOND,2018,70,3,enexis
2E EXLOERMOND,2018,90,9,enexis
2E EXLOERMOND,2018,110,7,enexis
2E EXLOERMOND,2018,130,8,enexis
2E EXLOERMOND,2018,150,5,enexis
2E EXLOERMOND,2018,170,8,enexis
2E EXLOERMOND,2018,190,11,enexis
2E EXLOERMOND,2019,30,2,enexis
2E EXLOERMOND,2019,50,2,enexis
2E EXLOERMOND,2019,70,4,enexis
2E EXLOERMOND,2019,90,9,enexis
2E EXLOERMOND,2019,110,8,enexis
2E EXLOERMOND,2019,130,4,enexis
2E EXLOERMOND,2019,150,9,enexis
2E EXLOERMOND,2019,170,7,enexis
2E EXLOERMOND,2019,190,10,enexis
2E VALTHERMOND,2010,150,1,enexis
2E VALTHERMOND,2010,190,2,enexis
2E VALTHERMOND,2011,170,1,enexis
2E VALTHERMOND,2011,190,2,enexis
2E VALTHERMOND,2012,110,1,enexis
2E VALTHERMOND,2012,190,1,enexis
2E VALTHERMOND,2013,150,1,enexis
2E VALTHERMOND,2013,190,2,enexis
2E VALTHERMOND,2014,150,1,enexis
2E VALTHERMOND,2014,190,2,enexis
2E VALTHERMOND,2015,170,1,enexis
2E VALTHERMOND,2015,190,2,enexis
2E VALTHERMOND,2016,150,1,enexis
2E VALTHERMOND,2016,190,2,enexis
2E VALTHERMOND,2017,170,1,enexis
2E VALTHERMOND,2017,190,2,enexis
2E VALTHERMOND,2018,130,1,enexis
2E VALTHERMOND,2018,190,2,enexis
2E VALTHERMOND,2019,110,1,enexis
2E VALTHERMOND,2019,190,2,enexis
AALDEN,2010,50,3,enexis
AALDEN,2010,70,2,enexis
AALDEN,2010,90,5,enexis
AALDEN,2010,110,4,enexis
AALDEN,2010,130,4,enexis
AALDEN,2010,150,5,enexis
AALDEN,2010,170,3,enexis
AALDEN,2010,190,5,enexis
