city,years,companies,annual_consume
TJALLEBERD,2011,liander,39.125
TJALLEBERD,2012,liander,39.665
TJALLEBERD,2013,liander,38.442
TJALLEBERD,2014,liander,36.468
TJALLEBERD,2015,liander,34.561
TJALLEBERD,2016,liander,35.524
TJALLEBERD,2017,liander,35.461
TJALLEBERD,2018,liander,34.018
TJALLEBERD,2019,liander,34.256
TJERKGAAST,2010,enexis,19.559
TJERKGAAST,2011,enexis,19.722
TJERKGAAST,2012,enexis,17.746
TJERKGAAST,2013,enexis,18.111
TJERKGAAST,2014,enexis,17.724
TJERKGAAST,2015,enexis,17.246
TJERKGAAST,2016,liander,16.742
TJERKGAAST,2017,liander,16.79
TJERKGAAST,2018,liander,15.905
TJERKGAAST,2019,liander,16.188
TJERKWERD,2010,enexis,23.043
TJERKWERD,2011,enexis,22.859
TJERKWERD,2012,enexis,22.775
TJERKWERD,2013,enexis,22.248
TJERKWERD,2014,enexis,21.781
TJERKWERD,2015,enexis,21.091
TJERKWERD,2016,liander,17.744
TJERKWERD,2017,liander,17.868
TJERKWERD,2018,liander,17.481
TJERKWERD,2019,liander,17.959
TJUCHEM,2010,enexis,21.921
TJUCHEM,2011,enexis,22.825
TJUCHEM,2012,enexis,22.265
TJUCHEM,2013,enexis,22.396
TJUCHEM,2014,enexis,23.138
TJUCHEM,2015,enexis,22.685
TJUCHEM,2016,enexis,19.401
TJUCHEM,2017,enexis,20.051
TJUCHEM,2018,enexis,19.875
TJUCHEM,2019,enexis,19.656
TOLBERT,2010,enexis,213.651
TOLBERT,2011,enexis,212.898
TOLBERT,2012,enexis,218.36
TOLBERT,2013,enexis,221.384
TOLBERT,2014,enexis,212.947
TOLBERT,2015,enexis,201.003
TOLBERT,2016,enexis,197.729
TOLBERT,2017,enexis,199.786
TOLBERT,2018,enexis,208.278
TOLBERT,2019,enexis,205.39
TOLDIJK,2010,liander,60.923
TOLDIJK,2011,liander,61.857
TOLDIJK,2012,liander,61.284
TOLDIJK,2013,liander,58.909
TOLDIJK,2014,liander,55.949
TOLDIJK,2015,liander,53.689
TOLDIJK,2016,liander,52.414
TOLDIJK,2017,liander,48.96
TOLDIJK,2018,liander,50.147
TOLDIJK,2019,liander,49.845
TOLKAMER,2010,liander,123.751
TOLKAMER,2011,liander,122.236
TOLKAMER,2012,liander,125.891
TOLKAMER,2013,liander,119.891
TOLKAMER,2014,liander,119.011
TOLKAMER,2015,liander,113.693
TOLKAMER,2016,liander,111.798
TOLKAMER,2017,liander,111.663
TOLKAMER,2018,liander,112.596
TOLKAMER,2019,liander,110.994
TOLLEBEEK,2010,enexis,70.16
TOLLEBEEK,2011,enexis,71.016
TOLLEBEEK,2012,enexis,69.928
TOLLEBEEK,2013,enexis,75.619
TOLLEBEEK,2014,enexis,73.873
TOLLEBEEK,2015,enexis,70.748
TOLLEBEEK,2016,liander,65.706
TOLLEBEEK,2017,liander,64.095
TOLLEBEEK,2018,liander,63.306
TOLLEBEEK,2019,liander,63.195
TONDEN,2010,liander,12.652
TONDEN,2011,liander,12.098
TONDEN,2012,liander,18.956
TONDEN,2013,liander,17.565
TONDEN,2014,liander,17.255
TONDEN,2015,liander,17.029
TONDEN,2016,liander,12.898
TONDEN,2017,liander,12.646
TONDEN,2018,liander,14.219
TONDEN,2019,liander,12.926
TOORNWERD,2010,enexis,2.582
TOORNWERD,2011,enexis,2.479
TOORNWERD,2012,enexis,2.539
TOORNWERD,2013,enexis,2.609
TOORNWERD,2014,enexis,2.501
TOORNWERD,2015,enexis,2.672
TOORNWERD,2016,enexis,2.359
TOORNWERD,2017,enexis,2.212
TOORNWERD,2018,enexis,4.444
TOORNWERD,2019,enexis,4.769
TRICHT,2010,liander,100.381
TRICHT,2011,liander,97.93
TRICHT,2012,liander,98.459
TRICHT,2013,liander,91.277
TRICHT,2014,liander,91.786
TRICHT,2015,liander,88.133
TRICHT,2016,liander,85.171
TRICHT,2017,liander,83.431
TRICHT,2018,liander,83.682
TRICHT,2019,liander,84.436
TRIEMEN,2010,stedin,11.443
TRIEMEN,2011,stedin,11.443
TRIEMEN,2012,stedin,11.443
TRIEMEN,2013,stedin,10.987
TRIEMEN,2014,stedin,10.902
TRIEMEN,2015,stedin,10.693
TRIEMEN,2016,stedin,10.971
TRIEMEN,2017,stedin,10.741
TRIEMEN,2018,stedin,10.285
TRIEMEN,2019,stedin,10.728
TRIPSCOMPAGNIE,2010,enexis,8.12
TRIPSCOMPAGNIE,2011,enexis,8.75
TRIPSCOMPAGNIE,2012,enexis,8.625
TRIPSCOMPAGNIE,2013,enexis,11.822
TRIPSCOMPAGNIE,2014,enexis,11.244
TRIPSCOMPAGNIE,2015,enexis,11.095
TRIPSCOMPAGNIE,2016,enexis,10.692
TRIPSCOMPAGNIE,2017,enexis,11.279
TRIPSCOMPAGNIE,2018,enexis,10.75
TRIPSCOMPAGNIE,2019,enexis,10.84
TUIL,2010,liander,29.237
TUIL,2011,liander,34.183
TUIL,2012,liander,34.181
TUIL,2013,liander,33.29
TUIL,2014,liander,33.071
TUIL,2015,liander,31.464
TUIL,2016,liander,31.01
TUIL,2017,liander,29.871
TUIL,2018,liander,30.05
TUIL,2019,liander,29.643
TUITJENHORN,2010,liander,124.215
TUITJENHORN,2011,liander,124.217
TUITJENHORN,2012,liander,123.07
TUITJENHORN,2013,liander,116.618
TUITJENHORN,2014,liander,117.522
TUITJENHORN,2015,liander,116.378
TUITJENHORN,2016,liander,113.093
TUITJENHORN,2017,liander,113.351
TUITJENHORN,2018,liander,112.289
TUITJENHORN,2019,liander,112.443
TULL EN 'T WAAL,2010,stedin,30.288
TULL EN 'T WAAL,2011,stedin,30.241
TULL EN 'T WAAL,2012,stedin,30.241
TULL EN 'T WAAL,2013,stedin,30.452
TULL EN 'T WAAL,2014,stedin,29.598
TULL EN 'T WAAL,2015,stedin,29.341
TULL EN 'T WAAL,2016,stedin,28.359
TULL EN 'T WAAL,2017,stedin,27.542
TULL EN 'T WAAL,2018,stedin,27.555
TULL EN 'T WAAL,2019,stedin,27.816
TWEEDE EXLOERMOND,2010,enexis,2.628
TWEEDE EXLOERMOND,2011,enexis,2.63
TWEEDE EXLOERMOND,2012,enexis,2.673
TWEEDE EXLOERMOND,2013,enexis,2.671
TWEEDE EXLOERMOND,2014,enexis,2.568
TWEEDE EXLOERMOND,2015,enexis,2.524
TWELLO,2010,liander,577.775
TWELLO,2011,liander,579.693
TWELLO,2012,liander,563.406
TWELLO,2013,liander,555.167
TWELLO,2014,liander,545.047
TWELLO,2015,liander,519.212
TWELLO,2016,liander,518.587
TWELLO,2017,liander,524.3
TWELLO,2018,liander,534.58
TWELLO,2019,liander,527.114
TWIJZEL,2010,stedin,57.486
TWIJZEL,2011,stedin,57.451
TWIJZEL,2012,stedin,57.493
TWIJZEL,2013,stedin,56.084
TWIJZEL,2014,stedin,54.053
TWIJZEL,2015,stedin,53.403
TWIJZEL,2016,stedin,50.645
TWIJZEL,2017,stedin,50.073
TWIJZEL,2018,stedin,49.626
TWIJZEL,2019,stedin,50.829
TWIJZELERHEIDE,2010,stedin,84.97
TWIJZELERHEIDE,2011,stedin,84.941
TWIJZELERHEIDE,2012,stedin,84.941
TWIJZELERHEIDE,2013,stedin,80.207
TWIJZELERHEIDE,2014,stedin,76.933
TWIJZELERHEIDE,2015,stedin,76.203
TWIJZELERHEIDE,2016,stedin,75.017
TWIJZELERHEIDE,2017,stedin,72.192
TWIJZELERHEIDE,2018,stedin,70.898
TWIJZELERHEIDE,2019,stedin,71.462
TWISK,2010,liander,49.57
TWISK,2011,liander,50.077
TWISK,2012,liander,48.64
TWISK,2013,liander,45.967
TWISK,2014,liander,44.98
TWISK,2015,liander,43.737
TWISK,2016,liander,42.526
TWISK,2017,liander,41.84
TWISK,2018,liander,41.649
TWISK,2019,liander,41.274
TYNAARLO,2010,enexis,104.252
TYNAARLO,2011,enexis,101.97
TYNAARLO,2012,enexis,95.833
TYNAARLO,2013,enexis,114.685
TYNAARLO,2014,enexis,113.084
TYNAARLO,2015,enexis,104.992
TYNAARLO,2016,enexis,102.543
TYNAARLO,2017,enexis,106.255
TYNAARLO,2018,enexis,144.786
TYNAARLO,2019,enexis,140.801
TYTSJERK,2010,stedin,89.009
TYTSJERK,2011,stedin,88.953
TYTSJERK,2012,stedin,91.091
TYTSJERK,2013,stedin,88.073
TYTSJERK,2014,stedin,86.018
TYTSJERK,2015,stedin,81.859
TYTSJERK,2016,stedin,79.182
TYTSJERK,2017,stedin,79.935
TYTSJERK,2018,stedin,78.553
TYTSJERK,2019,stedin,78.615
TZUM,2010,enexis,38.208
TZUM,2011,enexis,39.045
TZUM,2012,enexis,37.938
TZUM,2013,enexis,40.004
TZUM,2014,enexis,38.958
TZUM,2015,enexis,38.941
TZUM,2016,liander,35.135
TZUM,2017,liander,35.947
TZUM,2018,liander,34.981
TZUM,2019,liander,35.754
TZUMMARUM,2010,enexis,62.366
TZUMMARUM,2011,enexis,64.123
TZUMMARUM,2012,enexis,61.076
TZUMMARUM,2013,enexis,64.203
TZUMMARUM,2014,enexis,63.06
TZUMMARUM,2015,enexis,60.173
TZUMMARUM,2016,liander,55.839
TZUMMARUM,2017,liander,54.593
TZUMMARUM,2018,liander,54.298
TZUMMARUM,2019,liander,54.584
UBBENA,2010,enexis,7.484
UBBENA,2011,enexis,7.446
UBBENA,2012,enexis,7.403
UBBENA,2013,enexis,7.322
UBBENA,2014,enexis,7.152
UBBENA,2015,enexis,6.75
UBBENA,2016,enexis,6.54
UBBENA,2017,enexis,6.8
UBBENA,2018,enexis,13.659
UBBENA,2019,enexis,13.277
UBBERGEN,2010,liander,30.445
UBBERGEN,2011,liander,29.657
UBBERGEN,2012,liander,29.201
UBBERGEN,2013,liander,28.114
UBBERGEN,2014,liander,29.31
UBBERGEN,2015,liander,27.898
UBBERGEN,2016,liander,28.324
UBBERGEN,2017,liander,28.377
UBBERGEN,2018,liander,28.211
UBBERGEN,2019,liander,27.604
UDDEL,2010,liander,143.736
UDDEL,2011,liander,140.415
UDDEL,2012,liander,131.926
UDDEL,2013,liander,128.042
UDDEL,2014,liander,126.729
UDDEL,2015,liander,122.326
UDDEL,2016,liander,122.088
UDDEL,2017,liander,120.565
UDDEL,2018,liander,117.467
UDDEL,2019,liander,115.553
UDEN,2017,enexis,1180.51
UDEN,2018,enexis,1293.33
UDEN,2019,enexis,1295.07
UDENHOUT,2012,enexis,321.387
UDENHOUT,2013,enexis,322.361
UDENHOUT,2014,enexis,304.245
UDENHOUT,2015,enexis,305.092
UDENHOUT,2016,enexis,294.625
UDENHOUT,2017,enexis,284.812
UDENHOUT,2018,enexis,313.697
UDENHOUT,2019,enexis,309.396
UGCHELEN,2010,liander,287.777
UGCHELEN,2011,liander,283.463
UGCHELEN,2012,liander,286.506
UGCHELEN,2013,liander,273.927
UGCHELEN,2014,liander,268.201
UGCHELEN,2015,liander,260.547
UGCHELEN,2016,liander,263.453
UGCHELEN,2017,liander,256.659
UGCHELEN,2018,liander,256.043
UGCHELEN,2019,liander,247.951
UITDAM,2010,liander,7.022
UITDAM,2011,liander,6.988
UITDAM,2012,liander,6.92
UITDAM,2013,liander,8.997
UITDAM,2014,liander,8.624
UITDAM,2015,liander,7.909
UITDAM,2016,liander,10.021
UITDAM,2017,liander,9.035
UITDAM,2018,liander,8.869
UITDAM,2019,liander,9.094
UITGEEST,2010,stedin,439.047
UITGEEST,2011,stedin,437.733
UITGEEST,2012,stedin,438.798
UITGEEST,2013,stedin,438.855
UITGEEST,2014,stedin,424.945
UITGEEST,2015,stedin,409.456
UITGEEST,2016,stedin,404.487
UITGEEST,2017,stedin,394.113
UITGEEST,2018,stedin,391.819
UITGEEST,2019,stedin,398.046
UITHOORN,2010,stedin,804.016
UITHOORN,2011,stedin,805.522
UITHOORN,2012,stedin,806.824
UITHOORN,2013,stedin,812.452
UITHOORN,2014,stedin,809.095
UITHOORN,2015,stedin,783.314
UITHOORN,2016,stedin,774.803
UITHOORN,2017,stedin,770.147
UITHOORN,2018,stedin,777.901
UITHOORN,2019,stedin,739.37
UITHUIZEN,2010,enexis,281.353
UITHUIZEN,2011,enexis,286.647
UITHUIZEN,2012,enexis,286.245
UITHUIZEN,2013,enexis,294.378
UITHUIZEN,2014,enexis,281.625
UITHUIZEN,2015,enexis,273.856
UITHUIZEN,2016,enexis,256.206
UITHUIZEN,2017,enexis,256.972
UITHUIZEN,2018,enexis,275.295
UITHUIZEN,2019,enexis,277.411
UITHUIZERMEEDEN,2010,enexis,165.966
UITHUIZERMEEDEN,2011,enexis,172.724
UITHUIZERMEEDEN,2012,enexis,173.747
UITHUIZERMEEDEN,2013,enexis,171.607
UITHUIZERMEEDEN,2014,enexis,168.404
UITHUIZERMEEDEN,2015,enexis,164.819
UITHUIZERMEEDEN,2016,enexis,153.974
UITHUIZERMEEDEN,2017,enexis,152.602
UITHUIZERMEEDEN,2018,enexis,168.082
UITHUIZERMEEDEN,2019,enexis,167.023
UITWELLINGERGA,2010,enexis,27.813
UITWELLINGERGA,2011,enexis,28.044
UITWELLINGERGA,2012,enexis,27.3
UITWELLINGERGA,2013,enexis,28.702
UITWELLINGERGA,2014,enexis,27.125
UITWELLINGERGA,2015,enexis,25.835
UITWELLINGERGA,2016,liander,21.901
UITWELLINGERGA,2017,liander,21.292
UITWELLINGERGA,2018,liander,21.05
UITWELLINGERGA,2019,liander,21.899
UITWIJK,2012,enexis,15.187
UITWIJK,2013,enexis,15.187
UITWIJK,2014,enexis,14.842
UITWIJK,2015,enexis,13.731
UITWIJK,2016,enexis,13.633
UITWIJK,2017,enexis,13.126
UITWIJK,2018,enexis,18.496
UITWIJK,2019,enexis,18.684
ULESTRATEN,2010,enexis,168.93
ULESTRATEN,2011,enexis,171.852
ULESTRATEN,2012,enexis,159.502
ULESTRATEN,2013,enexis,155.243
ULESTRATEN,2014,enexis,154.141
ULESTRATEN,2015,enexis,151.834
ULESTRATEN,2016,enexis,144.696
ULESTRATEN,2017,enexis,146.482
ULESTRATEN,2018,enexis,142.239
ULESTRATEN,2019,enexis,140.996
ULFT,2010,liander,442.22
ULFT,2011,liander,447.504
ULFT,2012,liander,446.436
ULFT,2013,liander,421.737
ULFT,2014,liander,413.712
ULFT,2015,liander,387.913
ULFT,2016,liander,382.992
ULFT,2017,liander,382.663
ULFT,2018,liander,396.031
ULFT,2019,liander,389.793
ULICOTEN,2012,enexis,62.075
ULICOTEN,2013,enexis,62.185
ULICOTEN,2014,enexis,60.329
ULICOTEN,2015,enexis,57.846
ULICOTEN,2016,enexis,56.945
ULICOTEN,2017,enexis,53.27
ULICOTEN,2018,enexis,73.619
ULICOTEN,2019,enexis,73.637
ULRUM,2010,enexis,74.613
ULRUM,2011,enexis,74.106
ULRUM,2012,enexis,72.062
ULRUM,2013,enexis,76.154
ULRUM,2014,enexis,71.222
ULRUM,2015,enexis,71.815
ULRUM,2016,enexis,69.537
ULRUM,2017,enexis,67.307
ULRUM,2018,enexis,79.141
ULRUM,2019,enexis,79.088
ULVENHOUT,2010,enexis,257.299
ULVENHOUT,2011,enexis,254.053
ULVENHOUT,2012,enexis,249.259
ULVENHOUT,2013,enexis,246.956
ULVENHOUT,2014,enexis,244.793
ULVENHOUT,2015,enexis,239.435
ULVENHOUT,2016,enexis,231.697
ULVENHOUT,2017,enexis,230.298
ULVENHOUT,2018,enexis,246.237
ULVENHOUT,2019,enexis,245.437
ULVENHOUT AC,2010,enexis,24.933
ULVENHOUT AC,2011,enexis,24.724
ULVENHOUT AC,2012,enexis,25.366
ULVENHOUT AC,2013,enexis,28.653
ULVENHOUT AC,2014,enexis,28.643
ULVENHOUT AC,2015,enexis,27.829
ULVENHOUT AC,2016,enexis,26.411
ULVENHOUT AC,2017,enexis,25.169
ULVENHOUT AC,2018,enexis,26.931
ULVENHOUT AC,2019,enexis,26.614
URETERP,2010,enexis,191.761
URETERP,2011,enexis,197.038
URETERP,2012,enexis,191.774
URETERP,2013,enexis,189.735
URETERP,2014,enexis,184.503
URETERP,2015,enexis,180.413
URETERP,2016,liander,172.492
URETERP,2017,liander,175.519
URETERP,2018,liander,172.24
URETERP,2019,liander,172.116
URK,2010,enexis,660.499
URK,2011,enexis,675.018
URK,2012,enexis,681.659
URK,2013,enexis,676.642
URK,2014,enexis,673.129
URK,2015,enexis,643.819
URK,2016,liander,629.476
URK,2017,liander,641.253
URK,2018,liander,642.19
URK,2019,liander,659.238
URMOND,2010,enexis,252.874
URMOND,2011,enexis,249.675
URMOND,2012,enexis,239.294
URMOND,2013,enexis,230.563
URMOND,2014,enexis,230.333
URMOND,2015,enexis,219.163
URMOND,2016,enexis,208.825
URMOND,2017,enexis,206.688
URMOND,2018,enexis,230.336
URMOND,2019,enexis,229.675
URSEM,2010,liander,137.925
URSEM,2011,liander,139.169
URSEM,2012,liander,133.67
URSEM,2013,liander,128.608
URSEM,2014,liander,126.454
URSEM,2015,liander,120.523
URSEM,2016,liander,116.803
URSEM,2017,liander,115.165
URSEM,2018,liander,112.388
URSEM,2019,liander,115.422
URSEM GEM SCHERMER,2010,liander,6.09
URSEM GEM SCHERMER,2011,liander,5.979
URSEM GEM SCHERMER,2012,liander,5.704
URSEM GEM SCHERMER,2013,liander,5.553
URSEM GEM SCHERMER,2014,liander,5.608
URSEM GEM SCHERMER,2015,liander,4.709
URSEM GEM SCHERMER,2016,liander,4.736
URSEM GEM SCHERMER,2017,liander,4.927
URSEM GEM SCHERMER,2018,liander,4.793
URSEM GEM SCHERMER,2019,liander,5.055
USQUERT,2010,enexis,90.101
USQUERT,2011,enexis,92.787
USQUERT,2012,enexis,92.585
USQUERT,2013,enexis,90.534
USQUERT,2014,enexis,87.707
USQUERT,2015,enexis,84.199
USQUERT,2016,enexis,83.663
USQUERT,2017,enexis,80.982
USQUERT,2018,enexis,88.052
USQUERT,2019,enexis,86.761
UTRECHT,2010,stedin,6844.31
UTRECHT,2011,stedin,6877.67
UTRECHT,2012,stedin,6888.81
UTRECHT,2013,stedin,6819.27
UTRECHT,2014,stedin,6710.84
UTRECHT,2015,stedin,6516.95
UTRECHT,2016,stedin,6403.34
UTRECHT,2017,stedin,6378.54
UTRECHT,2018,stedin,6374.41
UTRECHT,2019,stedin,6080.64
VAALS,2010,enexis,313.261
VAALS,2011,enexis,308.915
VAALS,2012,enexis,292.626
VAALS,2013,enexis,292.392
VAALS,2014,enexis,289.585
VAALS,2015,enexis,280.365
VAALS,2016,enexis,266.565
VAALS,2017,enexis,271.615
VAALS,2018,enexis,283.587
VAALS,2019,enexis,283.044
VAASSEN,2010,liander,653.909
VAASSEN,2011,liander,647.822
VAASSEN,2012,liander,652.074
VAASSEN,2013,liander,632.086
VAASSEN,2014,liander,625.85
VAASSEN,2015,liander,594.143
VAASSEN,2016,liander,582.655
VAASSEN,2017,liander,585.71
VAASSEN,2018,liander,585.491
VAASSEN,2019,liander,579.856
VALBURG,2010,liander,85.612
VALBURG,2011,liander,84.302
VALBURG,2012,liander,84.486
VALBURG,2013,liander,85.732
VALBURG,2014,liander,86.498
VALBURG,2015,liander,77.816
VALBURG,2016,liander,77.254
VALBURG,2017,liander,77.243
VALBURG,2018,liander,77.605
VALBURG,2019,liander,77.828
VALKENBURG LB,2010,enexis,614.787
VALKENBURG LB,2011,enexis,599.734
VALKENBURG LB,2012,enexis,570.667
VALKENBURG LB,2013,enexis,592.734
VALKENBURG LB,2014,enexis,574.407
VALKENBURG LB,2015,enexis,557.798
VALKENBURG LB,2016,enexis,543.9
VALKENBURG LB,2017,enexis,550.392
VALKENBURG LB,2018,enexis,584.228
VALKENBURG LB,2019,enexis,574.248
VALKENBURG ZH,2010,liander,129.027
VALKENBURG ZH,2011,liander,131.157
VALKENBURG ZH,2012,liander,134.166
VALKENBURG ZH,2013,liander,129.289
VALKENBURG ZH,2014,liander,135.49
VALKENBURG ZH,2015,liander,136.936
VALKENBURG ZH,2016,liander,132.477
VALKENBURG ZH,2017,liander,129.243
VALKENBURG ZH,2018,liander,134.15
VALKENBURG ZH,2019,liander,137.729
VALKENSWAARD,2010,enexis,1416.93
VALKENSWAARD,2011,enexis,1386.13
VALKENSWAARD,2012,enexis,1324.48
VALKENSWAARD,2013,enexis,1293.82
VALKENSWAARD,2014,enexis,1294.57
VALKENSWAARD,2015,enexis,1256.73
VALKENSWAARD,2016,enexis,1223.64
VALKENSWAARD,2017,enexis,1221.23
VALKENSWAARD,2018,enexis,1289.72
VALKENSWAARD,2019,enexis,1279.9
VALTHE,2010,enexis,73.815
VALTHE,2011,enexis,75.791
VALTHE,2012,enexis,75.84
VALTHE,2013,enexis,71.908
VALTHE,2014,enexis,68.689
VALTHE,2015,enexis,67.197
VALTHE,2016,enexis,64.973
VALTHE,2017,enexis,65.226
VALTHE,2018,enexis,66.561
VALTHE,2019,enexis,64.003
VALTHERMOND,2010,enexis,202.291
VALTHERMOND,2011,enexis,201.941
VALTHERMOND,2012,enexis,202.937
VALTHERMOND,2013,enexis,203.093
VALTHERMOND,2014,enexis,194.73
VALTHERMOND,2015,enexis,190.425
VALTHERMOND,2016,enexis,181.515
VALTHERMOND,2017,enexis,179.237
VALTHERMOND,2018,enexis,179.26
VALTHERMOND,2019,enexis,174.639
VARIK,2010,liander,45.689
VARIK,2011,liander,46.726
VARIK,2012,liander,45.093
VARIK,2013,liander,43.452
VARIK,2014,liander,45.945
VARIK,2015,liander,41.037
VARIK,2016,liander,40.386
VARIK,2017,liander,38.882
VARIK,2018,liander,39.764
VARIK,2019,liander,41.12
VARSSELDER,2014,liander,20.203
VARSSELDER,2015,liander,19.157
VARSSELDER,2016,liander,19.05
VARSSELDER,2017,liander,18.457
VARSSELDER,2018,liander,20.629
VARSSELDER,2019,liander,20.538
VARSSELDER VELDHUNTEN,2010,liander,29.97
VARSSELDER VELDHUNTEN,2011,liander,28.717
VARSSELDER VELDHUNTEN,2012,liander,28.846
VARSSELDER VELDHUNTEN,2013,liander,26.77
VARSSELDER VELDHUNTEN,2014,liander,5.65
VARSSELDER VELDHUNTEN,2015,liander,5.518
VARSSELDER VELDHUNTEN,2016,liander,5.421
VARSSELDER VELDHUNTEN,2017,liander,5.223
VARSSELDER VELDHUNTEN,2018,liander,3.142
VARSSELDER VELDHUNTEN,2019,liander,2.971
VARSSEVELD,2010,liander,291.547
VARSSEVELD,2011,liander,289.229
VARSSEVELD,2012,liander,288.864
VARSSEVELD,2013,liander,275.184
VARSSEVELD,2014,liander,270.948
VARSSEVELD,2015,liander,255.878
VARSSEVELD,2016,liander,255.996
VARSSEVELD,2017,liander,257.026
VARSSEVELD,2018,liander,257.959
VARSSEVELD,2019,liander,248.662
VEELERVEEN,2010,enexis,27.366
VEELERVEEN,2011,enexis,27.316
VEELERVEEN,2012,enexis,26.379
VEELERVEEN,2013,enexis,28.474
VEELERVEEN,2014,enexis,24.778
VEELERVEEN,2015,enexis,24.476
VEELERVEEN,2016,enexis,24.328
VEELERVEEN,2017,enexis,24.896
VEELERVEEN,2018,enexis,29.38
VEELERVEEN,2019,enexis,28.62
VEEN,2012,enexis,107.646
VEEN,2013,enexis,111.499
VEEN,2014,enexis,115.08
VEEN,2015,enexis,109.667
VEEN,2016,enexis,104.867
VEEN,2017,enexis,102.456
VEEN,2018,enexis,106.67
VEEN,2019,enexis,110.748
VEENDAM,2010,enexis,1161.7
VEENDAM,2011,enexis,1185.45
VEENDAM,2012,enexis,1166.12
VEENDAM,2013,enexis,1164.88
VEENDAM,2014,enexis,1126.74
VEENDAM,2015,enexis,1091.41
VEENDAM,2016,enexis,1039.46
VEENDAM,2017,enexis,1039.54
VEENDAM,2018,enexis,1126.37
VEENDAM,2019,enexis,1114.49
VEENENDAAL,2010,stedin,1979.75
VEENENDAAL,2011,stedin,1987.3
VEENENDAAL,2012,stedin,1989.82
VEENENDAAL,2013,stedin,1925.16
VEENENDAAL,2014,stedin,1892.27
VEENENDAAL,2015,stedin,1820.49
VEENENDAAL,2016,stedin,1806.53
VEENENDAAL,2017,stedin,1798.46
VEENENDAAL,2018,stedin,1817.66
VEENENDAAL,2019,stedin,1733.02
VEENHUIZEN,2010,enexis,42.971
VEENHUIZEN,2011,enexis,45.443
VEENHUIZEN,2012,enexis,49.013
VEENHUIZEN,2013,enexis,63.492
VEENHUIZEN,2014,enexis,62.589
VEENHUIZEN,2015,enexis,62.148
VEENHUIZEN,2016,enexis,59.15
VEENHUIZEN,2017,enexis,59.115
VEENHUIZEN,2018,enexis,72.543
VEENHUIZEN,2019,enexis,72.234
VEENKLOOSTER,2010,stedin,5.565
VEENKLOOSTER,2011,stedin,5.565
VEENKLOOSTER,2012,stedin,5.53
VEENKLOOSTER,2013,stedin,5.305
VEENKLOOSTER,2014,stedin,5.31
VEENKLOOSTER,2015,stedin,4.998
VEENKLOOSTER,2016,stedin,4.926
VEENKLOOSTER,2017,stedin,4.967
VEENKLOOSTER,2018,stedin,4.811
VEENKLOOSTER,2019,stedin,1.886
VEENOORD,2010,enexis,111.365
VEENOORD,2011,enexis,116.561
VEENOORD,2012,enexis,113.021
VEENOORD,2013,enexis,111.049
VEENOORD,2014,enexis,107.66
VEENOORD,2015,enexis,106.616
VEENOORD,2016,enexis,103.058
VEENOORD,2017,enexis,106.243
VEENOORD,2018,enexis,116.098
VEENOORD,2019,enexis,115.431
VEENWOUDEN,2010,stedin,8.868
VEENWOUDEN,2011,stedin,8.868
VEENWOUDEN,2012,stedin,8.868
VEENWOUDEN,2013,stedin,2.694
VEENWOUDEN,2014,stedin,2.581
VEENWOUDEN,2015,stedin,2.399
VEENWOUDEN,2016,stedin,2.758
VEENWOUDEN,2017,stedin,2.684
VEENWOUDEN,2018,stedin,2.708
VEESSEN,2010,liander,42.764
VEESSEN,2011,liander,41.943
VEESSEN,2012,liander,40.979
VEESSEN,2013,liander,39.472
VEESSEN,2014,liander,37.724
VEESSEN,2015,liander,36.258
VEESSEN,2016,liander,35.416
VEESSEN,2017,liander,36.583
VEESSEN,2018,liander,35.949
VEESSEN,2019,liander,38.035
VEGELINSOORD,2010,enexis,10.994
VEGELINSOORD,2011,enexis,14.057
VEGELINSOORD,2012,enexis,13.771
VEGELINSOORD,2013,enexis,13.646
VEGELINSOORD,2014,enexis,13.438
VEGELINSOORD,2015,enexis,13.372
VEGELINSOORD,2016,liander,14.648
VEGELINSOORD,2017,liander,14.96
VEGELINSOORD,2018,liander,14.146
VEGELINSOORD,2019,liander,14.255
VEGHEL,2017,enexis,1079.96
VEGHEL,2018,enexis,1220.11
VEGHEL,2019,enexis,1227.7
VELDDRIEL,2010,liander,107.259
VELDDRIEL,2011,liander,109.042
VELDDRIEL,2012,liander,99.077
VELDDRIEL,2013,liander,100.245
VELDDRIEL,2014,liander,96.416
VELDDRIEL,2015,liander,94.231
VELDDRIEL,2016,liander,93.773
VELDDRIEL,2017,liander,93.841
VELDDRIEL,2018,liander,96.654
VELDDRIEL,2019,liander,94.315
VELDEN,2010,enexis,247.101
VELDEN,2011,enexis,241.79
VELDEN,2012,enexis,231.402
VELDEN,2013,enexis,232.574
VELDEN,2014,enexis,225.06
VELDEN,2015,enexis,218.933
VELDEN,2016,enexis,211.746
VELDEN,2017,enexis,209.472
VELDEN,2018,enexis,223.905
VELDEN,2019,enexis,220.846
VELDHOVEN,2017,enexis,1618.34
VELDHOVEN,2018,enexis,1803.72
VELDHOVEN,2019,enexis,1808.62
VELP GLD,2010,liander,1024.65
VELP GLD,2011,liander,1005.33
VELP GLD,2012,liander,967.175
VELP GLD,2013,liander,947.529
VELP GLD,2014,liander,923.221
VELP GLD,2015,liander,896.718
VELP GLD,2016,liander,891.233
VELP GLD,2017,liander,871.51
VELP GLD,2018,liander,877.388
VELP GLD,2019,liander,853.806
VELP NB,2017,enexis,41.599
VELP NB,2018,enexis,59.808
