city,years,lowtarif_cut,lowtarif_cut_count,companies
'S-GRAVENDEEL,2012,65,4,stedin
'S-GRAVENDEEL,2012,75,6,stedin
'S-GRAVENDEEL,2012,85,27,stedin
'S-GRAVENDEEL,2012,95,132,stedin
'S-GRAVENDEEL,2013,55,2,stedin
'S-GRAVENDEEL,2013,65,4,stedin
'S-GRAVENDEEL,2013,75,5,stedin
'S-GRAVENDEEL,2013,85,28,stedin
'S-GRAVENDEEL,2013,95,133,stedin
'S-GRAVENDEEL,2014,55,2,stedin
'S-GRAVENDEEL,2014,65,4,stedin
'S-GRAVENDEEL,2014,75,7,stedin
'S-GRAVENDEEL,2014,85,24,stedin
'S-GRAVENDEEL,2014,95,136,stedin
'S-GRAVENDEEL,2015,25,1,stedin
'S-GRAVENDEEL,2015,65,3,stedin
'S-GRAVENDEEL,2015,75,7,stedin
'S-GRAVENDEEL,2015,85,32,stedin
'S-GRAVENDEEL,2015,95,130,stedin
'S-GRAVENDEEL,2016,65,2,stedin
'S-GRAVENDEEL,2016,85,5,stedin
'S-GRAVENDEEL,2016,95,167,stedin
'S-GRAVENDEEL,2017,65,1,stedin
'S-GRAVENDEEL,2017,75,1,stedin
'S-GRAVENDEEL,2017,85,4,stedin
'S-GRAVENDEEL,2017,95,168,stedin
'S-GRAVENDEEL,2018,65,1,stedin
'S-GRAVENDEEL,2018,75,1,stedin
'S-GRAVENDEEL,2018,85,3,stedin
'S-GRAVENDEEL,2018,95,169,stedin
'S-GRAVENDEEL,2019,85,2,stedin
'S-GRAVENDEEL,2019,95,170,stedin
'S-GRAVENHAGE,2010,5,191,stedin
'S-GRAVENHAGE,2010,15,539,stedin
'S-GRAVENHAGE,2010,25,1039,stedin
'S-GRAVENHAGE,2010,35,1315,stedin
'S-GRAVENHAGE,2010,45,1380,stedin
'S-GRAVENHAGE,2010,55,1511,stedin
'S-GRAVENHAGE,2010,65,1257,stedin
'S-GRAVENHAGE,2010,75,957,stedin
'S-GRAVENHAGE,2010,85,776,stedin
'S-GRAVENHAGE,2010,95,2341,stedin
'S-GRAVENHAGE,2011,5,191,stedin
'S-GRAVENHAGE,2011,15,534,stedin
'S-GRAVENHAGE,2011,25,1039,stedin
'S-GRAVENHAGE,2011,35,1315,stedin
'S-GRAVENHAGE,2011,45,1381,stedin
'S-GRAVENHAGE,2011,55,1510,stedin
'S-GRAVENHAGE,2011,65,1263,stedin
'S-GRAVENHAGE,2011,75,970,stedin
'S-GRAVENHAGE,2011,85,786,stedin
'S-GRAVENHAGE,2011,95,2375,stedin
'S-GRAVENHAGE,2012,5,190,stedin
'S-GRAVENHAGE,2012,15,538,stedin
'S-GRAVENHAGE,2012,25,1034,stedin
'S-GRAVENHAGE,2012,35,1317,stedin
'S-GRAVENHAGE,2012,45,1377,stedin
'S-GRAVENHAGE,2012,55,1512,stedin
'S-GRAVENHAGE,2012,65,1267,stedin
'S-GRAVENHAGE,2012,75,976,stedin
'S-GRAVENHAGE,2012,85,792,stedin
'S-GRAVENHAGE,2012,95,2390,stedin
'S-GRAVENHAGE,2013,5,188,stedin
'S-GRAVENHAGE,2013,15,520,stedin
'S-GRAVENHAGE,2013,25,1026,stedin
'S-GRAVENHAGE,2013,35,1319,stedin
'S-GRAVENHAGE,2013,45,1355,stedin
'S-GRAVENHAGE,2013,55,1517,stedin
'S-GRAVENHAGE,2013,65,1293,stedin
'S-GRAVENHAGE,2013,75,978,stedin
'S-GRAVENHAGE,2013,85,805,stedin
'S-GRAVENHAGE,2013,95,2373,stedin
'S-GRAVENHAGE,2014,5,182,stedin
'S-GRAVENHAGE,2014,15,492,stedin
'S-GRAVENHAGE,2014,25,977,stedin
'S-GRAVENHAGE,2014,35,1318,stedin
'S-GRAVENHAGE,2014,45,1347,stedin
'S-GRAVENHAGE,2014,55,1555,stedin
'S-GRAVENHAGE,2014,65,1326,stedin
'S-GRAVENHAGE,2014,75,994,stedin
'S-GRAVENHAGE,2014,85,836,stedin
'S-GRAVENHAGE,2014,95,2368,stedin
'S-GRAVENHAGE,2015,5,170,stedin
'S-GRAVENHAGE,2015,15,436,stedin
'S-GRAVENHAGE,2015,25,966,stedin
'S-GRAVENHAGE,2015,35,1283,stedin
'S-GRAVENHAGE,2015,45,1361,stedin
'S-GRAVENHAGE,2015,55,1597,stedin
'S-GRAVENHAGE,2015,65,1333,stedin
'S-GRAVENHAGE,2015,75,1036,stedin
'S-GRAVENHAGE,2015,85,875,stedin
'S-GRAVENHAGE,2015,95,2372,stedin
'S-GRAVENHAGE,2016,5,151,stedin
'S-GRAVENHAGE,2016,15,415,stedin
'S-GRAVENHAGE,2016,25,895,stedin
'S-GRAVENHAGE,2016,35,1244,stedin
'S-GRAVENHAGE,2016,45,1390,stedin
'S-GRAVENHAGE,2016,55,1606,stedin
'S-GRAVENHAGE,2016,65,1372,stedin
'S-GRAVENHAGE,2016,75,1074,stedin
'S-GRAVENHAGE,2016,85,908,stedin
'S-GRAVENHAGE,2016,95,2417,stedin
'S-GRAVENHAGE,2017,5,117,stedin
'S-GRAVENHAGE,2017,15,362,stedin
'S-GRAVENHAGE,2017,25,757,stedin
'S-GRAVENHAGE,2017,35,1175,stedin
'S-GRAVENHAGE,2017,45,1373,stedin
'S-GRAVENHAGE,2017,55,1656,stedin
'S-GRAVENHAGE,2017,65,1454,stedin
'S-GRAVENHAGE,2017,75,1171,stedin
'S-GRAVENHAGE,2017,85,966,stedin
'S-GRAVENHAGE,2017,95,2489,stedin
'S-GRAVENHAGE,2018,5,144,stedin
'S-GRAVENHAGE,2018,15,283,stedin
'S-GRAVENHAGE,2018,25,688,stedin
'S-GRAVENHAGE,2018,35,1054,stedin
'S-GRAVENHAGE,2018,45,1359,stedin
'S-GRAVENHAGE,2018,55,1661,stedin
'S-GRAVENHAGE,2018,65,1558,stedin
'S-GRAVENHAGE,2018,75,1272,stedin
'S-GRAVENHAGE,2018,85,1007,stedin
'S-GRAVENHAGE,2018,95,2681,stedin
'S-GRAVENHAGE,2019,5,37,stedin
'S-GRAVENHAGE,2019,15,134,stedin
'S-GRAVENHAGE,2019,25,397,stedin
'S-GRAVENHAGE,2019,35,706,stedin
'S-GRAVENHAGE,2019,45,939,stedin
'S-GRAVENHAGE,2019,55,1352,stedin
'S-GRAVENHAGE,2019,65,1551,stedin
'S-GRAVENHAGE,2019,75,1480,stedin
'S-GRAVENHAGE,2019,85,1500,stedin
'S-GRAVENHAGE,2019,95,3268,stedin
'S-GRAVENZANDE,2013,55,1,stedin
'S-GRAVENZANDE,2014,55,1,stedin
'S-GRAVENZANDE,2015,55,1,stedin
'S-GRAVENZANDE,2016,55,1,stedin
'S-GRAVENZANDE,2017,65,1,stedin
'S-GRAVENZANDE,2018,65,1,stedin
'S-HEERENBERG,2010,5,18,liander
'S-HEERENBERG,2010,15,29,liander
'S-HEERENBERG,2010,25,54,liander
'S-HEERENBERG,2010,35,38,liander
'S-HEERENBERG,2010,45,24,liander
'S-HEERENBERG,2010,55,11,liander
'S-HEERENBERG,2010,65,6,liander
'S-HEERENBERG,2010,75,1,liander
'S-HEERENBERG,2010,85,3,liander
'S-HEERENBERG,2010,95,1,liander
'S-HEERENBERG,2011,5,10,liander
'S-HEERENBERG,2011,15,18,liander
'S-HEERENBERG,2011,25,31,liander
'S-HEERENBERG,2011,35,43,liander
'S-HEERENBERG,2011,45,30,liander
'S-HEERENBERG,2011,55,28,liander
'S-HEERENBERG,2011,65,10,liander
'S-HEERENBERG,2011,75,7,liander
'S-HEERENBERG,2011,85,4,liander
'S-HEERENBERG,2011,95,5,liander
'S-HEERENBERG,2012,5,10,liander
'S-HEERENBERG,2012,15,17,liander
'S-HEERENBERG,2012,25,33,liander
'S-HEERENBERG,2012,35,42,liander
'S-HEERENBERG,2012,45,32,liander
'S-HEERENBERG,2012,55,28,liander
'S-HEERENBERG,2012,65,10,liander
'S-HEERENBERG,2012,75,5,liander
'S-HEERENBERG,2012,85,5,liander
'S-HEERENBERG,2012,95,5,liander
'S-HEERENBERG,2013,5,9,liander
'S-HEERENBERG,2013,15,16,liander
'S-HEERENBERG,2013,25,33,liander
'S-HEERENBERG,2013,35,37,liander
'S-HEERENBERG,2013,45,35,liander
'S-HEERENBERG,2013,55,32,liander
'S-HEERENBERG,2013,65,9,liander
'S-HEERENBERG,2013,75,5,liander
'S-HEERENBERG,2013,85,7,liander
'S-HEERENBERG,2013,95,6,liander
'S-HEERENBERG,2014,5,9,liander
'S-HEERENBERG,2014,15,16,liander
'S-HEERENBERG,2014,25,32,liander
'S-HEERENBERG,2014,35,32,liander
'S-HEERENBERG,2014,45,43,liander
'S-HEERENBERG,2014,55,24,liander
'S-HEERENBERG,2014,65,16,liander
'S-HEERENBERG,2014,75,6,liander
'S-HEERENBERG,2014,85,8,liander
'S-HEERENBERG,2014,95,9,liander
'S-HEERENBERG,2015,5,9,liander
'S-HEERENBERG,2015,15,15,liander
'S-HEERENBERG,2015,25,31,liander
'S-HEERENBERG,2015,35,30,liander
'S-HEERENBERG,2015,45,44,liander
'S-HEERENBERG,2015,55,30,liander
'S-HEERENBERG,2015,65,14,liander
'S-HEERENBERG,2015,75,7,liander
'S-HEERENBERG,2015,85,6,liander
'S-HEERENBERG,2015,95,9,liander
'S-HEERENBERG,2016,5,6,liander
'S-HEERENBERG,2016,15,10,liander
'S-HEERENBERG,2016,25,26,liander
'S-HEERENBERG,2016,35,33,liander
'S-HEERENBERG,2016,45,42,liander
'S-HEERENBERG,2016,55,32,liander
'S-HEERENBERG,2016,65,20,liander
'S-HEERENBERG,2016,75,10,liander
'S-HEERENBERG,2016,85,7,liander
'S-HEERENBERG,2016,95,10,liander
'S-HEERENBERG,2017,5,5,liander
'S-HEERENBERG,2017,15,10,liander
'S-HEERENBERG,2017,25,20,liander
'S-HEERENBERG,2017,35,38,liander
'S-HEERENBERG,2017,45,37,liander
'S-HEERENBERG,2017,55,34,liander
'S-HEERENBERG,2017,65,22,liander
'S-HEERENBERG,2017,75,11,liander
'S-HEERENBERG,2017,85,9,liander
'S-HEERENBERG,2017,95,11,liander
'S-HEERENBERG,2018,5,2,liander
'S-HEERENBERG,2018,15,10,liander
'S-HEERENBERG,2018,25,11,liander
'S-HEERENBERG,2018,35,19,liander
'S-HEERENBERG,2018,45,35,liander
'S-HEERENBERG,2018,55,35,liander
'S-HEERENBERG,2018,65,29,liander
'S-HEERENBERG,2018,75,23,liander
'S-HEERENBERG,2018,85,19,liander
'S-HEERENBERG,2018,95,14,liander
'S-HEERENBERG,2019,25,1,liander
'S-HEERENBERG,2019,35,3,liander
'S-HEERENBERG,2019,45,2,liander
'S-HEERENBERG,2019,55,3,liander
'S-HEERENBERG,2019,65,16,liander
'S-HEERENBERG,2019,75,24,liander
'S-HEERENBERG,2019,85,66,liander
'S-HEERENBERG,2019,95,84,liander
'S-HEERENBROEK,2010,25,3,enexis
'S-HEERENBROEK,2010,45,5,enexis
'S-HEERENBROEK,2011,25,1,enexis
'S-HEERENBROEK,2011,35,2,enexis
'S-HEERENBROEK,2011,45,5,enexis
'S-HEERENBROEK,2012,25,1,enexis
'S-HEERENBROEK,2012,35,3,enexis
'S-HEERENBROEK,2012,45,3,enexis
'S-HEERENBROEK,2012,55,1,enexis
'S-HEERENBROEK,2013,15,1,enexis
'S-HEERENBROEK,2013,25,1,enexis
'S-HEERENBROEK,2013,35,2,enexis
'S-HEERENBROEK,2013,45,4,enexis
'S-HEERENBROEK,2014,15,1,enexis
'S-HEERENBROEK,2014,25,1,enexis
'S-HEERENBROEK,2014,35,2,enexis
'S-HEERENBROEK,2014,45,3,enexis
'S-HEERENBROEK,2014,55,1,enexis
'S-HEERENBROEK,2015,15,1,enexis
'S-HEERENBROEK,2015,35,3,enexis
'S-HEERENBROEK,2015,45,4,enexis
'S-HEERENBROEK,2016,15,1,enexis
'S-HEERENBROEK,2016,35,3,enexis
'S-HEERENBROEK,2016,45,4,enexis
'S-HEERENBROEK,2017,15,1,enexis
'S-HEERENBROEK,2017,35,3,enexis
'S-HEERENBROEK,2017,45,3,enexis
'S-HEERENBROEK,2017,55,1,enexis
'S-HEERENBROEK,2017,65,1,enexis
'S-HEERENBROEK,2018,15,1,enexis
'S-HEERENBROEK,2018,35,2,enexis
'S-HEERENBROEK,2018,45,6,enexis
'S-HEERENBROEK,2018,55,1,enexis
'S-HEERENBROEK,2019,15,1,enexis
'S-HEERENBROEK,2019,35,1,enexis
'S-HEERENBROEK,2019,45,7,enexis
'S-HEERENBROEK,2019,55,1,enexis
'S-HERTOGENBOSCH,2010,5,260,enexis
'S-HERTOGENBOSCH,2010,15,439,enexis
'S-HERTOGENBOSCH,2010,25,382,enexis
'S-HERTOGENBOSCH,2010,35,285,enexis
'S-HERTOGENBOSCH,2010,45,202,enexis
'S-HERTOGENBOSCH,2010,55,154,enexis
'S-HERTOGENBOSCH,2010,65,125,enexis
'S-HERTOGENBOSCH,2010,75,89,enexis
'S-HERTOGENBOSCH,2010,85,86,enexis
'S-HERTOGENBOSCH,2010,95,96,enexis
'S-HERTOGENBOSCH,2011,5,254,enexis
'S-HERTOGENBOSCH,2011,15,426,enexis
'S-HERTOGENBOSCH,2011,25,395,enexis
'S-HERTOGENBOSCH,2011,35,299,enexis
'S-HERTOGENBOSCH,2011,45,211,enexis
'S-HERTOGENBOSCH,2011,55,153,enexis
'S-HERTOGENBOSCH,2011,65,140,enexis
'S-HERTOGENBOSCH,2011,75,79,enexis
'S-HERTOGENBOSCH,2011,85,98,enexis
'S-HERTOGENBOSCH,2011,95,108,enexis
'S-HERTOGENBOSCH,2012,5,192,enexis
'S-HERTOGENBOSCH,2012,15,377,enexis
'S-HERTOGENBOSCH,2012,25,400,enexis
'S-HERTOGENBOSCH,2012,35,305,enexis
'S-HERTOGENBOSCH,2012,45,241,enexis
'S-HERTOGENBOSCH,2012,55,197,enexis
'S-HERTOGENBOSCH,2012,65,155,enexis
'S-HERTOGENBOSCH,2012,75,102,enexis
'S-HERTOGENBOSCH,2012,85,104,enexis
'S-HERTOGENBOSCH,2012,95,118,enexis
'S-HERTOGENBOSCH,2013,5,158,enexis
'S-HERTOGENBOSCH,2013,15,323,enexis
'S-HERTOGENBOSCH,2013,25,401,enexis
'S-HERTOGENBOSCH,2013,35,349,enexis
'S-HERTOGENBOSCH,2013,45,261,enexis
'S-HERTOGENBOSCH,2013,55,223,enexis
'S-HERTOGENBOSCH,2013,65,136,enexis
'S-HERTOGENBOSCH,2013,75,111,enexis
'S-HERTOGENBOSCH,2013,85,103,enexis
'S-HERTOGENBOSCH,2013,95,137,enexis
'S-HERTOGENBOSCH,2014,5,419,enexis
'S-HERTOGENBOSCH,2014,15,682,enexis
'S-HERTOGENBOSCH,2014,25,491,enexis
'S-HERTOGENBOSCH,2014,35,357,enexis
'S-HERTOGENBOSCH,2014,45,166,enexis
'S-HERTOGENBOSCH,2014,55,64,enexis
'S-HERTOGENBOSCH,2014,65,33,enexis
'S-HERTOGENBOSCH,2014,75,11,enexis
'S-HERTOGENBOSCH,2015,5,414,enexis
'S-HERTOGENBOSCH,2015,15,644,enexis
'S-HERTOGENBOSCH,2015,25,455,enexis
'S-HERTOGENBOSCH,2015,35,332,enexis
'S-HERTOGENBOSCH,2015,45,173,enexis
'S-HERTOGENBOSCH,2015,55,170,enexis
'S-HERTOGENBOSCH,2015,65,31,enexis
'S-HERTOGENBOSCH,2015,75,11,enexis
'S-HERTOGENBOSCH,2016,5,336,enexis
'S-HERTOGENBOSCH,2016,15,612,enexis
'S-HERTOGENBOSCH,2016,25,501,enexis
'S-HERTOGENBOSCH,2016,35,368,enexis
'S-HERTOGENBOSCH,2016,45,203,enexis
'S-HERTOGENBOSCH,2016,55,178,enexis
'S-HERTOGENBOSCH,2016,65,22,enexis
'S-HERTOGENBOSCH,2016,75,14,enexis
'S-HERTOGENBOSCH,2017,5,167,enexis
'S-HERTOGENBOSCH,2017,15,310,enexis
'S-HERTOGENBOSCH,2017,25,294,enexis
'S-HERTOGENBOSCH,2017,35,255,enexis
'S-HERTOGENBOSCH,2017,45,403,enexis
'S-HERTOGENBOSCH,2017,55,737,enexis
'S-HERTOGENBOSCH,2017,65,54,enexis
'S-HERTOGENBOSCH,2017,75,14,enexis
'S-HERTOGENBOSCH,2018,5,31,enexis
'S-HERTOGENBOSCH,2018,15,61,enexis
'S-HERTOGENBOSCH,2018,25,87,enexis
'S-HERTOGENBOSCH,2018,35,215,enexis
'S-HERTOGENBOSCH,2018,45,702,enexis
'S-HERTOGENBOSCH,2018,55,1176,enexis
'S-HERTOGENBOSCH,2018,65,43,enexis
'S-HERTOGENBOSCH,2018,75,11,enexis
'S-HERTOGENBOSCH,2019,5,28,enexis
'S-HERTOGENBOSCH,2019,15,58,enexis
'S-HERTOGENBOSCH,2019,25,86,enexis
'S-HERTOGENBOSCH,2019,35,238,enexis
'S-HERTOGENBOSCH,2019,45,769,enexis
'S-HERTOGENBOSCH,2019,55,1110,enexis
'S-HERTOGENBOSCH,2019,65,42,enexis
'S-HERTOGENBOSCH,2019,75,10,enexis
'SâGRAVENHAGE,2016,35,1,stedin
'SâGRAVENHAGE,2017,35,1,stedin
'SâGRAVENHAGE,2018,45,1,stedin
'T GOY,2010,55,1,stedin
'T GOY,2010,65,1,stedin
'T GOY,2010,75,3,stedin
'T GOY,2010,85,4,stedin
'T GOY,2010,95,5,stedin
'T GOY,2011,55,1,stedin
'T GOY,2011,65,1,stedin
'T GOY,2011,75,2,stedin
'T GOY,2011,85,4,stedin
'T GOY,2011,95,5,stedin
'T GOY,2012,55,1,stedin
'T GOY,2012,65,1,stedin
'T GOY,2012,75,3,stedin
'T GOY,2012,85,4,stedin
'T GOY,2012,95,5,stedin
'T GOY,2013,55,1,stedin
'T GOY,2013,65,1,stedin
'T GOY,2013,75,3,stedin
'T GOY,2013,85,4,stedin
'T GOY,2013,95,5,stedin
'T GOY,2014,55,1,stedin
'T GOY,2014,65,1,stedin
'T GOY,2014,75,3,stedin
'T GOY,2014,85,4,stedin
'T GOY,2014,95,5,stedin
'T GOY,2015,55,1,stedin
'T GOY,2015,75,4,stedin
'T GOY,2015,85,4,stedin
'T GOY,2015,95,5,stedin
'T GOY,2016,75,3,stedin
'T GOY,2016,85,2,stedin
'T GOY,2016,95,9,stedin
'T GOY,2017,75,2,stedin
'T GOY,2017,85,3,stedin
'T GOY,2017,95,9,stedin
'T GOY,2018,75,2,stedin
'T GOY,2018,85,2,stedin
'T GOY,2018,95,10,stedin
'T GOY,2019,65,1,stedin
'T GOY,2019,75,1,stedin
'T GOY,2019,85,1,stedin
'T GOY,2019,95,10,stedin
'T HAANTJE,2010,35,2,enexis
'T HAANTJE,2010,45,2,enexis
'T HAANTJE,2011,35,2,enexis
'T HAANTJE,2011,45,2,enexis
'T HAANTJE,2012,35,2,enexis
'T HAANTJE,2012,45,2,enexis
'T HAANTJE,2013,35,2,enexis
'T HAANTJE,2013,45,2,enexis
'T HAANTJE,2014,35,1,enexis
'T HAANTJE,2014,45,3,enexis
'T HAANTJE,2015,35,2,enexis
'T HAANTJE,2015,45,2,enexis
'T HAANTJE,2016,35,2,enexis
'T HAANTJE,2016,45,2,enexis
'T HAANTJE,2017,35,1,enexis
'T HAANTJE,2017,45,3,enexis
'T HAANTJE,2018,35,1,enexis
'T HAANTJE,2018,45,3,enexis
'T HAANTJE,2019,45,3,enexis
'T HAANTJE,2019,55,1,enexis
'T HARDE,2010,5,15,liander
'T HARDE,2010,15,29,liander
'T HARDE,2010,25,29,liander
'T HARDE,2010,35,22,liander
'T HARDE,2010,45,24,liander
'T HARDE,2010,55,12,liander
'T HARDE,2010,65,3,liander
'T HARDE,2010,75,1,liander
'T HARDE,2011,5,8,liander
'T HARDE,2011,15,20,liander
'T HARDE,2011,25,19,liander
'T HARDE,2011,35,25,liander
'T HARDE,2011,45,27,liander
'T HARDE,2011,55,20,liander
'T HARDE,2011,65,12,liander
'T HARDE,2011,75,2,liander
'T HARDE,2011,85,4,liander
'T HARDE,2011,95,1,liander
'T HARDE,2012,5,7,liander
'T HARDE,2012,15,23,liander
'T HARDE,2012,25,19,liander
'T HARDE,2012,35,30,liander
'T HARDE,2012,45,22,liander
'T HARDE,2012,55,19,liander
'T HARDE,2012,65,11,liander
'T HARDE,2012,75,3,liander
'T HARDE,2012,85,4,liander
'T HARDE,2012,95,1,liander
'T HARDE,2013,5,7,liander
'T HARDE,2013,15,17,liander
'T HARDE,2013,25,22,liander
'T HARDE,2013,35,29,liander
'T HARDE,2013,45,25,liander
'T HARDE,2013,55,23,liander
'T HARDE,2013,65,11,liander
'T HARDE,2013,75,3,liander
'T HARDE,2013,85,5,liander
'T HARDE,2013,95,1,liander
'T HARDE,2014,5,8,liander
'T HARDE,2014,15,15,liander
'T HARDE,2014,25,22,liander
'T HARDE,2014,35,23,liander
'T HARDE,2014,45,28,liander
'T HARDE,2014,55,24,liander
'T HARDE,2014,65,11,liander
'T HARDE,2014,75,2,liander
'T HARDE,2014,85,6,liander
'T HARDE,2014,95,2,liander
'T HARDE,2015,5,8,liander
'T HARDE,2015,15,12,liander
'T HARDE,2015,25,26,liander
'T HARDE,2015,35,22,liander
'T HARDE,2015,45,26,liander
'T HARDE,2015,55,25,liander
'T HARDE,2015,65,12,liander
'T HARDE,2015,75,3,liander
'T HARDE,2015,85,8,liander
'T HARDE,2015,95,1,liander
'T HARDE,2016,5,8,liander
'T HARDE,2016,15,12,liander
'T HARDE,2016,25,22,liander
'T HARDE,2016,35,26,liander
'T HARDE,2016,45,23,liander
'T HARDE,2016,55,26,liander
'T HARDE,2016,65,15,liander
'T HARDE,2016,75,2,liander
'T HARDE,2016,85,8,liander
'T HARDE,2016,95,1,liander
'T HARDE,2017,5,5,liander
'T HARDE,2017,15,11,liander
'T HARDE,2017,25,22,liander
'T HARDE,2017,35,21,liander
'T HARDE,2017,45,26,liander
'T HARDE,2017,55,28,liander
'T HARDE,2017,65,16,liander
'T HARDE,2017,75,4,liander
'T HARDE,2017,85,8,liander
'T HARDE,2017,95,2,liander
'T HARDE,2018,5,2,liander
'T HARDE,2018,15,9,liander
'T HARDE,2018,25,26,liander
'T HARDE,2018,35,19,liander
'T HARDE,2018,45,23,liander
'T HARDE,2018,55,33,liander
'T HARDE,2018,65,17,liander
'T HARDE,2018,75,5,liander
'T HARDE,2018,85,7,liander
'T HARDE,2018,95,3,liander
'T HARDE,2019,5,2,liander
'T HARDE,2019,15,5,liander
'T HARDE,2019,25,19,liander
'T HARDE,2019,35,22,liander
'T HARDE,2019,45,23,liander
'T HARDE,2019,55,35,liander
'T HARDE,2019,65,21,liander
'T HARDE,2019,75,7,liander
'T HARDE,2019,85,7,liander
'T HARDE,2019,95,4,liander
'T LOO OLDEBROEK,2010,5,2,liander
'T LOO OLDEBROEK,2010,15,1,liander
'T LOO OLDEBROEK,2010,25,6,liander
'T LOO OLDEBROEK,2010,35,7,liander
'T LOO OLDEBROEK,2010,45,4,liander
'T LOO OLDEBROEK,2010,75,1,liander
'T LOO OLDEBROEK,2011,5,1,liander
'T LOO OLDEBROEK,2011,15,1,liander
'T LOO OLDEBROEK,2011,25,4,liander
'T LOO OLDEBROEK,2011,35,6,liander
'T LOO OLDEBROEK,2011,45,5,liander
'T LOO OLDEBROEK,2011,55,2,liander
'T LOO OLDEBROEK,2011,65,1,liander
'T LOO OLDEBROEK,2012,5,1,liander
'T LOO OLDEBROEK,2012,15,1,liander
'T LOO OLDEBROEK,2012,25,4,liander
'T LOO OLDEBROEK,2012,35,5,liander
'T LOO OLDEBROEK,2012,45,7,liander
'T LOO OLDEBROEK,2012,55,1,liander
'T LOO OLDEBROEK,2012,65,1,liander
'T LOO OLDEBROEK,2013,5,1,liander
'T LOO OLDEBROEK,2013,15,1,liander
'T LOO OLDEBROEK,2013,25,3,liander
'T LOO OLDEBROEK,2013,35,4,liander
'T LOO OLDEBROEK,2013,45,8,liander
'T LOO OLDEBROEK,2013,55,2,liander
'T LOO OLDEBROEK,2013,65,1,liander
'T LOO OLDEBROEK,2014,15,2,liander
'T LOO OLDEBROEK,2014,25,1,liander
'T LOO OLDEBROEK,2014,35,7,liander
'T LOO OLDEBROEK,2014,45,7,liander
'T LOO OLDEBROEK,2014,55,3,liander
'T LOO OLDEBROEK,2015,15,1,liander
'T LOO OLDEBROEK,2015,25,2,liander
'T LOO OLDEBROEK,2015,35,6,liander
'T LOO OLDEBROEK,2015,45,7,liander
'T LOO OLDEBROEK,2015,55,3,liander
'T LOO OLDEBROEK,2015,65,1,liander
'T LOO OLDEBROEK,2016,15,1,liander
'T LOO OLDEBROEK,2016,25,3,liander
'T LOO OLDEBROEK,2016,35,5,liander
'T LOO OLDEBROEK,2016,45,4,liander
'T LOO OLDEBROEK,2016,55,6,liander
'T LOO OLDEBROEK,2016,75,1,liander
'T LOO OLDEBROEK,2017,15,1,liander
'T LOO OLDEBROEK,2017,25,3,liander
'T LOO OLDEBROEK,2017,35,5,liander
'T LOO OLDEBROEK,2017,45,3,liander
'T LOO OLDEBROEK,2017,55,7,liander
'T LOO OLDEBROEK,2017,65,1,liander
'T LOO OLDEBROEK,2017,75,1,liander
'T LOO OLDEBROEK,2018,25,4,liander
'T LOO OLDEBROEK,2018,35,4,liander
'T LOO OLDEBROEK,2018,45,4,liander
'T LOO OLDEBROEK,2018,55,5,liander
'T LOO OLDEBROEK,2018,65,3,liander
'T LOO OLDEBROEK,2018,75,1,liander
'T LOO OLDEBROEK,2019,25,3,liander
'T LOO OLDEBROEK,2019,35,5,liander
'T LOO OLDEBROEK,2019,45,2,liander
'T LOO OLDEBROEK,2019,55,8,liander
'T LOO OLDEBROEK,2019,65,2,liander
'T LOO OLDEBROEK,2019,75,1,liander
'T VELD,2010,5,2,liander
'T VELD,2010,15,4,liander
'T VELD,2010,25,4,liander
'T VELD,2010,35,7,liander
'T VELD,2010,45,4,liander
'T VELD,2010,55,5,liander
'T VELD,2010,65,6,liander
'T VELD,2010,75,6,liander
'T VELD,2010,85,1,liander
'T VELD,2011,5,2,liander
'T VELD,2011,15,1,liander
'T VELD,2011,25,5,liander
'T VELD,2011,35,6,liander
'T VELD,2011,45,5,liander
'T VELD,2011,55,6,liander
'T VELD,2011,65,5,liander
'T VELD,2011,75,5,liander
'T VELD,2011,85,4,liander
'T VELD,2012,5,2,liander
'T VELD,2012,15,1,liander
'T VELD,2012,25,5,liander
'T VELD,2012,35,6,liander
'T VELD,2012,45,5,liander
'T VELD,2012,55,6,liander
'T VELD,2012,65,5,liander
'T VELD,2012,75,5,liander
'T VELD,2012,85,4,liander
'T VELD,2013,5,2,liander
'T VELD,2013,15,1,liander
'T VELD,2013,25,5,liander
'T VELD,2013,35,6,liander
'T VELD,2013,45,4,liander
'T VELD,2013,55,7,liander
'T VELD,2013,65,4,liander
'T VELD,2013,75,5,liander
'T VELD,2013,85,5,liander
'T VELD,2014,5,2,liander
'T VELD,2014,25,6,liander
'T VELD,2014,35,6,liander
'T VELD,2014,45,4,liander
'T VELD,2014,55,5,liander
'T VELD,2014,65,7,liander
'T VELD,2014,75,4,liander
'T VELD,2014,85,5,liander
'T VELD,2015,5,2,liander
'T VELD,2015,25,6,liander
'T VELD,2015,35,3,liander
'T VELD,2015,45,7,liander
'T VELD,2015,55,6,liander
'T VELD,2015,65,6,liander
'T VELD,2015,75,6,liander
'T VELD,2015,85,4,liander
'T VELD,2015,95,1,liander
'T VELD,2016,5,1,liander
'T VELD,2016,25,6,liander
'T VELD,2016,35,4,liander
'T VELD,2016,45,7,liander
'T VELD,2016,55,5,liander
'T VELD,2016,65,7,liander
'T VELD,2016,75,7,liander
'T VELD,2016,85,3,liander
'T VELD,2016,95,1,liander
'T VELD,2017,55,1,liander
'T VELD,2017,75,4,liander
