city,years,companies,annual_consume
WAAKSENS GEM LITT,2016,liander,11.239
WAAKSENS GEM LITT,2017,liander,11.69
WAAKSENS GEM LITT,2018,liander,11.423
WAAKSENS GEM SWF,2019,liander,10.614
WAAL,2010,stedin,9.543
WAAL,2011,stedin,9.543
WAAL,2012,stedin,9.543
WAAL,2013,stedin,9.499
WAAL,2014,stedin,9.499
WAAL,2015,stedin,9.289
WAAL,2016,stedin,9.308
WAAL,2017,stedin,8.793
WAAL,2018,stedin,8.432
WAAL,2019,stedin,8.72
WAALRE,2010,enexis,1708.25
WAALRE,2011,enexis,1733.8
WAALRE,2012,enexis,1838.48
WAALRE,2013,enexis,1789.37
WAALRE,2014,enexis,1748.99
WAALRE,2015,enexis,1708.57
WAALRE,2016,enexis,1681.89
WAALRE,2017,enexis,1653.4
WAALRE,2018,enexis,1759.66
WAALRE,2019,enexis,1746.32
WAALWIJK,2010,enexis,3150.4
WAALWIJK,2011,enexis,3209.4
WAALWIJK,2012,enexis,3220.4
WAALWIJK,2013,enexis,3200.48
WAALWIJK,2014,enexis,3194.84
WAALWIJK,2015,enexis,3100.19
WAALWIJK,2016,enexis,3074.66
WAALWIJK,2017,enexis,3046.44
WAALWIJK,2018,enexis,3232.11
WAALWIJK,2019,enexis,3141.38
WAARDENBURG,2010,liander,401
WAARDENBURG,2011,liander,400.897
WAARDENBURG,2012,liander,410.154
WAARDENBURG,2013,liander,438.665
WAARDENBURG,2014,liander,429.1
WAARDENBURG,2015,liander,430.307
WAARDENBURG,2016,liander,437.331
WAARDENBURG,2017,liander,423.249
WAARDENBURG,2018,liander,423.408
WAARDENBURG,2019,liander,430.138
WAARDER,2010,stedin,157.489
WAARDER,2011,stedin,156.785
WAARDER,2012,stedin,156.314
WAARDER,2013,stedin,148.642
WAARDER,2014,stedin,147.174
WAARDER,2015,stedin,149.804
WAARDER,2016,stedin,142.627
WAARDER,2017,stedin,130.206
WAARDER,2018,stedin,139.749
WAARDER,2019,stedin,125.906
WAARDHUIZEN,2010,enexis,32.237
WAARDHUIZEN,2011,enexis,32.032
WAARDHUIZEN,2012,enexis,32.467
WAARDHUIZEN,2013,enexis,32.114
WAARDHUIZEN,2014,enexis,32.87
WAARDHUIZEN,2015,enexis,33.611
WAARDHUIZEN,2016,enexis,32.768
WAARDHUIZEN,2017,enexis,31.828
WAARDHUIZEN,2018,enexis,26.048
WAARDHUIZEN,2019,enexis,24.849
WAARLAND,2010,liander,406.35
WAARLAND,2011,liander,383.587
WAARLAND,2012,liander,385.349
WAARLAND,2013,liander,377.504
WAARLAND,2014,liander,363.686
WAARLAND,2015,liander,355.725
WAARLAND,2016,liander,342.582
WAARLAND,2017,liander,335.269
WAARLAND,2018,liander,332.37
WAARLAND,2019,liander,327.915
WAAXENS GEM DONGERADEEL,2010,liander,5.406
WAAXENS GEM DONGERADEEL,2011,liander,5.383
WAAXENS GEM DONGERADEEL,2012,liander,5.562
WAAXENS GEM DONGERADEEL,2013,liander,7.759
WAAXENS GEM DONGERADEEL,2014,liander,8.856
WAAXENS GEM DONGERADEEL,2015,liander,7.657
WAAXENS GEM DONGERADEEL,2016,liander,8.181
WAAXENS GEM DONGERADEEL,2017,liander,7.214
WAAXENS GEM DONGERADEEL,2018,liander,7.574
WAAXENS GEM DONGERADEEL,2019,liander,7.581
WAAXENS HENN,2010,liander,3.654
WAAXENS HENN,2011,liander,3.074
WAAXENS HENN,2012,liander,2.97
WAAXENS HENN,2013,liander,3.119
WACHTUM,2010,enexis,58.021
WACHTUM,2011,enexis,56.359
WACHTUM,2012,enexis,58.493
WACHTUM,2013,enexis,62.107
WACHTUM,2014,enexis,60.549
WACHTUM,2015,enexis,60.297
WACHTUM,2016,enexis,58.69
WACHTUM,2017,enexis,60.143
WACHTUM,2018,enexis,73.042
WACHTUM,2019,enexis,78.373
WADDINXVEEN,2010,stedin,2471.51
WADDINXVEEN,2011,stedin,2549.95
WADDINXVEEN,2012,stedin,2544.22
WADDINXVEEN,2013,stedin,2441.89
WADDINXVEEN,2014,stedin,2431.84
WADDINXVEEN,2015,stedin,2461.2
WADDINXVEEN,2016,stedin,2422.38
WADDINXVEEN,2017,stedin,2443.02
WADDINXVEEN,2018,stedin,2572.7
WADDINXVEEN,2019,stedin,2296.11
WADENOIJEN,2010,liander,162.389
WADENOIJEN,2011,liander,170.272
WADENOIJEN,2012,liander,161.47
WADENOIJEN,2013,liander,162.645
WADENOIJEN,2014,liander,153.753
WADENOIJEN,2015,liander,151.329
WADENOIJEN,2016,liander,147.196
WADENOIJEN,2017,liander,142.979
WADENOIJEN,2018,liander,141.669
WADENOIJEN,2019,liander,136.067
WAGENBERG,2010,enexis,249.776
WAGENBERG,2011,enexis,263.371
WAGENBERG,2012,enexis,267.497
WAGENBERG,2013,enexis,258.429
WAGENBERG,2014,enexis,261.956
WAGENBERG,2015,enexis,256.077
WAGENBERG,2016,enexis,256.427
WAGENBERG,2017,enexis,252.224
WAGENBERG,2018,enexis,252.234
WAGENBERG,2019,enexis,254.82
WAGENBORGEN,2010,enexis,179.342
WAGENBORGEN,2011,enexis,178.117
WAGENBORGEN,2012,enexis,177.734
WAGENBORGEN,2013,enexis,185.79
WAGENBORGEN,2014,enexis,181.631
WAGENBORGEN,2015,enexis,177.441
WAGENBORGEN,2016,enexis,167.152
WAGENBORGEN,2017,enexis,165.412
WAGENBORGEN,2018,enexis,181.914
WAGENBORGEN,2019,enexis,176.615
WAGENINGEN,2010,liander,2903.16
WAGENINGEN,2011,liander,2930.32
WAGENINGEN,2012,liander,3036.12
WAGENINGEN,2013,liander,3013.3
WAGENINGEN,2014,liander,2934.03
WAGENINGEN,2015,liander,2840.86
WAGENINGEN,2016,liander,2788.13
WAGENINGEN,2017,liander,2764.7
WAGENINGEN,2018,liander,2778.92
WAGENINGEN,2019,liander,2759.32
WALEM,2010,enexis,11.201
WALEM,2011,enexis,12.062
WALEM,2012,enexis,11.476
WALEM,2013,enexis,11.664
WALEM,2014,enexis,11.036
WALEM,2015,enexis,10.154
WALEM,2016,enexis,10.812
WALEM,2017,enexis,10.588
WALEM,2018,enexis,6.334
WALEM,2019,enexis,6.884
WALTERSWALD,2010,liander,91.928
WALTERSWALD,2011,liander,90.003
WALTERSWALD,2012,liander,93.267
WALTERSWALD,2013,liander,92.632
WALTERSWALD,2014,liander,88.157
WALTERSWALD,2015,liander,89.281
WALTERSWALD,2016,liander,84.642
WALTERSWALD,2017,liander,82.594
WALTERSWALD,2018,liander,89.245
WALTERSWALD,2019,liander,87.944
WAMEL,2010,liander,366.458
WAMEL,2011,liander,357.367
WAMEL,2012,liander,355.636
WAMEL,2013,liander,384.515
WAMEL,2014,liander,347.473
WAMEL,2015,liander,328.233
WAMEL,2016,liander,320.853
WAMEL,2017,liander,318.927
WAMEL,2018,liander,316.959
WAMEL,2019,liander,312.091
WANNEPERVEEN,2010,enexis,209.079
WANNEPERVEEN,2011,enexis,235.562
WANNEPERVEEN,2012,enexis,243.196
WANNEPERVEEN,2013,enexis,246.309
WANNEPERVEEN,2014,enexis,248.499
WANNEPERVEEN,2015,enexis,247.666
WANNEPERVEEN,2016,enexis,230.959
WANNEPERVEEN,2017,enexis,232.205
WANNEPERVEEN,2018,enexis,220.293
WANNEPERVEEN,2019,enexis,223.029
WANROIJ,2010,enexis,500.291
WANROIJ,2011,enexis,503.564
WANROIJ,2012,enexis,532.739
WANROIJ,2013,enexis,513.167
WANROIJ,2014,enexis,491.612
WANROIJ,2015,enexis,491.127
WANROIJ,2016,enexis,500.237
WANROIJ,2017,enexis,487.008
WANROIJ,2018,enexis,580.061
WANROIJ,2019,enexis,569.556
WANSSUM,2010,enexis,225.381
WANSSUM,2011,enexis,219.984
WANSSUM,2012,enexis,227.069
WANSSUM,2013,enexis,234.58
WANSSUM,2014,enexis,226.946
WANSSUM,2015,enexis,219.604
WANSSUM,2016,enexis,207.426
WANSSUM,2017,enexis,198.81
WANSSUM,2018,enexis,254.16
WANSSUM,2019,enexis,256.647
WANSWERT,2010,liander,35.639
WANSWERT,2011,liander,36.711
WANSWERT,2012,liander,36.935
WANSWERT,2013,liander,35.277
WANSWERT,2014,liander,34.888
WANSWERT,2015,liander,32.838
WANSWERT,2016,liander,32.745
WANSWERT,2017,liander,33.127
WANSWERT,2018,liander,32.512
WANSWERT,2019,liander,30.733
WAPENVELD,2010,liander,588.384
WAPENVELD,2011,liander,573.88
WAPENVELD,2012,liander,595.732
WAPENVELD,2013,liander,604.869
WAPENVELD,2014,liander,601.538
WAPENVELD,2015,liander,574.256
WAPENVELD,2016,liander,559.667
WAPENVELD,2017,liander,545.279
WAPENVELD,2018,liander,538.072
WAPENVELD,2019,liander,524.113
WAPSE,2010,enexis,96.226
WAPSE,2011,enexis,99.739
WAPSE,2012,enexis,107.832
WAPSE,2013,enexis,110.907
WAPSE,2014,enexis,107.991
WAPSE,2015,enexis,101.907
WAPSE,2016,enexis,99.6
WAPSE,2017,enexis,97.29
WAPSE,2018,enexis,143.462
WAPSE,2019,enexis,120.951
WAPSERVEEN,2010,enexis,132.3
WAPSERVEEN,2011,enexis,129.092
WAPSERVEEN,2012,enexis,127.254
WAPSERVEEN,2013,enexis,134.893
WAPSERVEEN,2014,enexis,133.85
WAPSERVEEN,2015,enexis,142.607
WAPSERVEEN,2016,enexis,138.148
WAPSERVEEN,2017,enexis,137.869
WAPSERVEEN,2018,enexis,138.223
WAPSERVEEN,2019,enexis,139.724
WARDER,2010,liander,101.08
WARDER,2011,liander,104.478
WARDER,2012,liander,104
WARDER,2013,liander,98.46
WARDER,2014,liander,100.493
WARDER,2015,liander,95.245
WARDER,2016,liander,94.932
WARDER,2017,liander,91.629
WARDER,2018,liander,96.673
WARDER,2019,liander,89.611
WARFFUM,2010,enexis,235.315
WARFFUM,2011,enexis,239.995
WARFFUM,2012,enexis,249.265
WARFFUM,2013,enexis,248.134
WARFFUM,2014,enexis,221.345
WARFFUM,2015,enexis,226.773
WARFFUM,2016,enexis,215.528
WARFFUM,2017,enexis,212.465
WARFFUM,2018,enexis,227.674
WARFFUM,2019,enexis,223.383
WARFHUIZEN,2010,enexis,29.324
WARFHUIZEN,2011,enexis,24.853
WARFHUIZEN,2012,enexis,24.576
WARFHUIZEN,2013,enexis,25.087
WARFHUIZEN,2014,enexis,24.379
WARFHUIZEN,2015,enexis,23.244
WARFHUIZEN,2016,enexis,24.225
WARFHUIZEN,2017,enexis,23.683
WARFHUIZEN,2018,enexis,43.569
WARFHUIZEN,2019,enexis,44.892
WARFSTERMOLEN,2010,liander,26.828
WARFSTERMOLEN,2011,liander,39.767
WARFSTERMOLEN,2012,liander,43.594
WARFSTERMOLEN,2013,liander,39.813
WARFSTERMOLEN,2014,liander,43.744
WARFSTERMOLEN,2015,liander,43.352
WARFSTERMOLEN,2016,liander,43.619
WARFSTERMOLEN,2017,liander,46.822
WARFSTERMOLEN,2018,liander,45.806
WARFSTERMOLEN,2019,liander,46.554
WARMENHUIZEN,2010,liander,707.102
WARMENHUIZEN,2011,liander,696.866
WARMENHUIZEN,2012,liander,711.28
WARMENHUIZEN,2013,liander,710.331
WARMENHUIZEN,2014,liander,709.754
WARMENHUIZEN,2015,liander,687.638
WARMENHUIZEN,2016,liander,661.749
WARMENHUIZEN,2017,liander,655.321
WARMENHUIZEN,2018,liander,641.931
WARMENHUIZEN,2019,liander,640.261
WARMOND,2010,liander,531.357
WARMOND,2011,liander,544.159
WARMOND,2012,liander,552.129
WARMOND,2013,liander,563.415
WARMOND,2014,liander,566.519
WARMOND,2015,liander,546.679
WARMOND,2016,liander,556.177
WARMOND,2017,liander,549.018
WARMOND,2018,liander,558.511
WARMOND,2019,liander,573.018
WARNS,2010,liander,115.706
WARNS,2011,liander,116.146
WARNS,2012,liander,118.462
WARNS,2013,liander,116.499
WARNS,2014,liander,116.097
WARNS,2015,liander,109.219
WARNS,2016,liander,110.123
WARNS,2017,liander,106.145
WARNS,2018,liander,104.874
WARNS,2019,liander,101.557
WARNSVELD,2010,liander,822.494
WARNSVELD,2011,liander,831.523
WARNSVELD,2012,liander,834.553
WARNSVELD,2013,liander,818.08
WARNSVELD,2014,liander,819.255
WARNSVELD,2015,liander,800.241
WARNSVELD,2016,liander,782.247
WARNSVELD,2017,liander,766.446
WARNSVELD,2018,liander,739.81
WARNSVELD,2019,liander,726.383
WARSTIENS,2014,liander,7.47
WARSTIENS,2015,liander,7.193
WARSTIENS,2016,liander,7.316
WARSTIENS,2017,liander,7.213
WARSTIENS,2018,liander,7.645
WARSTIENS,2019,liander,8.092
WARTEN,2010,liander,117.005
WARTEN,2011,liander,116.984
WARTEN,2012,liander,114.495
WARTEN,2013,liander,123.963
WARTEN,2014,liander,121.071
WARTEN,2015,liander,115.39
WARTEN,2016,liander,118.587
WARTEN,2017,liander,117.653
WARTEN,2018,liander,111.877
WARTEN,2019,liander,108.401
WARTENA,2010,liander,19.43
WARTENA,2011,liander,20.508
WARTENA,2012,liander,23.414
WARTENA,2013,liander,21.077
WARTENA,2017,liander,3.636
WARTENA,2018,liander,3.466
WARTENA,2019,liander,3.375
WASKEMEER,2010,liander,100.836
WASKEMEER,2011,liander,101.519
WASKEMEER,2012,liander,103.838
WASKEMEER,2013,liander,102.469
WASKEMEER,2014,liander,99.499
WASKEMEER,2015,liander,95.089
WASKEMEER,2016,liander,92.713
WASKEMEER,2017,liander,88.713
WASKEMEER,2018,liander,90.542
WASKEMEER,2019,liander,85.705
WASPIK,2010,enexis,447.188
WASPIK,2011,enexis,473.431
WASPIK,2012,enexis,518.293
WASPIK,2013,enexis,495.109
WASPIK,2014,enexis,496.551
WASPIK,2015,enexis,492.88
WASPIK,2016,enexis,487.693
WASPIK,2017,enexis,487.968
WASPIK,2018,enexis,595.871
WASPIK,2019,enexis,598.574
WASSENAAR,2010,liander,3785.36
WASSENAAR,2011,liander,3706.4
WASSENAAR,2012,liander,3748.14
WASSENAAR,2013,liander,3675.14
WASSENAAR,2014,liander,3654.37
WASSENAAR,2015,liander,3558.2
WASSENAAR,2016,liander,3526.01
WASSENAAR,2017,liander,3487.16
WASSENAAR,2018,liander,3461.04
WASSENAAR,2019,liander,3461
WATEREN,2010,enexis,24.375
WATEREN,2011,enexis,26.515
WATEREN,2012,enexis,23.22
WATEREN,2013,enexis,22.819
WATEREN,2014,enexis,22.122
WATEREN,2015,enexis,20.573
WATEREN,2016,enexis,21.126
WATEREN,2017,enexis,25.588
WATEREN,2018,enexis,24.24
WATEREN,2019,enexis,26.603
WATERGANG,2010,liander,103.067
WATERGANG,2011,liander,103.88
WATERGANG,2012,liander,105.206
WATERGANG,2013,liander,106.781
WATERGANG,2014,liander,92.829
WATERGANG,2015,liander,86.128
WATERGANG,2016,liander,95.798
WATERGANG,2017,liander,92.361
WATERGANG,2018,liander,115.325
WATERGANG,2019,liander,99.862
WATERHUIZEN,2018,enexis,6.858
WATERHUIZEN,2019,enexis,6.578
WAVERVEEN,2010,stedin,114.054
WAVERVEEN,2011,stedin,114.066
WAVERVEEN,2012,stedin,114.044
WAVERVEEN,2013,stedin,119.127
WAVERVEEN,2014,stedin,113.21
WAVERVEEN,2015,stedin,112.218
WAVERVEEN,2016,stedin,109.679
WAVERVEEN,2017,stedin,110.445
WAVERVEEN,2018,stedin,108.202
WAVERVEEN,2019,stedin,111.732
WEDDE,2010,enexis,147.636
WEDDE,2011,enexis,149.583
WEDDE,2012,enexis,160.749
WEDDE,2013,enexis,172.224
WEDDE,2014,enexis,168.846
WEDDE,2015,enexis,171.904
WEDDE,2016,enexis,163.558
WEDDE,2017,enexis,162.199
WEDDE,2018,enexis,187.834
WEDDE,2019,enexis,186.536
WEERSELO,2010,enexis,193.527
WEERSELO,2011,enexis,199.251
WEERSELO,2012,enexis,209.889
WEERSELO,2013,enexis,394.057
WEERSELO,2014,enexis,407.806
WEERSELO,2015,enexis,403.086
WEERSELO,2016,enexis,390.308
WEERSELO,2017,enexis,382.206
WEERSELO,2018,enexis,509.236
WEERSELO,2019,enexis,508.169
WEERT,2010,stedin,4397.47
WEERT,2011,stedin,4426.19
WEERT,2012,stedin,4486.25
WEERT,2013,stedin,4529.07
WEERT,2014,stedin,4457.75
WEERT,2015,stedin,4436.64
WEERT,2016,stedin,4339
WEERT,2017,stedin,4270.58
WEERT,2018,enexis,4224.51
WEERT,2019,enexis,4148.21
WEESP,2010,liander,1982.76
WEESP,2011,liander,1942.23
WEESP,2012,liander,1964.17
WEESP,2013,liander,1905.9
WEESP,2014,liander,1865.04
WEESP,2015,liander,1800.18
WEESP,2016,liander,1768.42
WEESP,2017,liander,1788.59
WEESP,2018,liander,1768.63
WEESP,2019,liander,1738.49
WEHE-DEN HOORN,2010,enexis,65.789
WEHE-DEN HOORN,2011,enexis,70.356
WEHE-DEN HOORN,2012,enexis,78.503
WEHE-DEN HOORN,2013,enexis,75.115
WEHE-DEN HOORN,2014,enexis,76.776
WEHE-DEN HOORN,2015,enexis,72.544
WEHE-DEN HOORN,2016,enexis,72.953
WEHE-DEN HOORN,2017,enexis,71.519
WEHE-DEN HOORN,2018,enexis,81.941
WEHE-DEN HOORN,2019,enexis,84.374
WEHL,2010,liander,986.763
WEHL,2011,liander,985.916
WEHL,2012,liander,1029.51
WEHL,2013,liander,1050.75
WEHL,2014,liander,1009.79
WEHL,2015,liander,979.962
WEHL,2016,liander,969.124
WEHL,2017,liander,936.223
WEHL,2018,liander,945.919
WEHL,2019,liander,929.209
WEIDUM,2010,liander,68.317
WEIDUM,2011,liander,66.073
WEIDUM,2012,liander,67.653
WEIDUM,2013,liander,65.784
WEIDUM,2014,liander,70.408
WEIDUM,2015,liander,66.831
WEIDUM,2016,liander,66.761
WEIDUM,2017,liander,66.75
WEIDUM,2018,liander,64.276
WEIDUM,2019,liander,63.863
WEITEVEEN,2010,enexis,157.818
WEITEVEEN,2011,enexis,159.859
WEITEVEEN,2012,enexis,161.458
WEITEVEEN,2013,enexis,161.397
WEITEVEEN,2014,enexis,158.612
WEITEVEEN,2015,enexis,155.094
WEITEVEEN,2016,enexis,150.559
WEITEVEEN,2017,enexis,154.873
WEITEVEEN,2018,enexis,160.942
WEITEVEEN,2019,enexis,155.229
WEKEROM,2010,liander,303.75
WEKEROM,2011,liander,305.534
WEKEROM,2012,liander,299.775
WEKEROM,2013,liander,302.152
WEKEROM,2014,liander,314.788
WEKEROM,2015,liander,298.353
WEKEROM,2016,liander,289.23
WEKEROM,2017,liander,291.601
WEKEROM,2018,liander,303.706
WEKEROM,2019,liander,296.176
WELL GLD,2010,liander,115.292
WELL GLD,2011,liander,120.222
WELL GLD,2012,liander,124.494
WELL GLD,2013,liander,123.572
WELL GLD,2014,liander,123.723
WELL GLD,2015,liander,122.189
WELL GLD,2016,liander,121.485
WELL GLD,2017,liander,115.701
WELL GLD,2018,liander,114.708
WELL GLD,2019,liander,110.991
WELL L,2019,enexis,190.536
WELL LB,2010,enexis,339.068
WELL LB,2011,enexis,340.594
WELL LB,2012,enexis,318.735
WELL LB,2013,enexis,323.257
WELL LB,2014,enexis,322.457
WELL LB,2015,enexis,307.315
WELL LB,2016,enexis,297.789
WELL LB,2017,enexis,292.28
WELL LB,2018,enexis,306.12
WELL LB,2019,enexis,118.468
WELLERLOOI,2010,enexis,166.991
WELLERLOOI,2011,enexis,178.334
WELLERLOOI,2012,enexis,180.22
WELLERLOOI,2013,enexis,177.397
WELLERLOOI,2014,enexis,174.996
WELLERLOOI,2015,enexis,166.834
WELLERLOOI,2016,enexis,167.017
WELLERLOOI,2017,enexis,167.767
WELLERLOOI,2018,enexis,188.651
WELLERLOOI,2019,enexis,180.807
WELSUM,2010,enexis,123.419
WELSUM,2011,enexis,124.242
WELSUM,2012,enexis,117.413
WELSUM,2013,enexis,118.56
WELSUM,2014,enexis,117.102
WELSUM,2015,enexis,107.085
WELSUM,2016,enexis,106.886
WELSUM,2017,enexis,113.64
WELSUM,2018,enexis,107.879
WELSUM,2019,enexis,110.35
WENUM WIESEL,2010,liander,398.518
WENUM WIESEL,2011,liander,394.807
WENUM WIESEL,2012,liander,405.284
WENUM WIESEL,2013,liander,399.241
WENUM WIESEL,2014,liander,386.329
WENUM WIESEL,2015,liander,374.816
WENUM WIESEL,2016,liander,374.309
WENUM WIESEL,2017,liander,366.755
WENUM WIESEL,2018,liander,374.658
WENUM WIESEL,2019,liander,376.53
WERGEA,2010,liander,216.229
WERGEA,2011,liander,227.498
WERGEA,2012,liander,226.659
WERGEA,2013,liander,238.524
WERGEA,2014,liander,250.073
WERGEA,2015,liander,242.779
WERGEA,2016,liander,241.289
WERGEA,2017,liander,244.219
WERGEA,2018,liander,243.366
WERGEA,2019,liander,242.901
WERKENDAM,2010,enexis,1084.26
WERKENDAM,2011,enexis,1127.45
WERKENDAM,2012,enexis,1167.36
WERKENDAM,2013,enexis,1144.59
WERKENDAM,2014,enexis,1136.67
WERKENDAM,2015,enexis,1105.7
WERKENDAM,2016,enexis,1097.77
WERKENDAM,2017,enexis,1086.31
WERKENDAM,2018,enexis,1151.59
WERKENDAM,2019,enexis,1133.93
WERKHOVEN,2010,stedin,292.445
WERKHOVEN,2011,stedin,292.665
WERKHOVEN,2012,stedin,294.013
WERKHOVEN,2013,stedin,309.435
WERKHOVEN,2014,stedin,311.211
WERKHOVEN,2015,stedin,287.487
WERKHOVEN,2016,stedin,293.844
WERKHOVEN,2017,stedin,291.001
WERKHOVEN,2018,stedin,295.603
WERKHOVEN,2019,stedin,269.003
WERNHOUT,2010,enexis,218.185
WERNHOUT,2011,enexis,224.981
WERNHOUT,2012,enexis,233.686
WERNHOUT,2013,enexis,227.553
WERNHOUT,2014,enexis,226.547
WERNHOUT,2015,enexis,225.724
WERNHOUT,2016,enexis,217.844
WERNHOUT,2017,enexis,216.344
WERNHOUT,2018,enexis,244.202
WERNHOUT,2019,enexis,240.129
WERVERSHOOF,2010,liander,788.898
WERVERSHOOF,2011,liander,795.053
WERVERSHOOF,2012,liander,771
WERVERSHOOF,2013,liander,775.164
WERVERSHOOF,2014,liander,760.515
WERVERSHOOF,2015,liander,705.928
WERVERSHOOF,2016,liander,685.094
WERVERSHOOF,2017,liander,688.571
WERVERSHOOF,2018,liander,681.849
WERVERSHOOF,2019,liander,674.648
WESEPE,2010,enexis,138.575
WESEPE,2011,enexis,146.924
WESEPE,2012,enexis,161.376
WESEPE,2013,enexis,159.344
WESEPE,2014,enexis,160.326
WESEPE,2015,enexis,152.314
WESEPE,2016,enexis,141.73
WESEPE,2017,enexis,145.757
WESEPE,2018,enexis,207.867
WESEPE,2019,enexis,199.08
WESSEM,2010,enexis,233.383
WESSEM,2011,enexis,239.154
WESSEM,2012,enexis,248.022
WESSEM,2013,enexis,271.062
WESSEM,2014,enexis,274.016
WESSEM,2015,enexis,261.947
WESSEM,2016,enexis,255.009
WESSEM,2017,enexis,250.049
WESSEM,2018,enexis,253.067
WESSEM,2019,enexis,247.267
WEST GRAFTDIJK,2010,liander,9.578
WEST GRAFTDIJK,2011,liander,9.61
WEST GRAFTDIJK,2012,liander,9.448
WEST GRAFTDIJK,2013,liander,9.108
WEST GRAFTDIJK,2014,liander,3.772
WEST GRAFTDIJK,2015,liander,3.702
WEST GRAFTDIJK,2016,liander,3.54
WEST GRAFTDIJK,2017,liander,3.482
WEST GRAFTDIJK,2018,liander,3.182
WEST GRAFTDIJK,2019,liander,3.121
WEST-GRAFTDIJK,2010,liander,62.114
WEST-GRAFTDIJK,2011,liander,59.043
WEST-GRAFTDIJK,2012,liander,61.084
WEST-GRAFTDIJK,2013,liander,62.729
WEST-GRAFTDIJK,2014,liander,64.122
WEST-GRAFTDIJK,2015,liander,59.367
WEST-GRAFTDIJK,2016,liander,58.56
WEST-GRAFTDIJK,2017,liander,57.03
WEST-GRAFTDIJK,2018,liander,58.019
WEST-GRAFTDIJK,2019,liander,57.007
WEST-TERSCHELLING,2010,liander,337.56
WEST-TERSCHELLING,2011,liander,355.155
WEST-TERSCHELLING,2012,liander,364.833
WEST-TERSCHELLING,2013,liander,353.884
WEST-TERSCHELLING,2014,liander,353.012
WEST-TERSCHELLING,2015,liander,345.154
WEST-TERSCHELLING,2016,liander,344.972
WEST-TERSCHELLING,2017,liander,386.089
WEST-TERSCHELLING,2018,liander,378.928
WEST-TERSCHELLING,2019,liander,371.713
WESTBEEMSTER,2010,liander,120.124
WESTBEEMSTER,2011,liander,121.008
WESTBEEMSTER,2012,liander,117.643
WESTBEEMSTER,2013,liander,128.17
WESTBEEMSTER,2014,liander,120.429
WESTBEEMSTER,2015,liander,122.25
WESTBEEMSTER,2016,liander,124.082
WESTBEEMSTER,2017,liander,124.311
WESTBEEMSTER,2018,liander,117.393
WESTBEEMSTER,2019,liander,112.658
WESTBROEK,2010,stedin,155.385
WESTBROEK,2011,stedin,154.658
WESTBROEK,2012,stedin,154.814
WESTBROEK,2013,stedin,153.593
WESTBROEK,2014,stedin,149.855
WESTBROEK,2015,stedin,140.412
WESTBROEK,2016,stedin,136.821
WESTBROEK,2017,stedin,136.547
WESTBROEK,2018,stedin,142.781
WESTBROEK,2019,stedin,141.33
WESTDORP,2010,enexis,36.886
WESTDORP,2011,enexis,36.928
WESTDORP,2012,enexis,41.035
WESTDORP,2013,enexis,40.371
WESTDORP,2014,enexis,39.888
WESTDORP,2015,enexis,39.452
WESTDORP,2016,enexis,37.346
WESTDORP,2017,enexis,36.787
WESTDORP,2018,enexis,37.768
WESTDORP,2019,enexis,29.667
WESTENDORP,2010,liander,219.283
WESTENDORP,2011,liander,210.075
WESTENDORP,2012,liander,212.305
WESTENDORP,2013,liander,215.539
WESTENDORP,2014,liander,167.557
WESTENDORP,2015,liander,157.077
WESTENDORP,2016,liander,157.588
WESTENDORP,2017,liander,148.666
WESTENDORP,2018,liander,140.894
WESTENDORP,2019,liander,138.108
WESTERBEEK,2010,enexis,90.346
WESTERBEEK,2011,enexis,104.887
WESTERBEEK,2012,enexis,122.903
WESTERBEEK,2013,enexis,120.191
WESTERBEEK,2014,enexis,112.923
WESTERBEEK,2015,enexis,109.002
WESTERBEEK,2016,enexis,119.723
WESTERBEEK,2017,enexis,117.689
WESTERBEEK,2018,enexis,171.704
WESTERBEEK,2019,enexis,180.228
WESTERBORK,2010,enexis,537.117
WESTERBORK,2011,enexis,550.456
WESTERBORK,2012,enexis,554.252
WESTERBORK,2013,enexis,582.085
WESTERBORK,2014,enexis,577.161
WESTERBORK,2015,enexis,551.535
WESTERBORK,2016,enexis,532.325
WESTERBORK,2017,enexis,511.805
WESTERBORK,2018,enexis,541.501
WESTERBORK,2019,enexis,529.293
WESTERBROEK,2010,enexis,110.798
WESTERBROEK,2011,enexis,107.816
WESTERBROEK,2012,enexis,102.277
WESTERBROEK,2013,enexis,100.111
WESTERBROEK,2014,enexis,98.148
WESTERBROEK,2015,enexis,90.02
WESTERBROEK,2016,enexis,86.929
WESTERBROEK,2017,enexis,83.178
WESTERBROEK,2018,enexis,80.153
WESTERBROEK,2019,enexis,79.22
WESTEREMDEN,2010,enexis,55.474
WESTEREMDEN,2011,enexis,55.039
WESTEREMDEN,2012,enexis,56.066
WESTEREMDEN,2013,enexis,57.247
WESTEREMDEN,2014,enexis,56.596
WESTEREMDEN,2015,enexis,55.673
WESTEREMDEN,2016,enexis,50.023
WESTEREMDEN,2017,enexis,46.284
WESTEREMDEN,2018,enexis,47.661
WESTEREMDEN,2019,enexis,47.614
WESTERGEEST,2010,liander,91.213
WESTERGEEST,2011,liander,94.519
WESTERGEEST,2012,liander,95.304
WESTERGEEST,2013,liander,95.884
WESTERGEEST,2014,liander,82.86
WESTERGEEST,2015,liander,78.923
WESTERGEEST,2016,liander,79.416
WESTERGEEST,2017,liander,78.496
WESTERGEEST,2018,liander,80.693
WESTERGEEST,2019,liander,78.78
