city,years,companies,smartmeter_perc,annual_consume_lowtarif_perc,annual_consume
HARMELEN,2012,stedin,2.41681,82.1974,1033.64
HARMELEN,2013,stedin,3.9275,82.3334,1045.04
HARMELEN,2014,stedin,7.10261,83.829,1017.47
HARMELEN,2015,stedin,10.3661,83.8351,971.93
HARMELEN,2016,stedin,13.6768,84.1426,946.781
HARMELEN,2017,stedin,16.2687,84.8999,937.67
HARMELEN,2018,stedin,20.073,85.1358,922.351
HARMELEN,2019,stedin,24.4035,86.1962,885.722
HARREVELD,2010,liander,0,53.8374,206.925
HARREVELD,2011,liander,0.123214,56.0654,206.412
HARREVELD,2012,liander,0.480357,55.6343,213.189
HARREVELD,2013,liander,2.89143,56.5839,209.226
HARREVELD,2014,liander,6.55375,57.6592,188.942
HARREVELD,2015,liander,9.29542,58.1258,188.501
HARREVELD,2016,liander,12.5113,61.7492,185.403
HARREVELD,2017,liander,15.6317,63.4167,177.082
HARREVELD,2018,liander,22.1688,65.3844,180.127
HARREVELD,2019,liander,25.5724,65.9116,178.497
HARSKAMP,2010,liander,0,41.8726,527.833
HARSKAMP,2011,liander,0,46.3977,529.841
HARSKAMP,2012,liander,0,46.1602,527.665
HARSKAMP,2013,liander,2.2134,47.6649,520.59
HARSKAMP,2014,liander,5.21037,48.6641,525.905
HARSKAMP,2015,liander,9.81393,50.9062,523.378
HARSKAMP,2016,liander,12.0109,51.687,528.225
HARSKAMP,2017,liander,20.9336,55.0778,527.335
HARSKAMP,2018,liander,29.5603,59.3169,525.879
HARSKAMP,2019,liander,34.0817,61.1483,531.267
HARTWERD,2010,liander,0,48.99,34.599
HARTWERD,2011,liander,0,62.6433,49.963
HARTWERD,2012,liander,0,60.42,46.453
HARTWERD,2013,liander,0,60.42,42.939
HARTWERD,2014,liander,4.545,68.185,29.894
HARTWERD,2015,liander,13.635,70.455,27.02
HARTWERD,2016,liander,15.91,70.455,26.339
HARTWERD,2017,liander,18.18,70.455,26.967
HARTWERD,2018,liander,22.725,72.73,25.325
HARTWERD,2019,liander,22.725,72.73,26.047
HASKERDIJKEN,2010,liander,0,38.4925,39.875
HASKERDIJKEN,2011,liander,0,50.3337,39.776
HASKERDIJKEN,2012,liander,1.53,51.9237,38.988
HASKERDIJKEN,2013,liander,3.34625,52.6187,37.211
HASKERDIJKEN,2014,liander,6.39222,60.02,56.557
HASKERDIJKEN,2015,liander,6.82,59.1656,55.721
HASKERDIJKEN,2016,liander,9.57556,59.1178,50.21
HASKERDIJKEN,2017,liander,19.03,56.9125,34.749
HASKERDIJKEN,2018,liander,19.7437,56.9125,34.53
HASKERDIJKEN,2019,liander,73.1412,80.1038,34.324
HASKERHORNE,2010,liander,0,42.1473,58.363
HASKERHORNE,2011,liander,0,57.5355,58.061
HASKERHORNE,2012,liander,0,57.5355,59.479
HASKERHORNE,2013,liander,2.65545,57.2964,57.041
HASKERHORNE,2014,liander,5.374,57.834,47.002
HASKERHORNE,2015,liander,7.646,59.026,44.688
HASKERHORNE,2016,liander,12.216,62.862,43.99
HASKERHORNE,2017,liander,19.112,67.162,43.169
HASKERHORNE,2018,liander,74.544,87.838,41.88
HASKERHORNE,2019,liander,74.781,87.917,39.951
HASSELT,2010,enexis,0.035461,33.7447,671.308
HASSELT,2011,enexis,0.0342466,34.6438,681.606
HASSELT,2012,enexis,2.14094,34.1342,695.661
HASSELT,2013,enexis,11.4575,35.7778,722.434
HASSELT,2014,enexis,15.5817,35.9673,711.352
HASSELT,2015,enexis,22.1373,36.9869,681.889
HASSELT,2016,enexis,24.4581,36.6839,656.625
HASSELT,2017,enexis,44.3974,41.0513,643.482
HASSELT,2018,enexis,89.2106,46.6542,747.677
HASSELT,2019,enexis,89.9798,46.0972,735.282
HATTEM,2010,liander,0.0190114,30.4114,1315.57
HATTEM,2011,liander,0.0340909,36.5855,1319.62
HATTEM,2012,liander,0.387212,35.6131,1348.42
HATTEM,2013,liander,3.74572,37.4982,1374.47
HATTEM,2014,liander,7.62601,39.0066,1351.15
HATTEM,2015,liander,10.838,40.9326,1324.46
HATTEM,2016,liander,13.3245,43.1271,1298.81
HATTEM,2017,liander,18.0954,45.8915,1273.96
HATTEM,2018,enexis,30.77,46.44,11.1997
HATTEM,2018,liander,26.3571,51.3461,1258.7
HATTEM,2019,enexis,84.62,45.94,10.1421
HATTEM,2019,liander,29.2418,52.2696,1226.25
HATTEMERBROEK,2010,liander,0,35.1845,210.41
HATTEMERBROEK,2011,liander,0,38.0161,205.922
HATTEMERBROEK,2012,liander,0.0739394,36.7118,200.273
HATTEMERBROEK,2013,liander,2.32758,38.2267,205.042
HATTEMERBROEK,2014,liander,4.68971,40.1382,212.06
HATTEMERBROEK,2015,liander,8.04118,40.9735,209.81
HATTEMERBROEK,2016,liander,10.0282,42.5079,202.971
HATTEMERBROEK,2017,liander,15.0503,44.9168,194.918
HATTEMERBROEK,2018,liander,19.0006,47.74,199.976
HATTEMERBROEK,2019,liander,26.57,49.3071,222.711
HAULE,2010,liander,0,47.6717,99.45
HAULE,2011,liander,0,59.5167,105.299
HAULE,2012,liander,0,57.87,105.113
HAULE,2013,liander,2.34833,59.2858,100.088
HAULE,2014,liander,3.982,64.931,101.69
HAULE,2015,liander,10.527,65.799,100.681
HAULE,2016,liander,12.719,67.931,96.889
HAULE,2017,liander,18.583,69.888,94.968
HAULE,2018,liander,21.425,68.375,96.006
HAULE,2019,liander,27.274,69.623,95.429
HAULERWIJK,2010,liander,0,27.7851,375.978
HAULERWIJK,2011,liander,0,40.0512,369.18
HAULERWIJK,2012,liander,0.0609756,39.9167,373.112
HAULERWIJK,2013,liander,1.25805,40.4491,380.186
HAULERWIJK,2014,liander,3.80494,41.8273,366.932
HAULERWIJK,2015,liander,6.44215,42.2085,353.083
HAULERWIJK,2016,liander,9.20823,44.748,355.41
HAULERWIJK,2017,liander,14.9535,48.6105,349.237
HAULERWIJK,2018,enexis,19.35,40.46,4.51152
HAULERWIJK,2018,liander,18.8619,50.6204,339.365
HAULERWIJK,2019,enexis,61.29,46.64,4.30974
HAULERWIJK,2019,liander,23.6132,53.3472,330.161
HAUWERT,2010,liander,0,46.3462,80.886
HAUWERT,2011,liander,0,47.8462,80.398
HAUWERT,2012,liander,0,48.1085,78.922
HAUWERT,2013,liander,3.652,46.5813,93.207
HAUWERT,2014,liander,8.23667,46.9087,93.549
HAUWERT,2015,liander,12.248,48.3927,90.371
HAUWERT,2016,liander,16.9607,53.0279,78.483
HAUWERT,2017,liander,22.4914,55.8921,74.83
HAUWERT,2018,liander,60.494,73.7933,75.534
HAUWERT,2019,liander,72.305,79.34,83.466
HAVELTE,2010,enexis,0.0921053,39.2237,373.689
HAVELTE,2011,enexis,0.0875,37.2625,394.246
HAVELTE,2012,enexis,0.734177,37.5696,398.955
HAVELTE,2013,enexis,3.07595,37.5316,391.854
HAVELTE,2014,enexis,5.0875,37.7375,387.011
HAVELTE,2015,enexis,8.375,38.05,376.459
HAVELTE,2016,enexis,11.575,38.5875,368.3
HAVELTE,2017,enexis,18.2,38.975,360.305
HAVELTE,2018,enexis,31.0332,40.7505,406.738
HAVELTE,2019,enexis,39.6645,41.9979,401.109
HAVELTERBERG,2010,enexis,0,34,17.001
HAVELTERBERG,2011,enexis,0,33.5,17.859
HAVELTERBERG,2012,enexis,2.75,37.25,18.006
HAVELTERBERG,2013,enexis,2.75,37.5,17.158
HAVELTERBERG,2014,enexis,3.75,37.75,16.742
HAVELTERBERG,2015,enexis,7.75,38.25,15.823
HAVELTERBERG,2016,enexis,11.75,38.5,16.202
HAVELTERBERG,2017,enexis,17.25,37.25,15.158
HAVELTERBERG,2018,enexis,24.444,36.626,19.6034
HAVELTERBERG,2019,enexis,39.112,40.996,20.7479
HAZERSWOUDE DORP,2010,liander,0,72.44,19.412
HAZERSWOUDE DORP,2011,liander,0,81.3,17.93
HAZERSWOUDE DORP,2012,liander,0,80.225,22.006
HAZERSWOUDE DORP,2013,liander,3.13,96.88,4.607
HAZERSWOUDE DORP,2014,liander,3.13,96.88,4.612
HAZERSWOUDE DORP,2015,liander,3.13,96.88,4.693
HAZERSWOUDE DORP,2016,liander,3.13,96.88,4.479
HAZERSWOUDE DORP,2017,liander,9.09,93.94,4.442
HAZERSWOUDE DORP,2018,liander,81.82,93.94,4.49
HAZERSWOUDE DORP,2019,liander,84.85,96.97,4.344
HAZERSWOUDE RIJNDIJK,2010,liander,0,57.95,4.419
HAZERSWOUDE RIJNDIJK,2011,liander,0,57.95,4.419
HAZERSWOUDE RIJNDIJK,2012,liander,0,57.95,4.419
HAZERSWOUDE RIJNDIJK,2013,liander,0,57.95,4.419
HAZERSWOUDE RIJNDIJK,2014,liander,0,57.95,4.419
HAZERSWOUDE RIJNDIJK,2015,liander,0,57.95,4.419
HAZERSWOUDE RIJNDIJK,2016,liander,6.794,83.18,13.776
HAZERSWOUDE RIJNDIJK,2017,liander,0,57.95,4.419
HAZERSWOUDE RIJNDIJK,2018,liander,0,57.95,4.419
HAZERSWOUDE RIJNDIJK,2019,liander,0,57.95,4.419
HAZERSWOUDE-DORP,2010,liander,0.142602,74.5645,720.515
HAZERSWOUDE-DORP,2011,liander,0.136129,77.2449,729.14
HAZERSWOUDE-DORP,2012,liander,0.190556,76.1421,742.704
HAZERSWOUDE-DORP,2013,liander,3.661,76.8513,757.025
HAZERSWOUDE-DORP,2014,liander,7.18206,77.7316,750.567
HAZERSWOUDE-DORP,2015,liander,12.2008,79.4557,729.108
HAZERSWOUDE-DORP,2016,liander,15.2554,80.5644,716.49
HAZERSWOUDE-DORP,2017,liander,21.5704,81.6669,716.11
HAZERSWOUDE-DORP,2018,liander,76.2128,91.6139,714.372
HAZERSWOUDE-DORP,2019,liander,77.1734,92.4767,724.659
HAZERSWOUDE-RIJNDIJK,2010,liander,0.0305505,75.0556,553.952
HAZERSWOUDE-RIJNDIJK,2011,liander,0.842,79.8404,534.892
HAZERSWOUDE-RIJNDIJK,2012,liander,0.914182,79.8793,530.61
HAZERSWOUDE-RIJNDIJK,2013,liander,4.14685,80.3376,519.782
HAZERSWOUDE-RIJNDIJK,2014,liander,7.54363,80.14,542.034
HAZERSWOUDE-RIJNDIJK,2015,liander,12.6425,81.1803,511.29
HAZERSWOUDE-RIJNDIJK,2016,liander,15.4069,81.4686,497.423
HAZERSWOUDE-RIJNDIJK,2017,liander,20.7001,82.7324,487.003
HAZERSWOUDE-RIJNDIJK,2018,liander,79.3373,93.5264,483.038
HAZERSWOUDE-RIJNDIJK,2019,liander,80.7257,94.2862,470.652
HEDEL,2010,liander,0.0673737,49.0314,659.364
HEDEL,2011,liander,0.0653922,54.9123,699.598
HEDEL,2012,liander,0.0926471,52.728,696.466
HEDEL,2013,liander,3.12981,53.7682,711.425
HEDEL,2014,liander,5.44317,54.8862,695.634
HEDEL,2015,liander,8.80837,55.8425,689.344
HEDEL,2016,liander,12.4713,57.2914,640.185
HEDEL,2017,liander,19.3107,59.0177,648.346
HEDEL,2018,liander,70.1275,84.8543,636.263
HEDEL,2019,liander,78.0072,88.5114,638.736
HEDIKHUIZEN,2019,enexis,38.3275,49.8075,38.1572
HEDIKHUIZEN GEM HEUSDEN,2019,enexis,26.67,34,3.31387
HEE,2010,liander,0,18.92,6.856
HEE,2011,liander,0,18.42,7.487
HEE,2012,liander,0,20.51,7.669
HEE,2013,liander,0,26.325,18.167
HEE,2014,liander,3.79,34.09,22.336
HEE,2015,liander,5.215,33.02,21.627
HEE,2016,liander,6.44,36.615,22.049
HEE,2017,liander,9.22,36.615,20.538
HEE,2018,liander,9.22,36.615,18.343
HEE,2019,liander,15.355,40.295,18.903
HEEG,2010,liander,0,24.566,298.583
HEEG,2011,liander,0,37.5304,294.579
HEEG,2012,liander,0.0292727,37.4813,298.075
HEEG,2013,liander,1.51036,37.7415,288.611
HEEG,2014,liander,4.23927,38.6762,297.136
HEEG,2015,liander,7.23018,38.7966,291.217
HEEG,2016,liander,9.25286,40.7048,289.412
HEEG,2017,liander,28.8584,54.5518,274.422
HEEG,2018,liander,64.5241,76.9104,266.655
HEEG,2019,liander,77.0746,83.923,260.807
HEEL,2010,enexis,0,51.1538,437.965
HEEL,2011,enexis,0.927711,50.3253,453.964
HEEL,2012,enexis,5.79268,50.7317,444.423
HEEL,2013,enexis,7.47674,50.2093,467.65
HEEL,2014,enexis,13.3333,50.9655,468.98
HEEL,2015,enexis,15.908,50.7931,444.395
HEEL,2016,enexis,17.5747,50.9885,440.282
HEEL,2017,enexis,25.6322,51.0805,435.274
HEEL,2018,enexis,30.7436,50.9932,461.201
HEEL,2019,enexis,34.9298,51.6548,459.113
HEELSUM,2010,liander,0,24.4087,359.065
HEELSUM,2011,liander,0,30.5069,361.235
HEELSUM,2012,liander,0,30.2494,356.843
HEELSUM,2013,liander,2.24062,31.3372,343.03
HEELSUM,2014,liander,6.04675,33.6984,329.365
HEELSUM,2015,liander,7.9705,34.3521,316.99
HEELSUM,2016,liander,11.2267,37.7141,313.981
HEELSUM,2017,liander,16.9735,41.6115,299.223
HEELSUM,2018,liander,78.8162,85.6289,291.936
HEELSUM,2019,liander,79.6083,86.6742,287.869
HEELWEG,2010,liander,0,55.7214,161.196
HEELWEG,2011,liander,0,60.0695,161.484
HEELWEG,2012,liander,0.965217,57.6213,170.198
HEELWEG,2013,liander,1.85826,57.8604,171.879
HEELWEG,2014,liander,6.51391,62.7722,188.237
HEELWEG,2015,liander,12.2136,65.6109,181.836
HEELWEG,2016,liander,14.3157,67.76,188.012
HEELWEG,2017,liander,18.027,68.8117,184.286
HEELWEG,2018,liander,69.6,86.9683,176.107
HEELWEG,2019,liander,70.387,86.4757,177.302
HEEMSERVEEN,2010,enexis,0,41.25,29.933
HEEMSERVEEN,2011,enexis,0,39.5,29.832
HEEMSERVEEN,2012,enexis,0.666667,41,22.841
HEEMSERVEEN,2013,enexis,9,42.3333,23.448
HEEMSERVEEN,2014,enexis,12.3333,44,23.851
HEEMSERVEEN,2015,enexis,20.6667,41.6667,24.457
HEEMSERVEEN,2016,enexis,22.6667,43.3333,26.233
HEEMSERVEEN,2017,enexis,29.6667,42,26.315
HEEMSERVEEN,2018,enexis,36.3657,45.0571,75.2789
HEEMSERVEEN,2019,enexis,36.66,44.1514,71.9393
HEEMSKERK,2010,liander,0,18.2249,3500.59
HEEMSKERK,2011,liander,0,21.8475,3503.08
HEEMSKERK,2012,liander,0.0156931,21.6796,3505.12
HEEMSKERK,2013,liander,1.07405,22.3525,3496.8
HEEMSKERK,2014,liander,2.52787,22.9849,3457.15
HEEMSKERK,2015,liander,7.40009,25.6845,3324.01
HEEMSKERK,2016,liander,11.2815,29.9725,3273.04
HEEMSKERK,2017,liander,15.9568,33.3747,3182.08
HEEMSKERK,2018,liander,18.9174,35.5257,3130.76
HEEMSKERK,2019,liander,22.9448,38.0993,3068.88
HEEMSTEDE,2010,stedin,0.570429,41.4936,3004.63
HEEMSTEDE,2011,stedin,0.570015,41.4795,3006.73
HEEMSTEDE,2012,stedin,0.869619,41.671,3038.19
HEEMSTEDE,2013,stedin,1.31764,41.8882,3017.01
HEEMSTEDE,2014,stedin,3.66644,43.4049,2998.64
HEEMSTEDE,2015,stedin,6.82328,44.4581,2911.21
HEEMSTEDE,2016,stedin,10.3871,46.414,2849.97
HEEMSTEDE,2017,stedin,19.5198,52.4324,2838.12
HEEMSTEDE,2018,stedin,25.3186,56.8001,2852.23
HEEMSTEDE,2019,stedin,29.569,59.0259,2678.05
HEENVLIET,2010,stedin,0.980588,95.5643,245.481
HEENVLIET,2011,stedin,1.01471,95.4947,244.952
HEENVLIET,2012,stedin,1.01235,95.5,244.786
HEENVLIET,2013,stedin,1.59404,95.4077,246.422
HEENVLIET,2014,stedin,6.46037,95.767,248.515
HEENVLIET,2015,stedin,10.4085,95.8498,238.43
HEENVLIET,2016,stedin,13.4785,95.4713,231.436
HEENVLIET,2017,stedin,24.7287,96.3302,230.795
HEENVLIET,2018,stedin,30.9185,96.7544,233.545
HEENVLIET,2019,stedin,83.5676,99.2002,222.911
HEERDE,2010,liander,0.0552778,24.4874,1400.32
HEERDE,2011,liander,0.0718504,31.9072,1405.76
HEERDE,2012,liander,0.294706,30.242,1430.75
HEERDE,2013,liander,3.49427,32.3171,1411.22
HEERDE,2014,liander,7.57625,35.4859,1425.9
HEERDE,2015,liander,9.8955,36.2066,1368.73
HEERDE,2016,liander,15.7239,41.1668,1339.93
HEERDE,2017,liander,19.8843,43.7182,1298.74
HEERDE,2018,liander,22.8226,45.187,1298.78
HEERDE,2019,liander,26.9191,47.1842,1343.2
HEERENVEEN,2010,liander,0.0285554,21.2999,3192.39
HEERENVEEN,2011,liander,0.072267,32.8776,3189.38
HEERENVEEN,2012,liander,0.192191,32.4913,3209.74
HEERENVEEN,2013,liander,2.11424,33.7018,3235.73
HEERENVEEN,2014,liander,4.2781,34.7766,3126.66
HEERENVEEN,2015,liander,7.65258,35.6639,3125.34
HEERENVEEN,2016,liander,12.6288,40.4919,3093.74
HEERENVEEN,2017,liander,15.279,41.9294,3101.7
HEERENVEEN,2018,liander,18.7726,44.1747,3085.09
HEERENVEEN,2019,liander,69.3789,77.5203,3031.84
HEEREWAARDEN,2010,liander,0,38.6757,153.076
HEEREWAARDEN,2011,liander,0,47.327,148.045
HEEREWAARDEN,2012,liander,0,46.927,145.652
HEEREWAARDEN,2013,liander,1.07767,47.6,144.891
HEEREWAARDEN,2014,liander,3.691,47.2823,147.519
HEEREWAARDEN,2015,liander,6.44067,48.1337,145
HEEREWAARDEN,2016,liander,11.2383,49.825,138.926
HEEREWAARDEN,2017,liander,21.5947,56.241,131.479
HEEREWAARDEN,2018,liander,25.8558,57.7845,135.591
HEEREWAARDEN,2019,liander,71.7,80.4319,129.364
HEERHUGOWAARD,2010,liander,0.0320985,29.0048,5140.8
HEERHUGOWAARD,2011,liander,0.0678257,35.4263,5144.69
HEERHUGOWAARD,2012,liander,0.1031,35.0645,5192.41
HEERHUGOWAARD,2013,liander,2.3471,35.9111,5085.56
HEERHUGOWAARD,2014,liander,5.08368,36.8165,5089.39
HEERHUGOWAARD,2015,liander,7.76977,36.8661,4794.28
HEERHUGOWAARD,2016,liander,12.604,42.2476,4723.74
HEERHUGOWAARD,2017,liander,67.9267,78.6984,4651.42
HEERHUGOWAARD,2018,liander,77.9777,85.6283,4629.51
HEERHUGOWAARD,2019,liander,78.4368,85.6056,4518.87
HEERJANSDAM,2010,stedin,1.86526,89.7014,312.837
HEERJANSDAM,2011,stedin,1.86526,89.6697,313.032
HEERJANSDAM,2012,stedin,1.86053,89.6446,312.904
HEERJANSDAM,2013,stedin,3.68273,89.9306,319.695
HEERJANSDAM,2014,stedin,7.24649,90.3199,323.842
HEERJANSDAM,2015,stedin,9.79364,90.4849,304.673
HEERJANSDAM,2016,stedin,12.1916,90.6978,306.725
HEERJANSDAM,2017,stedin,18.0127,91.6765,303.841
HEERJANSDAM,2018,stedin,73.0071,95.6137,307.485
HEERJANSDAM,2019,stedin,77.5378,96.5449,296.038
HEERLE,2010,enexis,0.171429,38.6286,199.73
HEERLE,2011,enexis,1,39.9167,205.096
HEERLE,2012,enexis,3.85714,39.0571,204.647
HEERLE,2013,enexis,5.74286,41.6571,209.105
HEERLE,2014,enexis,10.2857,32.0857,205.113
HEERLE,2015,enexis,13.9143,31.5429,202.128
HEERLE,2016,enexis,17.9444,32.3333,204.476
HEERLE,2017,enexis,22.2571,32.7714,189.55
HEERLE,2018,enexis,87.5683,53.4383,239.102
HEERLE,2019,enexis,88.9207,53.3138,232.158
HEERLEN,2010,enexis,0,34.9101,5891.54
HEERLEN,2011,enexis,0.744526,35.0929,6058.69
HEERLEN,2012,enexis,3.17843,35.2497,6280.07
HEERLEN,2013,enexis,5.66454,35.4477,6401.88
HEERLEN,2014,enexis,9.39464,36.7222,6330.14
HEERLEN,2015,enexis,12.2511,37.0261,6101.24
HEERLEN,2016,enexis,16.8189,38.0019,5946.95
HEERLEN,2017,enexis,22.2554,38.7159,5791.73
HEERLEN,2018,enexis,31.1959,40.6461,6057.05
HEERLEN,2019,enexis,36.4389,41.8374,5919.66
HEESBEEN,2019,enexis,39.642,37.244,53.18
HEESCH,2010,enexis,0,39.1546,1147.88
HEESCH,2011,enexis,0,39.7204,1162.84
HEESCH,2012,enexis,0.915094,40.9953,1176.32
HEESCH,2013,enexis,3.4554,41.6103,1157.42
HEESCH,2014,enexis,6.41038,23.3868,1124.12
HEESCH,2015,enexis,22.5935,28.472,1109.26
HEESCH,2016,enexis,27.1843,29.6221,1089.03
HEESCH,2017,enexis,32.7397,31.3927,1082.83
HEESCH,2018,enexis,35.8844,32.4235,1194.48
HEESCH,2019,enexis,83.0436,50.8421,1185.75
HEESSELT,2010,liander,0,62.5722,53.275
HEESSELT,2011,liander,0,67.5844,51.495
HEESSELT,2012,liander,0.741111,65.35,50.796
HEESSELT,2013,liander,1.63,67.2222,49.082
HEESSELT,2014,liander,4.83222,68.9289,48.446
HEESSELT,2015,liander,7.86889,68.5289,46.879
HEESSELT,2016,liander,9.03222,68.8078,46.144
HEESSELT,2017,liander,12.47,70.3389,45.68
HEESSELT,2018,liander,14.1267,70.7511,45.206
HEESSELT,2019,liander,72.4867,88.6222,45.447
HEESWIJK-DINTHER,2010,enexis,0,44.4809,878.367
HEESWIJK-DINTHER,2011,enexis,0.0222222,45.8963,920.072
HEESWIJK-DINTHER,2012,enexis,0.680851,46.6099,1006.65
HEESWIJK-DINTHER,2013,enexis,3.59574,46.6099,985.496
HEESWIJK-DINTHER,2014,enexis,6.68085,29.7021,958.376
HEESWIJK-DINTHER,2015,enexis,9.2766,29.383,929.771
HEESWIJK-DINTHER,2016,enexis,12.0347,29.8611,904.455
HEESWIJK-DINTHER,2017,enexis,16.0699,31.1469,872.494
HEESWIJK-DINTHER,2018,enexis,21.6256,33.5292,1069.66
HEESWIJK-DINTHER,2019,enexis,77.75,51.0947,1060.59
HEETEN,2010,enexis,0.0634921,42.1587,459.581
HEETEN,2011,enexis,0.0793651,42.1429,454.874
HEETEN,2012,enexis,2.14286,41.381,458.603
HEETEN,2013,enexis,4.92188,41.2031,467.296
HEETEN,2014,enexis,8.5,41.1719,463.946
HEETEN,2015,enexis,15.2656,42.7188,446.286
HEETEN,2016,enexis,18.7903,42.7903,423.149
HEETEN,2017,enexis,89.9365,48.0159,421.454
HEETEN,2018,enexis,90.2113,47.6437,596.548
HEETEN,2019,enexis,90.8623,47.6452,569.505
HEEZE,2010,enexis,0.227778,39.4722,964.303
HEEZE,2011,enexis,0.233696,39.8315,982.848
HEEZE,2012,enexis,2.2,40.0054,958.164
HEEZE,2013,enexis,5.29255,40.9362,975.349
HEEZE,2014,enexis,8.68783,29.1746,973.596
HEEZE,2015,enexis,12.5316,29.1158,942.177
HEEZE,2016,enexis,14.1947,29.5421,926.293
HEEZE,2017,enexis,20.5947,31.6105,897.053
HEEZE,2018,enexis,24.7485,32.7414,916.719
HEEZE,2019,enexis,80.8332,51.7509,893.007
HEGEBEINTUM,2010,liander,0,42.86,5.916
HEGEBEINTUM,2011,liander,0,50,5.872
HEGEBEINTUM,2012,liander,0,50,6.283
HEGEBEINTUM,2013,liander,2.33,53.49,6.009
HEGEBEINTUM,2014,liander,2.38,56.545,13
HEGEBEINTUM,2015,liander,5.95,56.545,12.257
HEGEBEINTUM,2016,liander,7.735,59.525,11.588
HEGEBEINTUM,2017,liander,11.905,63.69,11.73
HEGEBEINTUM,2018,liander,13.095,64.88,11.666
HEGEBEINTUM,2019,liander,20.835,65.475,11.087
HEGELSOM,2010,enexis,0,52.0303,179.095
HEGELSOM,2011,enexis,0.8,52.1143,194.557
HEGELSOM,2012,enexis,8.21212,52.3636,190.78
HEGELSOM,2013,enexis,12.1143,52.4,198.733
HEGELSOM,2014,enexis,17.1714,52.9714,196.803
HEGELSOM,2015,enexis,21.0857,53.7429,192.316
HEGELSOM,2016,enexis,23.9429,52.9143,185.118
HEGELSOM,2017,enexis,27.4286,52.8,184.775
HEGELSOM,2018,enexis,31.3353,53.3029,202.238
HEGELSOM,2019,enexis,38.5408,54.2951,189.822
HEI- EN BOEICOP,2010,stedin,0.526316,91.7395,129.551
HEI- EN BOEICOP,2011,stedin,0.526316,91.7395,129.216
HEI- EN BOEICOP,2012,stedin,0.5,92.2035,132.635
HEI- EN BOEICOP,2013,stedin,0.738,92.475,130.791
HEI- EN BOEICOP,2014,stedin,3.434,92.989,126.048
HEI- EN BOEICOP,2015,stedin,5.2415,92.28,119.933
HEI- EN BOEICOP,2016,stedin,8.1705,93.15,121.428
HEI- EN BOEICOP,2017,stedin,15.348,93.152,123.208
HEI- EN BOEICOP,2018,stedin,19.1525,93.47,117.127
HEI- EN BOEICOP,2019,stedin,22.5795,92.9655,118.44
HEIBLOEM,2010,enexis,0,53.2727,77.219
HEIBLOEM,2011,enexis,0.818182,53.1818,80.39
HEIBLOEM,2012,enexis,4.16667,53,99.726
HEIBLOEM,2013,enexis,5.84615,51.3077,114.28
HEIBLOEM,2014,enexis,11.3846,53.3846,114.086
HEIBLOEM,2015,enexis,13.3846,52.6923,99.931
HEIBLOEM,2016,enexis,16,53.5385,97.82
HEIBLOEM,2017,enexis,20.9231,54.0769,96.36
HEIBLOEM,2018,enexis,74.7585,55.0962,94.7589
HEIBLOEM,2019,enexis,76.3308,56.3538,100.182
HEIDE,2010,enexis,0,52.5714,70.124
HEIDE,2011,enexis,2.57143,53.1429,70.671
HEIDE,2012,enexis,7.66667,53.3333,58.527
HEIDE,2013,enexis,15.7778,52.1111,96.807
HEIDE,2014,enexis,21.3333,54,92.149
HEIDE,2015,enexis,27.1111,53.8889,92.766
HEIDE,2016,enexis,30.7778,53.2222,93.576
HEIDE,2017,enexis,41.5,53.6,107.427
HEIDE,2018,enexis,44.2962,55.5654,144.775
HEIDE,2019,enexis,45.6477,55.5008,155.516
HEIJEN,2010,enexis,0,46.7179,248.024
HEIJEN,2011,enexis,0.641026,47.0256,245.203
HEIJEN,2012,enexis,7.38462,46.2308,241.945
HEIJEN,2013,enexis,10.8333,48.4762,266.435
HEIJEN,2014,enexis,17.7907,49.3256,270.564
HEIJEN,2015,enexis,21.8372,49.1395,250.43
HEIJEN,2016,enexis,27.1163,50.3488,248.387
HEIJEN,2017,enexis,31.2558,50.0465,240.513
HEIJEN,2018,enexis,36.5022,50.1565,354.289
HEIJEN,2019,enexis,39.2741,51.0496,345.31
HEIJENRATH,2012,enexis,3,57,8.884
HEIJENRATH,2013,enexis,8,56,42.27
HEIJENRATH,2014,enexis,12.6667,54.6667,42.094
HEIJENRATH,2015,enexis,15.6667,55.3333,40.858
HEIJENRATH,2016,enexis,77.3333,55,37.545
HEIJENRATH,2017,enexis,77.3333,55.6667,38.757
HEIJENRATH,2018,enexis,82.57,55.348,60.8836
HEIJENRATH,2019,enexis,86.904,54.72,60.338
HEIJNINGEN,2010,enexis,0,44.1818,175.692
HEIJNINGEN,2011,enexis,1.09091,44.8182,174.05
HEIJNINGEN,2012,enexis,4.31818,45.4545,173.03
HEIJNINGEN,2013,enexis,6.73913,45.5652,160.28
HEIJNINGEN,2014,enexis,8.52174,36.1304,172.791
HEIJNINGEN,2015,enexis,12,36.2174,171.076
HEIJNINGEN,2016,enexis,20.4783,37.6087,162.131
HEIJNINGEN,2017,enexis,24.3043,37,158.754
HEIJNINGEN,2018,enexis,30.9217,40.2579,215.129
HEIJNINGEN,2019,enexis,85.1297,53.0372,217.747
HEILIG LANDSTICHTING,2010,liander,0,33.5618,101.966
HEILIG LANDSTICHTING,2011,liander,0,40.0224,102.943
HEILIG LANDSTICHTING,2012,liander,0,41.0294,104.135
HEILIG LANDSTICHTING,2013,liander,2.89222,42.0617,108.079
HEILIG LANDSTICHTING,2014,liander,8.56526,44.2553,105.367
