city,years,companies,predict_label
TER APELKANAAL,2014,enexis,1
TER APELKANAAL,2015,enexis,1
TER APELKANAAL,2016,enexis,1
TER APELKANAAL,2017,enexis,1
TER APELKANAAL,2018,enexis,1
TER APELKANAAL,2019,enexis,1
TER IDZARD,2010,enexis,1
TER IDZARD,2011,enexis,1
TER IDZARD,2012,enexis,1
TER IDZARD,2013,enexis,1
TER IDZARD,2014,enexis,1
TER IDZARD,2015,enexis,1
TER IDZARD,2016,liander,1
TER IDZARD,2017,liander,1
TER IDZARD,2018,liander,1
TER IDZARD,2019,liander,1
TERBAND,2010,enexis,5
TERBAND,2010,liander,1
TERBAND,2011,enexis,1
TERBAND,2011,liander,1
TERBAND,2012,enexis,1
TERBAND,2012,liander,1
TERBAND,2013,enexis,1
TERBAND,2013,liander,1
TERBAND,2014,enexis,1
TERBAND,2014,liander,2
TERBAND,2015,enexis,1
TERBAND,2015,liander,1
TERBAND,2016,liander,1
TERBAND,2017,liander,1
TERBAND,2018,liander,1
TERBAND,2019,liander,2
TERBORG,2010,liander,1
TERBORG,2011,liander,1
TERBORG,2012,liander,1
TERBORG,2013,liander,1
TERBORG,2014,liander,1
TERBORG,2015,liander,1
TERBORG,2016,liander,1
TERBORG,2017,liander,1
TERBORG,2018,liander,1
TERBORG,2019,liander,1
TERHEIJDEN,2012,enexis,1
TERHEIJDEN,2013,enexis,1
TERHEIJDEN,2014,enexis,1
TERHEIJDEN,2015,enexis,1
TERHEIJDEN,2016,enexis,1
TERHEIJDEN,2017,enexis,1
TERHEIJDEN,2018,enexis,1
TERHEIJDEN,2019,enexis,1
TERHERNE,2010,enexis,1
TERHERNE,2011,enexis,1
TERHERNE,2012,enexis,1
TERHERNE,2013,enexis,1
TERHERNE,2014,enexis,1
TERHERNE,2015,enexis,1
TERHERNE,2016,liander,1
TERHERNE,2017,liander,1
TERHERNE,2018,liander,1
TERHERNE,2019,liander,1
TERKAPLE,2010,enexis,1
TERKAPLE,2011,enexis,1
TERKAPLE,2012,enexis,1
TERKAPLE,2013,enexis,2
TERKAPLE,2014,enexis,1
TERKAPLE,2015,enexis,1
TERKAPLE,2016,liander,1
TERKAPLE,2017,liander,1
TERKAPLE,2018,liander,1
TERKAPLE,2019,liander,1
TERMUNTEN,2010,enexis,1
TERMUNTEN,2011,enexis,1
TERMUNTEN,2012,enexis,1
TERMUNTEN,2013,enexis,1
TERMUNTEN,2014,enexis,1
TERMUNTEN,2015,enexis,1
TERMUNTEN,2016,enexis,1
TERMUNTEN,2017,enexis,1
TERMUNTEN,2018,enexis,1
TERMUNTEN,2019,enexis,1
TERMUNTERZIJL,2010,enexis,1
TERMUNTERZIJL,2011,enexis,1
TERMUNTERZIJL,2012,enexis,1
TERMUNTERZIJL,2013,enexis,1
TERMUNTERZIJL,2014,enexis,1
TERMUNTERZIJL,2015,enexis,1
TERMUNTERZIJL,2016,enexis,1
TERMUNTERZIJL,2017,enexis,1
TERMUNTERZIJL,2018,enexis,1
TERMUNTERZIJL,2019,enexis,1
TERNAARD,2010,stedin,1
TERNAARD,2011,stedin,1
TERNAARD,2012,stedin,1
TERNAARD,2013,stedin,1
TERNAARD,2014,stedin,1
TERNAARD,2015,stedin,1
TERNAARD,2016,stedin,1
TERNAARD,2017,stedin,1
TERNAARD,2018,stedin,1
TERNAARD,2019,stedin,1
TEROELE,2010,enexis,1
TEROELE,2011,enexis,1
TEROELE,2012,enexis,1
TEROELE,2013,enexis,1
TEROELE,2014,enexis,1
TEROELE,2015,enexis,1
TEROELE,2016,liander,1
TEROELE,2017,liander,1
TEROELE,2018,liander,1
TEROELE,2019,liander,1
TERSCHUUR,2010,liander,1
TERSCHUUR,2011,liander,1
TERSCHUUR,2012,liander,1
TERSCHUUR,2013,liander,1
TERSCHUUR,2014,liander,2
TERSCHUUR,2015,liander,2
TERSCHUUR,2016,liander,2
TERSCHUUR,2017,liander,1
TERSCHUUR,2018,liander,1
TERSCHUUR,2019,liander,1
TERSOAL,2010,enexis,1
TERSOAL,2011,enexis,1
TERSOAL,2012,enexis,1
TERSOAL,2013,enexis,1
TERSOAL,2014,enexis,1
TERSOAL,2015,enexis,1
TERSOAL,2016,liander,1
TERSOAL,2017,liander,1
TERSOAL,2018,liander,1
TERSOAL,2019,liander,1
TERWISPEL,2010,enexis,1
TERWISPEL,2011,enexis,1
TERWISPEL,2012,enexis,1
TERWISPEL,2013,enexis,1
TERWISPEL,2014,enexis,1
TERWISPEL,2015,enexis,1
TERWISPEL,2016,liander,1
TERWISPEL,2017,liander,1
TERWISPEL,2018,liander,1
TERWISPEL,2019,liander,1
TERWOLDE,2010,liander,1
TERWOLDE,2011,liander,1
TERWOLDE,2012,liander,1
TERWOLDE,2013,liander,1
TERWOLDE,2014,liander,1
TERWOLDE,2015,liander,1
TERWOLDE,2016,liander,1
TERWOLDE,2017,liander,1
TERWOLDE,2018,liander,1
TERWOLDE,2019,liander,1
TETERINGEN,2010,enexis,1
TETERINGEN,2011,enexis,1
TETERINGEN,2012,enexis,1
TETERINGEN,2013,enexis,1
TETERINGEN,2014,enexis,1
TETERINGEN,2015,enexis,1
TETERINGEN,2016,enexis,1
TETERINGEN,2017,enexis,1
TETERINGEN,2018,enexis,1
TETERINGEN,2019,enexis,1
TEUGE,2010,liander,1
TEUGE,2011,liander,1
TEUGE,2012,liander,1
TEUGE,2013,liander,1
TEUGE,2014,liander,1
TEUGE,2015,liander,1
TEUGE,2016,liander,1
TEUGE,2017,liander,1
TEUGE,2018,liander,1
TEUGE,2019,liander,1
THESINGE,2010,enexis,1
THESINGE,2011,enexis,1
THESINGE,2012,enexis,1
THESINGE,2013,enexis,1
THESINGE,2014,enexis,1
THESINGE,2015,enexis,1
THESINGE,2016,enexis,1
THESINGE,2017,enexis,1
THESINGE,2018,enexis,1
THESINGE,2019,enexis,1
THORN,2010,enexis,1
THORN,2011,enexis,1
THORN,2012,enexis,1
THORN,2013,enexis,1
THORN,2014,enexis,1
THORN,2015,enexis,1
THORN,2016,enexis,1
THORN,2017,enexis,1
THORN,2018,enexis,1
THORN,2019,enexis,1
TIEL,2010,liander,1
TIEL,2011,liander,1
TIEL,2012,liander,1
TIEL,2013,liander,1
TIEL,2014,liander,1
TIEL,2015,liander,1
TIEL,2016,liander,1
TIEL,2017,liander,1
TIEL,2018,liander,1
TIEL,2019,liander,1
TIENDEVEEN,2010,enexis,1
TIENDEVEEN,2011,enexis,1
TIENDEVEEN,2012,enexis,1
TIENDEVEEN,2013,enexis,1
TIENDEVEEN,2014,enexis,2
TIENDEVEEN,2015,enexis,2
TIENDEVEEN,2016,enexis,1
TIENDEVEEN,2017,enexis,2
TIENDEVEEN,2018,enexis,1
TIENDEVEEN,2019,enexis,1
TIENHOVEN UT,2010,stedin,1
TIENHOVEN UT,2011,stedin,1
TIENHOVEN UT,2012,stedin,1
TIENHOVEN UT,2013,stedin,1
TIENHOVEN UT,2014,stedin,1
TIENHOVEN UT,2015,stedin,1
TIENHOVEN UT,2016,stedin,1
TIENHOVEN UT,2017,stedin,1
TIENHOVEN UT,2018,stedin,1
TIENHOVEN UT,2019,stedin,1
TIENHOVEN ZH,2010,stedin,1
TIENHOVEN ZH,2011,stedin,1
TIENHOVEN ZH,2012,stedin,1
TIENHOVEN ZH,2013,stedin,1
TIENHOVEN ZH,2014,stedin,1
TIENHOVEN ZH,2015,stedin,1
TIENHOVEN ZH,2016,stedin,1
TIENHOVEN ZH,2017,stedin,1
TIENHOVEN ZH,2018,stedin,1
TIENHOVEN ZH,2019,stedin,1
TIENRAY,2010,enexis,1
TIENRAY,2011,enexis,1
TIENRAY,2012,enexis,1
TIENRAY,2013,enexis,1
TIENRAY,2014,enexis,1
TIENRAY,2015,enexis,1
TIENRAY,2016,enexis,1
TIENRAY,2017,enexis,1
TIENRAY,2018,enexis,1
TIENRAY,2019,enexis,1
TIJNJE,2010,enexis,1
TIJNJE,2011,enexis,1
TIJNJE,2012,enexis,1
TIJNJE,2013,enexis,1
TIJNJE,2014,enexis,1
TIJNJE,2015,enexis,1
TIJNJE,2016,liander,1
TIJNJE,2017,liander,1
TIJNJE,2018,liander,1
TIJNJE,2019,liander,1
TILBURG,2010,enexis,1
TILBURG,2011,enexis,1
TILBURG,2012,enexis,1
TILBURG,2013,enexis,1
TILBURG,2014,enexis,1
TILBURG,2015,enexis,1
TILBURG,2016,enexis,1
TILBURG,2017,enexis,1
TILBURG,2018,enexis,1
TILBURG,2019,enexis,1
TINALLINGE,2010,enexis,1
TINALLINGE,2011,enexis,1
TINALLINGE,2012,enexis,1
TINALLINGE,2013,enexis,2
TINALLINGE,2014,enexis,1
TINALLINGE,2015,enexis,1
TINALLINGE,2016,enexis,1
TINALLINGE,2017,enexis,1
TINALLINGE,2018,enexis,1
TINALLINGE,2019,enexis,1
TINTE,2010,stedin,1
TINTE,2011,stedin,1
TINTE,2012,stedin,1
TINTE,2013,stedin,1
TINTE,2014,stedin,1
TINTE,2015,stedin,2
TINTE,2016,stedin,1
TINTE,2017,stedin,1
TINTE,2018,stedin,2
TINTE,2019,stedin,1
TIRNS,2010,enexis,1
TIRNS,2011,enexis,1
TIRNS,2012,enexis,1
TIRNS,2013,enexis,1
TIRNS,2014,enexis,1
TIRNS,2015,enexis,1
TIRNS,2016,liander,1
TIRNS,2017,liander,1
TIRNS,2018,liander,1
TIRNS,2019,liander,1
TJALHUIZUM,2010,enexis,1
TJALHUIZUM,2011,enexis,1
TJALHUIZUM,2012,enexis,1
TJALHUIZUM,2013,enexis,3
TJALHUIZUM,2014,enexis,1
TJALHUIZUM,2015,enexis,1
TJALLEBERD,2010,liander,1
TJALLEBERD,2011,liander,1
TJALLEBERD,2012,liander,1
TJALLEBERD,2013,liander,1
TJALLEBERD,2014,liander,1
TJALLEBERD,2015,liander,1
TJALLEBERD,2016,liander,1
TJALLEBERD,2017,liander,1
TJALLEBERD,2018,liander,1
TJALLEBERD,2019,liander,1
TJERKGAAST,2010,enexis,1
TJERKGAAST,2011,enexis,2
TJERKGAAST,2012,enexis,1
TJERKGAAST,2013,enexis,1
TJERKGAAST,2014,enexis,1
TJERKGAAST,2015,enexis,1
TJERKGAAST,2016,liander,1
TJERKGAAST,2017,liander,1
TJERKGAAST,2018,liander,1
TJERKGAAST,2019,liander,1
TJERKWERD,2010,enexis,1
TJERKWERD,2011,enexis,1
TJERKWERD,2012,enexis,1
TJERKWERD,2013,enexis,1
TJERKWERD,2014,enexis,1
TJERKWERD,2015,enexis,1
TJERKWERD,2016,liander,1
TJERKWERD,2017,liander,1
TJERKWERD,2018,liander,1
TJERKWERD,2019,liander,1
TJUCHEM,2010,enexis,1
TJUCHEM,2011,enexis,1
TJUCHEM,2012,enexis,1
TJUCHEM,2013,enexis,1
TJUCHEM,2014,enexis,1
TJUCHEM,2015,enexis,1
TJUCHEM,2016,enexis,1
TJUCHEM,2017,enexis,1
TJUCHEM,2018,enexis,1
TJUCHEM,2019,enexis,1
TOLBERT,2010,enexis,1
TOLBERT,2011,enexis,1
TOLBERT,2012,enexis,1
TOLBERT,2013,enexis,1
TOLBERT,2014,enexis,1
TOLBERT,2015,enexis,1
TOLBERT,2016,enexis,1
TOLBERT,2017,enexis,1
TOLBERT,2018,enexis,1
TOLBERT,2019,enexis,1
TOLDIJK,2010,liander,1
TOLDIJK,2011,liander,1
TOLDIJK,2012,liander,1
TOLDIJK,2013,liander,1
TOLDIJK,2014,liander,1
TOLDIJK,2015,liander,1
TOLDIJK,2016,liander,1
TOLDIJK,2017,liander,1
TOLDIJK,2018,liander,1
TOLDIJK,2019,liander,1
TOLKAMER,2010,liander,1
TOLKAMER,2011,liander,1
TOLKAMER,2012,liander,1
TOLKAMER,2013,liander,1
TOLKAMER,2014,liander,1
TOLKAMER,2015,liander,1
TOLKAMER,2016,liander,1
TOLKAMER,2017,liander,1
TOLKAMER,2018,liander,1
TOLKAMER,2019,liander,1
TOLLEBEEK,2010,enexis,1
TOLLEBEEK,2011,enexis,1
TOLLEBEEK,2012,enexis,1
TOLLEBEEK,2013,enexis,1
TOLLEBEEK,2014,enexis,1
TOLLEBEEK,2015,enexis,1
TOLLEBEEK,2016,liander,1
TOLLEBEEK,2017,liander,1
TOLLEBEEK,2018,liander,1
TOLLEBEEK,2019,liander,1
TONDEN,2010,liander,1
TONDEN,2011,liander,1
TONDEN,2012,liander,1
TONDEN,2013,liander,2
TONDEN,2014,liander,2
TONDEN,2015,liander,2
TONDEN,2016,liander,2
TONDEN,2017,liander,1
TONDEN,2018,liander,3
TONDEN,2019,liander,2
TOORNWERD,2010,enexis,1
TOORNWERD,2011,enexis,1
TOORNWERD,2012,enexis,1
TOORNWERD,2013,enexis,1
TOORNWERD,2014,enexis,1
TOORNWERD,2015,enexis,1
TOORNWERD,2016,enexis,1
TOORNWERD,2017,enexis,1
TOORNWERD,2018,enexis,1
TOORNWERD,2019,enexis,1
TRICHT,2010,liander,1
TRICHT,2011,liander,1
TRICHT,2012,liander,1
TRICHT,2013,liander,1
TRICHT,2014,liander,1
TRICHT,2015,liander,1
TRICHT,2016,liander,1
TRICHT,2017,liander,1
TRICHT,2018,liander,1
TRICHT,2019,liander,1
TRIEMEN,2010,stedin,1
TRIEMEN,2011,stedin,1
TRIEMEN,2012,stedin,1
TRIEMEN,2013,stedin,1
TRIEMEN,2014,stedin,1
TRIEMEN,2015,stedin,2
TRIEMEN,2016,stedin,2
TRIEMEN,2017,stedin,1
TRIEMEN,2018,stedin,2
TRIEMEN,2019,stedin,1
TRIPSCOMPAGNIE,2010,enexis,1
TRIPSCOMPAGNIE,2011,enexis,2
TRIPSCOMPAGNIE,2012,enexis,1
TRIPSCOMPAGNIE,2013,enexis,1
TRIPSCOMPAGNIE,2014,enexis,1
TRIPSCOMPAGNIE,2015,enexis,1
TRIPSCOMPAGNIE,2016,enexis,1
TRIPSCOMPAGNIE,2017,enexis,1
TRIPSCOMPAGNIE,2018,enexis,1
TRIPSCOMPAGNIE,2019,enexis,1
TUIL,2010,liander,1
TUIL,2011,liander,1
TUIL,2012,liander,1
TUIL,2013,liander,1
TUIL,2014,liander,1
TUIL,2015,liander,1
TUIL,2016,liander,1
TUIL,2017,liander,1
TUIL,2018,liander,1
TUIL,2019,liander,2
TUITJENHORN,2010,liander,1
TUITJENHORN,2011,liander,1
TUITJENHORN,2012,liander,1
TUITJENHORN,2013,liander,1
TUITJENHORN,2014,liander,1
TUITJENHORN,2015,liander,1
TUITJENHORN,2016,liander,1
TUITJENHORN,2017,liander,1
TUITJENHORN,2018,liander,1
TUITJENHORN,2019,liander,1
TULL EN 'T WAAL,2010,stedin,1
TULL EN 'T WAAL,2011,stedin,1
TULL EN 'T WAAL,2012,stedin,1
TULL EN 'T WAAL,2013,stedin,1
TULL EN 'T WAAL,2014,stedin,1
TULL EN 'T WAAL,2015,stedin,1
TULL EN 'T WAAL,2016,stedin,1
TULL EN 'T WAAL,2017,stedin,1
TULL EN 'T WAAL,2018,stedin,1
TULL EN 'T WAAL,2019,stedin,1
TWEEDE EXLOERMOND,2010,enexis,1
TWEEDE EXLOERMOND,2011,enexis,1
TWEEDE EXLOERMOND,2012,enexis,1
TWEEDE EXLOERMOND,2013,enexis,1
TWEEDE EXLOERMOND,2014,enexis,1
TWEEDE EXLOERMOND,2015,enexis,1
TWELLO,2010,liander,1
TWELLO,2011,liander,1
TWELLO,2012,liander,1
TWELLO,2013,liander,1
TWELLO,2014,liander,1
TWELLO,2015,liander,1
TWELLO,2016,liander,1
TWELLO,2017,liander,1
TWELLO,2018,liander,1
TWELLO,2019,liander,1
TWIJZEL,2010,stedin,1
TWIJZEL,2011,stedin,1
TWIJZEL,2012,stedin,1
TWIJZEL,2013,stedin,1
TWIJZEL,2014,stedin,1
TWIJZEL,2015,stedin,1
TWIJZEL,2016,stedin,1
TWIJZEL,2017,stedin,1
TWIJZEL,2018,stedin,1
TWIJZEL,2019,stedin,1
TWIJZELERHEIDE,2010,stedin,1
TWIJZELERHEIDE,2011,stedin,1
TWIJZELERHEIDE,2012,stedin,1
TWIJZELERHEIDE,2013,stedin,1
TWIJZELERHEIDE,2014,stedin,1
TWIJZELERHEIDE,2015,stedin,1
TWIJZELERHEIDE,2016,stedin,1
TWIJZELERHEIDE,2017,stedin,1
TWIJZELERHEIDE,2018,stedin,1
TWIJZELERHEIDE,2019,stedin,1
TWISK,2010,liander,1
TWISK,2011,liander,1
TWISK,2012,liander,1
TWISK,2013,liander,1
TWISK,2014,liander,1
TWISK,2015,liander,1
TWISK,2016,liander,1
TWISK,2017,liander,1
TWISK,2018,liander,1
TWISK,2019,liander,1
TYNAARLO,2010,enexis,1
TYNAARLO,2011,enexis,1
TYNAARLO,2012,enexis,1
TYNAARLO,2013,enexis,1
TYNAARLO,2014,enexis,1
TYNAARLO,2015,enexis,1
TYNAARLO,2016,enexis,1
TYNAARLO,2017,enexis,1
TYNAARLO,2018,enexis,1
TYNAARLO,2019,enexis,1
TYTSJERK,2010,stedin,1
TYTSJERK,2011,stedin,1
TYTSJERK,2012,stedin,1
TYTSJERK,2013,stedin,1
TYTSJERK,2014,stedin,1
TYTSJERK,2015,stedin,1
TYTSJERK,2016,stedin,1
TYTSJERK,2017,stedin,1
TYTSJERK,2018,stedin,1
TYTSJERK,2019,stedin,1
TZUM,2010,enexis,1
TZUM,2011,enexis,1
TZUM,2012,enexis,1
TZUM,2013,enexis,1
TZUM,2014,enexis,1
TZUM,2015,enexis,1
TZUM,2016,liander,1
TZUM,2017,liander,1
TZUM,2018,liander,1
TZUM,2019,liander,1
TZUMMARUM,2010,enexis,1
TZUMMARUM,2011,enexis,1
TZUMMARUM,2012,enexis,1
TZUMMARUM,2013,enexis,1
TZUMMARUM,2014,enexis,1
TZUMMARUM,2015,enexis,1
TZUMMARUM,2016,liander,1
TZUMMARUM,2017,liander,1
TZUMMARUM,2018,liander,1
TZUMMARUM,2019,liander,1
UBBENA,2010,enexis,1
UBBENA,2011,enexis,2
UBBENA,2012,enexis,1
UBBENA,2013,enexis,1
UBBENA,2014,enexis,1
UBBENA,2015,enexis,1
UBBENA,2016,enexis,1
UBBENA,2017,enexis,1
UBBENA,2018,enexis,1
UBBENA,2019,enexis,1
UBBERGEN,2010,liander,1
UBBERGEN,2011,liander,1
UBBERGEN,2012,liander,1
UBBERGEN,2013,liander,1
UBBERGEN,2014,liander,2
UBBERGEN,2015,liander,1
UBBERGEN,2016,liander,1
UBBERGEN,2017,liander,1
UBBERGEN,2018,liander,2
UBBERGEN,2019,liander,1
UDDEL,2010,liander,1
UDDEL,2011,liander,1
UDDEL,2012,liander,1
UDDEL,2013,liander,1
UDDEL,2014,liander,1
UDDEL,2015,liander,1
UDDEL,2016,liander,1
UDDEL,2017,liander,1
UDDEL,2018,liander,1
UDDEL,2019,liander,2
UDEN,2017,enexis,1
UDEN,2018,enexis,1
UDEN,2019,enexis,1
UDENHOUT,2012,enexis,1
UDENHOUT,2013,enexis,1
UDENHOUT,2014,enexis,1
UDENHOUT,2015,enexis,1
UDENHOUT,2016,enexis,1
UDENHOUT,2017,enexis,1
UDENHOUT,2018,enexis,1
UDENHOUT,2019,enexis,1
UGCHELEN,2010,liander,1
UGCHELEN,2011,liander,1
UGCHELEN,2012,liander,1
UGCHELEN,2013,liander,1
UGCHELEN,2014,liander,1
UGCHELEN,2015,liander,1
UGCHELEN,2016,liander,1
UGCHELEN,2017,liander,1
UGCHELEN,2018,liander,1
UGCHELEN,2019,liander,1
UITDAM,2010,liander,1
UITDAM,2011,liander,2
UITDAM,2012,liander,1
UITDAM,2013,liander,1
UITDAM,2014,liander,1
UITDAM,2015,liander,1
UITDAM,2016,liander,2
UITDAM,2017,liander,1
UITDAM,2018,liander,2
UITDAM,2019,liander,2
UITGEEST,2010,stedin,1
UITGEEST,2011,stedin,1
UITGEEST,2012,stedin,1
UITGEEST,2013,stedin,1
UITGEEST,2014,stedin,1
UITGEEST,2015,stedin,1
UITGEEST,2016,stedin,1
UITGEEST,2017,stedin,1
UITGEEST,2018,stedin,1
UITGEEST,2019,liander,1
UITGEEST,2019,stedin,1
UITHOORN,2010,stedin,1
UITHOORN,2011,stedin,1
UITHOORN,2012,stedin,1
UITHOORN,2013,stedin,1
UITHOORN,2014,stedin,1
UITHOORN,2015,stedin,1
UITHOORN,2016,stedin,1
UITHOORN,2017,stedin,1
UITHOORN,2018,stedin,1
UITHOORN,2019,stedin,1
UITHUIZEN,2010,enexis,1
UITHUIZEN,2011,enexis,1
UITHUIZEN,2012,enexis,1
UITHUIZEN,2013,enexis,1
UITHUIZEN,2014,enexis,1
UITHUIZEN,2015,enexis,1
UITHUIZEN,2016,enexis,1
UITHUIZEN,2017,enexis,1
UITHUIZEN,2018,enexis,1
UITHUIZEN,2019,enexis,1
UITHUIZERMEEDEN,2010,enexis,1
UITHUIZERMEEDEN,2011,enexis,1
UITHUIZERMEEDEN,2012,enexis,1
UITHUIZERMEEDEN,2013,enexis,1
UITHUIZERMEEDEN,2014,enexis,1
UITHUIZERMEEDEN,2015,enexis,1
UITHUIZERMEEDEN,2016,enexis,1
UITHUIZERMEEDEN,2017,enexis,1
UITHUIZERMEEDEN,2018,enexis,1
UITHUIZERMEEDEN,2019,enexis,1
UITWELLINGERGA,2010,enexis,1
UITWELLINGERGA,2011,enexis,1
UITWELLINGERGA,2012,enexis,1
UITWELLINGERGA,2013,enexis,1
UITWELLINGERGA,2014,enexis,1
UITWELLINGERGA,2015,enexis,1
UITWELLINGERGA,2016,liander,1
UITWELLINGERGA,2017,liander,1
UITWELLINGERGA,2018,liander,1
UITWELLINGERGA,2019,liander,1
UITWIJK,2012,enexis,1
UITWIJK,2013,enexis,1
UITWIJK,2014,enexis,1
UITWIJK,2015,enexis,1
UITWIJK,2016,enexis,1
UITWIJK,2017,enexis,1
UITWIJK,2018,enexis,1
UITWIJK,2019,enexis,1
ULESTRATEN,2010,enexis,1
ULESTRATEN,2011,enexis,1
ULESTRATEN,2012,enexis,1
ULESTRATEN,2013,enexis,1
ULESTRATEN,2014,enexis,1
ULESTRATEN,2015,enexis,1
ULESTRATEN,2016,enexis,1
ULESTRATEN,2017,enexis,1
ULESTRATEN,2018,enexis,1
ULESTRATEN,2019,enexis,1
ULFT,2010,liander,1
ULFT,2011,liander,1
ULFT,2012,liander,1
ULFT,2013,liander,1
ULFT,2014,liander,1
ULFT,2015,liander,1
ULFT,2016,liander,1
ULFT,2017,liander,1
ULFT,2018,liander,1
ULFT,2019,liander,1
ULICOTEN,2012,enexis,1
ULICOTEN,2013,enexis,1
ULICOTEN,2014,enexis,1
ULICOTEN,2015,enexis,1
ULICOTEN,2016,enexis,1
ULICOTEN,2017,enexis,1
ULICOTEN,2018,enexis,1
ULICOTEN,2019,enexis,1
ULRUM,2010,enexis,1
ULRUM,2011,enexis,1
ULRUM,2012,enexis,1
ULRUM,2013,enexis,1
ULRUM,2014,enexis,1
ULRUM,2015,enexis,1
ULRUM,2016,enexis,1
ULRUM,2017,enexis,1
ULRUM,2018,enexis,1
ULRUM,2019,enexis,1
ULVENHOUT,2010,enexis,1
ULVENHOUT,2011,enexis,1
ULVENHOUT,2012,enexis,1
ULVENHOUT,2013,enexis,1
ULVENHOUT,2014,enexis,1
ULVENHOUT,2015,enexis,1
ULVENHOUT,2016,enexis,1
ULVENHOUT,2017,enexis,1
ULVENHOUT,2018,enexis,1
ULVENHOUT,2019,enexis,1
ULVENHOUT AC,2010,enexis,1
ULVENHOUT AC,2011,enexis,1
ULVENHOUT AC,2012,enexis,1
ULVENHOUT AC,2013,enexis,1
ULVENHOUT AC,2014,enexis,1
ULVENHOUT AC,2015,enexis,1
ULVENHOUT AC,2016,enexis,1
ULVENHOUT AC,2017,enexis,1
ULVENHOUT AC,2018,enexis,1
ULVENHOUT AC,2019,enexis,1
URETERP,2010,enexis,1
URETERP,2011,enexis,1
URETERP,2012,enexis,1
URETERP,2013,enexis,1
URETERP,2014,enexis,1
URETERP,2015,enexis,1
URETERP,2016,liander,1
URETERP,2017,liander,1
URETERP,2018,liander,1
URETERP,2019,liander,1
URK,2010,enexis,1
URK,2011,enexis,1
URK,2012,enexis,1
URK,2013,enexis,1
URK,2014,enexis,1
URK,2015,enexis,1
URK,2016,liander,1
URK,2017,liander,1
URK,2018,liander,1
URK,2019,liander,1
URMOND,2010,enexis,1
URMOND,2011,enexis,1
URMOND,2012,enexis,1
URMOND,2013,enexis,1
URMOND,2014,enexis,1
URMOND,2015,enexis,1
URMOND,2016,enexis,1
URMOND,2017,enexis,1
URMOND,2018,enexis,1
URMOND,2019,enexis,1
URSEM,2010,liander,1
URSEM,2011,liander,1
URSEM,2012,liander,1
URSEM,2013,liander,1
URSEM,2014,liander,1
URSEM,2015,liander,1
URSEM,2016,liander,1
URSEM,2017,liander,1
URSEM,2018,liander,1
URSEM,2019,liander,1
URSEM GEM SCHERMER,2010,liander,4
URSEM GEM SCHERMER,2011,liander,1
URSEM GEM SCHERMER,2012,liander,1
URSEM GEM SCHERMER,2013,liander,1
URSEM GEM SCHERMER,2014,liander,4
URSEM GEM SCHERMER,2015,liander,2
URSEM GEM SCHERMER,2016,liander,1
URSEM GEM SCHERMER,2017,liander,2
URSEM GEM SCHERMER,2018,liander,2
URSEM GEM SCHERMER,2019,liander,3
USQUERT,2010,enexis,1
USQUERT,2011,enexis,1
USQUERT,2012,enexis,1
USQUERT,2013,enexis,1
USQUERT,2014,enexis,1
USQUERT,2015,enexis,1
USQUERT,2016,enexis,1
USQUERT,2017,enexis,1
USQUERT,2018,enexis,1
USQUERT,2019,enexis,1
UTRECHT,2010,stedin,1
UTRECHT,2011,stedin,1
UTRECHT,2012,stedin,1
UTRECHT,2013,stedin,1
UTRECHT,2014,stedin,1
UTRECHT,2015,stedin,1
UTRECHT,2016,stedin,1
UTRECHT,2017,stedin,1
UTRECHT,2018,stedin,1
UTRECHT,2019,stedin,1
VAALS,2010,enexis,1
VAALS,2011,enexis,1
VAALS,2012,enexis,1
VAALS,2013,enexis,1
VAALS,2014,enexis,1
VAALS,2015,enexis,1
VAALS,2016,enexis,1
VAALS,2017,enexis,1
VAALS,2018,enexis,1
VAALS,2019,enexis,1
VAASSEN,2010,liander,1
VAASSEN,2011,liander,1
VAASSEN,2012,liander,1
VAASSEN,2013,liander,1
VAASSEN,2014,liander,1
VAASSEN,2015,liander,1
VAASSEN,2016,liander,1
VAASSEN,2017,liander,1
VAASSEN,2018,liander,1
VAASSEN,2019,liander,1
VALBURG,2010,liander,1
VALBURG,2011,liander,1
VALBURG,2012,liander,1
VALBURG,2013,liander,1
VALBURG,2014,liander,1
VALBURG,2015,liander,1
VALBURG,2016,liander,1
VALBURG,2017,liander,1
VALBURG,2018,liander,1
VALBURG,2019,liander,1
VALKENBURG LB,2010,enexis,1
VALKENBURG LB,2011,enexis,1
VALKENBURG LB,2012,enexis,1
VALKENBURG LB,2013,enexis,1
VALKENBURG LB,2014,enexis,1
VALKENBURG LB,2015,enexis,1
VALKENBURG LB,2016,enexis,1
VALKENBURG LB,2017,enexis,1
VALKENBURG LB,2018,enexis,1
VALKENBURG LB,2019,enexis,1
VALKENBURG ZH,2010,liander,1
VALKENBURG ZH,2011,liander,1
VALKENBURG ZH,2012,liander,1
VALKENBURG ZH,2013,liander,1
VALKENBURG ZH,2014,liander,1
VALKENBURG ZH,2015,liander,1
VALKENBURG ZH,2016,liander,1
VALKENBURG ZH,2017,liander,1
VALKENBURG ZH,2018,liander,1
VALKENBURG ZH,2019,liander,1
VALKENSWAARD,2010,enexis,1
VALKENSWAARD,2011,enexis,1
VALKENSWAARD,2012,enexis,1
VALKENSWAARD,2013,enexis,1
VALKENSWAARD,2014,enexis,1
VALKENSWAARD,2015,enexis,1
VALKENSWAARD,2016,enexis,1
